time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1272.5,1,1,10.9449,33.7074,30.5282,0.278502,20,6.71897,0.889477,0.0848619,0.480969,0.0030748,3.94817,0,48,6,2,210,0,0,0,0,0,0.277888,2442,0.0166131,2442,0.0150202,2442,0.246115,2442,0,0,0.000138,1982,0.0064834,158,0.0009947,248,0.0048389,1982,0.000722,1982,0.0021189,1955,0.0001066,2,0,0,0.000872,1980,0.0024293,1982,0.0137942,1982,0.0008577,1982,0.0002007,1982,0.0681436,1982,0,0,0.0616069,1982,0.0050447,1955,398657,1982
1372.5,1,0,7.6614,28.4982,30.3252,0.273558,20,8.70139,0.302872,0.0780228,1.09457,0.00313547,3.73837,0,134,26,0,210,0,0,0,0,0,0.304515,2642,0.0170553,2642,0.0161567,2642,0.271151,2642,0,0,0.0001508,2182,0.0070889,174,0.001085,273,0.005242,2182,0.0007868,2182,0.0023132,2155,0.0001066,2,0,0,0.0009402,2180,0.0026402,2182,0.0150953,2182,0.0009162,2182,0.0002183,2182,0.0756999,2182,0,0,0.0685535,2182,0.0055074,2155,446861,2182
1472.5,1,0,5.36298,23.8712,29.6798,0.26125,20,4.83653,0.545865,0.0779856,0.25223,0.00314679,4.04749,0,36,6,0,210,0,0,0,0,0,0.331312,2842,0.0175041,2842,0.0172699,2842,0.296374,2842,0,0,0.0001642,2382,0.0077861,191,0.001175,298,0.0056522,2382,0.000849,2382,0.0025078,2355,0.0001066,2,0,0,0.0010084,2380,0.0028546,2382,0.0164573,2382,0.0009742,2382,0.000236,2382,0.083284,2382,0,0,0.075521,2382,0.0059751,2355,495066,2382
1572.5,1,0,3.75408,19.8478,28.6966,0.267081,20,5.82983,0.745232,0.0741722,0.150329,0.00287311,3.81867,0,31,5,0,210,0,0,0,0,0,0.357805,3042,0.0179258,3042,0.0184639,3042,0.32124,3042,0,0,0.0001798,2582,0.0083388,205,0.0012621,323,0.0060758,2582,0.0009154,2582,0.0027136,2555,0.0001066,2,0,0,0.0010769,2580,0.0030856,2582,0.0177678,2582,0.0010302,2582,0.000254,2582,0.0910653,2582,0,0,0.0826635,2582,0.0064667,2555,543272,2582
1672.5,1,1,2.92786,16.4638,27.4733,0.267616,39,2.95215,0.225193,0.0728378,0.005416,0.00278417,3.74186,0,30,8,0,210,0,0,0,0,0,0.385964,3242,0.018363,3242,0.0196987,3242,0.347717,3242,0,0,0.0001947,2782,0.009129,222,0.0013613,348,0.0065074,2782,0.0009879,2782,0.0029282,2755,0.0001066,2,0,0,0.0011487,2780,0.0034513,2782,0.0191206,2782,0.0010918,2782,0.000275,2782,0.0989541,2782,0,0,0.0899322,2782,0.0069409,2755,591482,2782
1772.5,1,0,2.0495,13.5809,26.0841,0.263029,19,2.31556,0.163751,0.0710495,0.00351282,0.00274018,1.63073,0,30,4,0,210,0,0,0,0,0,0.413915,3442,0.0187707,3442,0.0209449,3442,0.374003,3442,0,0,0.0002099,2982,0.0099762,241,0.001454,373,0.0069463,2982,0.0010567,2982,0.0031391,2955,0.0001066,2,0,0,0.0012215,2980,0.0036219,2982,0.0204943,2982,0.0011548,2982,0.0002943,2982,0.106862,2982,0,0,0.0971782,2982,0.0074483,2955,639683,2982
1872.5,1,0,1.43465,11.1517,24.5908,0.277651,19,2.37037,0.209058,0.0635344,0.00399498,0.0042371,1.65248,0,30,4,0,210,0,0,0,0,0,0.441404,3642,0.0191736,3642,0.0221977,3642,0.399825,3642,0,0,0.0002255,3182,0.0105446,256,0.0015485,398,0.0073795,3182,0.0011271,3182,0.0033432,3155,0.0001066,2,0,0,0.0012926,3180,0.0039085,3182,0.0218497,3182,0.0012158,3182,0.0003149,3182,0.11483,3182,0,0,0.104403,3182,0.0079934,3155,687890,3182
1972.5,1,0,1.00426,9.12219,23.044,0.286691,19,2.30843,0.215999,0.0498356,0.00342555,0.00293711,1.70893,0,32,5,0,210,0,0,0,0,0,0.469371,3842,0.0195646,3842,0.0234214,3842,0.426165,3842,0,0,0.0002403,3382,0.0113266,274,0.0016411,423,0.007812,3382,0.0011995,3382,0.0035598,3355,0.0001066,2,0,0,0.0013612,3380,0.0041564,3382,0.0232543,3382,0.0012737,3382,0.0003359,3382,0.122802,3382,0,0,0.1117,3382,0.0085151,3355,736095,3382
2072.5,1,0,0.702979,7.43834,21.4834,0.268978,19,2.20954,0.214664,0.0459187,0.0034686,0.00310737,1.58389,0,30,5,0,210,0,0,0,0,0,0.49687,4042,0.0199954,4042,0.024596,4042,0.452048,4042,0,0,0.0002553,3582,0.0119046,289,0.0017327,448,0.0082527,3582,0.0012671,3582,0.0037711,3555,0.0001066,2,0,0,0.0014335,3580,0.0043986,3582,0.0245792,3582,0.001332,3582,0.0003549,3582,0.130681,3582,0,0,0.118948,3582,0.0089935,3555,784302,3582
2172.5,1,0,0.492085,6.04909,19.94,0.327894,19,2.96121,0.346684,0.0558803,0.00454807,0.00339783,1.87544,0,30,5,0,210,0,0,0,0,0,0.525119,4242,0.0204383,4242,0.0258724,4242,0.478565,4242,0,0,0.0002687,3782,0.0126021,307,0.0018682,473,0.0087141,3782,0.0013401,3782,0.0039894,3755,0.0001066,2,0,0,0.0015092,3780,0.004605,3782,0.0260584,3782,0.0014083,3782,0.000376,3782,0.138713,3782,0,0,0.126326,3782,0.0094883,3755,832506,3782
2272.5,1,0,0.34446,4.90817,18.4368,0.279778,19,2.18815,0.21472,0.0473448,0.00472411,0.00274494,1.70598,0,30,4,0,210,0,0,0,0,0,0.553141,4442,0.0208529,4442,0.0271396,4442,0.504894,4442,0,0,0.0002845,3982,0.0130062,319,0.0019582,498,0.0091784,3982,0.0014102,3982,0.0042099,3955,0.0001066,2,0,0,0.0015893,3980,0.0048183,3982,0.0275261,3982,0.0014724,3982,0.0003966,3982,0.146836,3982,0,0,0.133798,3982,0.009983,3955,880711,3982
2372.5,1,0,0.241122,3.97476,16.9906,0.283056,19,2.51798,0.209443,0.0471631,0.0046277,0.00286029,1.69786,0,36,6,0,210,0,0,0,0,0,0.579953,4642,0.0212353,4642,0.0283189,4642,0.530132,4642,0,0,0.0002982,4182,0.0134591,332,0.0020528,523,0.0096197,4182,0.0014784,4182,0.0044213,4155,0.0001066,2,0,0,0.0016585,4180,0.0050218,4182,0.0288437,4182,0.0015312,4182,0.0004152,4182,0.154576,4182,0,0,0.140912,4182,0.0104587,4155,928918,4182
2472.5,1,0,0.168785,3.21356,15.6129,0.288013,19,2.25649,0.246344,0.0508929,0.00376927,0.00298486,1.74679,0,30,4,0,210,0,0,0,0,0,0.608541,4842,0.0216551,4842,0.0295723,4842,0.557034,4842,0,0,0.0003132,4382,0.0139096,344,0.0021479,548,0.0100862,4382,0.0015521,4382,0.0046405,4355,0.0001066,2,0,0,0.0017354,4380,0.0052515,4382,0.0302554,4382,0.0015916,4382,0.0004366,4382,0.162684,4382,0,0,0.148363,4382,0.0109519,4355,977129,4382
2572.5,1,1,0.41815,2.65448,14.317,0.279825,19,2.94872,0.774647,0.233974,0.00421013,0.00366828,4.34963,0,30,6,0,210,0,0,0,0,0,0.636871,5042,0.0220849,5042,0.0308751,5042,0.583619,5042,0,0,0.0003282,4582,0.0143782,357,0.0022434,573,0.0105348,4582,0.0016204,4582,0.0048558,4555,0.0001066,2,0,0,0.0018107,4580,0.0055142,4582,0.0316474,4582,0.0016536,4582,0.0004571,4582,0.170642,4582,0,0,0.155675,4582,0.0114452,4555,1025339,4582
