time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1405,1,0,5.40132,22.3467,28.0586,0.724047,19,11.7097,0.194424,0.552022,0.00408207,0.00315387,7.45427,0,113,6,0,219,0,0,0,0,0,0.469731,2742,0.0146603,2742,0.016857,2742,0.438025,2742,0.32647,2389,0.000469,2389,0.0160169,416,0.0011707,299,0.308465,2389,0.0057506,2389,0.0028304,2338,0.0145622,18,0.0004655,12,0.0008501,2361,0.0310527,2389,0.0207163,2389,0.0007896,2389,0.00285,2389,0.227314,2389,0.0315839,2389,0.0375966,2389,0.154847,2338,995564,2389
1505,1,0,3.78092,18.6336,27.1161,0.702595,22,13.0999,0.266716,0.683206,0.00447469,0.00359734,8.7645,0,113,6,0,219,0,0,0,0,0,0.54018,2942,0.0151767,2942,0.0180317,2942,0.506771,2942,0.385619,2589,0.0005122,2589,0.0180238,471,0.0012853,324,0.365422,2589,0.0061419,2589,0.0030579,2538,0.0145622,18,0.0004655,12,0.0009185,2557,0.0340014,2589,0.0223268,2589,0.0008546,2589,0.0032853,2589,0.27843,2589,0.0396162,2589,0.0421024,2589,0.19267,2538,1205709,2589
1605,1,1,2.94665,15.4962,25.9541,0.759151,22,12.1801,0.188284,0.677245,0.00379915,0.00313564,8.62737,0,112,6,0,219,0,0,0,0,0,0.608522,3142,0.0156413,3142,0.0192771,3142,0.573391,3142,0.442383,2789,0.0005524,2789,0.0188027,497,0.0013614,349,0.421266,2789,0.0065451,2789,0.0032914,2738,0.0145622,18,0.0004655,12,0.0009932,2757,0.0348356,2789,0.0240514,2789,0.0009168,2789,0.0034121,2789,0.330711,2789,0.0479682,2789,0.0470561,2789,0.230721,2738,1414421,2789
1705,1,0,2.06265,12.8095,24.6396,0.930786,18,12.1083,0.193776,0.701742,0.00387545,0.00343956,9.8357,0,112,6,0,219,0,0,0,0,0,0.693655,3342,0.0161775,3342,0.0205476,3342,0.656702,3342,0.516492,2989,0.0005886,2989,0.0216983,557,0.0015021,374,0.492277,2989,0.0069285,2989,0.0035558,2938,0.01805,22,0.0004655,12,0.0010648,2953,0.0415445,2989,0.02567,2989,0.0009821,2989,0.0037244,2989,0.38871,2989,0.0576483,2989,0.0516241,2989,0.273597,2938,1643644,2989
1805,1,0,1.44386,10.5364,23.2293,0.773493,39,12.0007,0.163414,0.715224,0.00413406,0.0033068,8.9391,0,110,5,0,219,0,0,0,0,0,0.769625,3542,0.0167398,3542,0.0218253,3542,0.73082,3542,0.580686,3189,0.0006285,3189,0.0230108,591,0.001586,399,0.555009,3189,0.0073371,3189,0.0038218,3138,0.01805,22,0.0012246,17,0.0011367,3152,0.0432555,3189,0.0275367,3189,0.0010472,3189,0.0038681,3189,0.446033,3189,0.0679009,3189,0.0565714,3189,0.31467,3138,1875669,3189
1905,1,1,1.3107,8.69123,21.7755,0.730824,20,12.076,0.163505,0.707187,0.00374686,0.00339696,10.1827,0,110,5,0,219,0,0,0,0,0,0.845088,3742,0.0172026,3742,0.0230877,3742,0.804545,3742,0.644616,3389,0.0006683,3389,0.0247642,642,0.0017032,424,0.617004,3389,0.0077375,3389,0.0040937,3338,0.01805,22,0.0012385,19,0.0012092,3350,0.0455926,3389,0.0292204,3389,0.0011123,3389,0.0040204,3389,0.502905,3389,0.0778463,3389,0.0612468,3389,0.355951,3338,2107392,3389
2005,1,0,0.91749,7.13648,20.3116,0.674456,18,12.758,0.20632,0.758226,0.00442795,0.00349406,9.22191,0,110,5,0,219,0,0,0,0,0,0.918431,3942,0.0176752,3942,0.0243686,3942,0.876122,3942,0.706231,3589,0.0007087,3589,0.0253646,665,0.0017734,449,0.677882,3589,0.0081462,3589,0.0043622,3538,0.01805,22,0.0012385,19,0.0012794,3547,0.0460075,3589,0.0310381,3589,0.0011752,3589,0.0040526,3589,0.560602,3589,0.0880141,3589,0.0662607,3589,0.397336,3538,2339192,3589
2105,1,0,0.642243,5.83763,18.8642,0.765333,19,12.252,0.196656,0.74067,0.0040283,0.00429008,9.56266,0,112,6,0,219,0,0,0,0,0,0.994907,4142,0.0181367,4142,0.0256353,4142,0.950858,4142,0.771385,3789,0.0007601,3789,0.0268852,711,0.0018607,474,0.74135,3789,0.0085513,3789,0.0046376,3738,0.01805,22,0.0012475,21,0.0013679,3745,0.0480215,3789,0.0328487,3789,0.0012419,3789,0.0041421,3789,0.61919,3789,0.0981914,3789,0.0709964,3789,0.440033,3738,2576267,3789
2205,1,0,0.44957,4.76002,17.4538,0.697451,18,11.7593,0.189679,0.684997,0.00444891,0.00321175,9.12989,0,110,6,0,219,0,0,0,0,0,1.07391,4342,0.0185981,4342,0.0269149,4342,1.0281,4342,0.838735,3989,0.0007983,3989,0.0284243,753,0.0019428,499,0.807015,3989,0.0089654,3989,0.004912,3938,0.0192393,24,0.0012475,21,0.0014371,3942,0.0509503,3989,0.0345605,3989,0.0013064,3989,0.0043509,3989,0.677886,3989,0.108467,3989,0.0758463,3989,0.48265,3938,2812901,3989
2305,1,0,0.314699,3.87095,16.0955,0.645676,18,11.1728,0.229186,0.797382,0.00423171,0.00327962,8.82508,0,110,6,0,219,0,0,0,0,0,1.15195,4542,0.0191622,4542,0.0280949,4542,1.1044,4542,0.905941,4189,0.0008439,4189,0.0317014,822,0.0020726,524,0.870744,4189,0.0093525,4189,0.0051751,4138,0.0230162,28,0.0016414,26,0.0015032,4137,0.0575782,4189,0.0360868,4189,0.0013721,4189,0.0050392,4189,0.727711,4189,0.11792,4189,0.0801732,4189,0.518011,4138,3002791,4189
2405,1,0,0.220289,3.14082,14.8,0.71809,18,11.9707,0.182739,0.751964,0.00374724,0.00317329,8.83473,0,114,7,0,219,0,0,0,0,0,1.22276,4742,0.0196078,4742,0.029367,4742,1.17348,4742,0.965417,4389,0.0008825,4389,0.0336465,867,0.0022141,549,0.928067,4389,0.009758,4389,0.0054534,4338,0.0239346,30,0.0016414,26,0.0015732,4335,0.0608167,4389,0.0378072,4389,0.0014375,4389,0.0054884,4389,0.777776,4389,0.127154,4389,0.0850132,4389,0.553194,4338,3183579,4389
2505,1,0,0.154203,2.5435,13.5744,0.660746,18,12.3121,0.200661,0.750805,0.0043125,0.00299428,9.26129,0,112,6,0,219,0,0,0,0,0,1.29071,4942,0.0201181,4942,0.0306242,4942,1.23964,4942,1.02187,4589,0.0009197,4589,0.0344802,889,0.0023243,574,0.983516,4589,0.0102085,4589,0.0057462,4538,0.0239346,30,0.0016671,27,0.0016462,4535,0.0619755,4589,0.0395156,4589,0.0014988,4589,0.0056789,4589,0.829154,4589,0.136749,4589,0.0900273,4589,0.589053,4538,3373557,4589
2605,1,0,0.107942,2.05639,12.4226,0.710056,18,11.1427,0.171015,0.801891,0.00368839,0.00304754,8.99671,0,110,6,0,219,0,0,0,0,0,1.36187,5142,0.0206281,5142,0.0318789,5142,1.30902,5142,1.0815,4789,0.0009785,4789,0.0354202,914,0.0024397,599,1.042,4789,0.0106095,4789,0.0060084,4738,0.0250177,31,0.0016671,27,0.0016944,4671,0.066456,4789,0.0409589,4789,0.0015589,4789,0.0058888,4789,0.879539,4789,0.146381,4789,0.0949647,4789,0.62397,4738,3561787,4789
2705,1,0,0.0755592,1.66022,11.3463,0.693567,19,11.6677,0.179263,0.875241,0.00415912,0.00355366,8.99201,0,110,5,0,219,0,0,0,0,0,1.43157,5342,0.0211344,5342,0.0330999,5342,1.37698,5342,1.13998,4989,0.0010406,4989,0.036487,938,0.0025346,624,1.09923,4989,0.0109797,4989,0.0062684,4938,0.02593,32,0.0016671,27,0.0017416,4802,0.0714864,4989,0.0423019,4989,0.0016192,4989,0.0060278,4989,0.928504,4989,0.155681,4989,0.0999256,4989,0.657875,4938,3736408,4989
2805,1,0,0.0528915,1.33876,10.3456,0.949987,18,11.4011,0.186789,0.821175,0.00384452,0.00307933,9.23254,0,112,6,0,219,0,0,0,0,0,1.50525,5542,0.0217443,5542,0.0343499,5542,1.44879,5542,1.20219,5189,0.0011217,5189,0.0381193,971,0.0026346,649,1.1596,5189,0.011366,5189,0.0065457,5138,0.0280906,34,0.002036,32,0.0017874,4936,0.077509,5189,0.0438965,5189,0.0016877,5189,0.0063055,5189,0.977561,5189,0.164777,5189,0.104975,5189,0.691987,5138,3911101,5189
2905,1,0,0.037024,1.07841,9.41886,0.712715,18,12.0731,0.231028,0.798283,0.00414819,0.00294271,9.36898,0,116,7,0,219,0,0,0,0,0,1.57481,5742,0.0222524,5742,0.0355924,5742,1.51659,5742,1.26061,5389,0.0011614,5389,0.0396818,1000,0.0027667,674,1.21626,5389,0.0117515,5389,0.0068047,5338,0.0288855,35,0.002036,32,0.0018563,5134,0.0803423,5389,0.0455126,5389,0.0017492,5389,0.0067416,5389,1.02765,5389,0.174423,5389,0.109812,5389,0.72678,5338,4097594,5389
3005,1,1,0.325917,0.927911,8.56976,0.715021,18,10.605,0.205052,0.804608,0.00353151,0.00322087,9.24939,0,121,6,0,219,0,0,0,0,0,1.64281,5942,0.0227676,5942,0.0368193,5942,1.58283,5942,1.31694,5589,0.0012009,5589,0.039987,1012,0.0028368,699,1.27215,5589,0.0121599,5589,0.007078,5538,0.0288855,35,0.002036,32,0.001934,5334,0.0806568,5589,0.0472271,5589,0.0018146,5589,0.0067697,5589,1.08055,5589,0.184432,5589,0.115117,5589,0.763408,5538,4290394,5589
3105,1,0,0.228142,0.787957,7.79158,0.702158,19,12.2137,0.216737,0.83768,0.00397874,0.00340539,8.64715,0,121,5,0,219,0,0,0,0,0,1.71174,6142,0.0232352,6142,0.0380844,6142,1.65002,6142,1.37411,5789,0.0012409,5789,0.040329,1025,0.002916,724,1.32883,5789,0.0125767,5789,0.0073556,5738,0.0288855,35,0.002036,32,0.0020116,5534,0.0809251,5789,0.0489785,5789,0.0018766,5789,0.0067961,5789,1.13425,5789,0.194897,5789,0.120384,5789,0.800407,5738,4483194,5789
3205,1,0,0.159699,0.662305,7.07865,0.684895,18,11.4041,0.235861,0.892711,0.00355907,0.00339655,9.04414,0,125,7,0,219,0,0,0,0,0,1.78028,6342,0.0237603,6342,0.0393261,6342,1.71678,6342,1.43106,5989,0.0012771,5989,0.0406307,1037,0.0029893,749,1.38535,5989,0.0129964,5989,0.0076273,5938,0.0288855,35,0.002036,32,0.0020879,5734,0.0810888,5989,0.0507116,5989,0.0019411,5989,0.0068268,5989,1.18789,5989,0.205104,5989,0.125769,5989,0.837483,5938,4675994,5989
3305,1,0,0.111789,0.552202,6.42601,0.686213,18,11.2001,0.254632,0.773547,0.00377693,0.00330835,9.64738,0,131,8,0,219,0,0,0,0,0,1.8468,6542,0.024191,6542,0.0404933,6542,1.78169,6542,1.48615,6189,0.0013149,6189,0.0409673,1050,0.0030637,774,1.43996,6189,0.013403,6189,0.0078963,6138,0.0288855,35,0.002036,32,0.0021566,5934,0.0812376,6189,0.0523909,6189,0.0020034,6189,0.0068529,6189,1.23973,6189,0.21517,6189,0.130897,6189,0.873142,6138,4868794,6189
3405,1,0,0.0782526,0.457412,5.82915,0.679831,18,11.3363,0.307581,0.752285,0.00391672,0.00335211,9.35937,0,131,7,0,219,0,0,0,0,0,1.91529,6742,0.0246374,6742,0.0417165,6742,1.84849,6742,1.54292,6389,0.0013501,6389,0.0412813,1062,0.0031405,799,1.49627,6389,0.0138258,6389,0.0081701,6338,0.0288855,35,0.002036,32,0.0022313,6134,0.0816608,6389,0.054146,6389,0.0020649,6389,0.0068814,6389,1.29288,6389,0.225446,6389,0.136247,6389,0.909725,6338,5061594,6389
3505,1,0,0.0547768,0.376885,5.28392,0.646658,19,10.6612,0.52177,0.702525,0.00336135,0.00298774,8.4268,0,121,5,0,219,0,0,0,0,0,1.98238,6942,0.0251817,6942,0.0429138,6942,1.91383,6942,1.5986,6589,0.0013871,6589,0.0416126,1075,0.0032108,824,1.55149,6589,0.0142291,6589,0.0084386,6538,0.0288855,35,0.0021624,35,0.0023062,6334,0.08201,6589,0.0557926,6589,0.0021242,6589,0.0069073,6589,1.34503,6589,0.235554,6589,0.141373,6589,0.945721,6538,5254394,6589
3605,1,0,0.0383438,0.309177,4.78645,0.707327,18,2.69907,0.266659,0.0552532,0.00346785,0.0028847,9.42483,0,31,6,0,219,0,0,0,0,0,2.0512,7142,0.0256479,7142,0.0441955,7142,1.9809,7142,1.65572,6789,0.0014231,6789,0.0419182,1087,0.0032841,849,1.60817,6789,0.0146496,6789,0.0087102,6738,0.0288855,35,0.0021624,35,0.0023793,6534,0.0823171,6789,0.0575779,6789,0.0021874,6789,0.0069373,6789,1.39865,6789,0.245788,6789,0.146695,6789,0.982813,6738,5447292,6789
3705,1,0,0.0268406,0.25271,4.33307,0.677757,19,2.53216,0.212004,0.0381895,0.00322217,0.00227409,9.11655,0,31,6,0,219,0,0,0,0,0,2.11902,7342,0.0260824,7342,0.0454215,7342,2.04704,7342,1.71208,6989,0.0014594,6989,0.0422504,1100,0.0033593,874,1.66406,6989,0.0150583,6989,0.008977,6938,0.0288855,35,0.0021624,35,0.0024545,6734,0.0828301,6989,0.0593195,6989,0.0022513,6989,0.0069657,6989,1.45132,6989,0.255986,6989,0.151817,6989,1.01919,6938,5640274,6989
3805,1,0,0.0187885,0.205925,3.92036,0.655903,18,2.34678,0.222789,0.0413693,0.00334228,0.00258325,9.31301,0,27,5,0,219,0,0,0,0,0,2.18701,7542,0.026589,7542,0.04665,7542,2.11329,7542,1.76861,7189,0.001495,7189,0.04256,1112,0.0034291,899,1.72015,7189,0.0154701,7189,0.0092498,7138,0.0288855,35,0.0022538,39,0.0025297,6934,0.0832059,7189,0.0610394,7189,0.0023147,7189,0.0069968,7189,1.50426,7189,0.266188,7189,0.157129,7189,1.05568,7138,5833074,7189
3905,1,0,0.0131519,0.167371,3.54506,0.661703,18,2.20168,0.21491,0.0458168,0.00329478,0.00255271,9.09089,0,28,5,0,219,0,0,0,0,0,2.25561,7742,0.0270017,7742,0.0479105,7742,2.18019,7742,1.82564,7389,0.0015319,7389,0.0428968,1125,0.0035039,924,1.77671,7389,0.0159192,7389,0.0095292,7338,0.0288855,35,0.0022538,39,0.0026068,7134,0.0835263,7389,0.0628309,7389,0.0023787,7389,0.007023,7389,1.55769,7389,0.27647,7389,0.162427,7389,1.09254,7338,6025874,7389
4005.5,1,0.497512,0.15846,0.165589,3.20711,0.660011,38,2.8379,0.237224,0.044229,0.00369339,0.0028217,9.98545,0,33,7,0,219,0,0,0,0,0,2.32383,7943,0.0274148,7943,0.0491476,7943,2.24675,7943,1.88239,7590,0.0015703,7590,0.0432292,1138,0.0035744,950,1.83299,7590,0.016333,7590,0.0098125,7539,0.0288855,35,0.0023215,41,0.0026797,7334,0.0840245,7590,0.0645328,7590,0.0024427,7590,0.0070538,7590,1.61072,7590,0.286679,7590,0.167734,7590,1.12912,7539,6219638,7590
4105,1,0,0.110922,0.154655,2.90187,0.659973,22,2.42912,0.256331,0.0407549,0.00351888,0.00264845,9.19341,0,29,5,0,219,0,0,0,0,0,2.39024,8142,0.0278491,8142,0.0503659,8142,2.3115,8142,1.93752,7789,0.0016111,7789,0.0435369,1150,0.0036375,974,1.88768,7789,0.0167431,7789,0.0100851,7738,0.0288855,35,0.0023215,41,0.0027672,7532,0.0842276,7789,0.0662042,7789,0.0025083,7789,0.0070777,7789,1.66257,7789,0.296658,7789,0.172933,7789,1.16485,7738,6411474,7789
4205,1,0,0.0776454,0.139253,2.6256,0.757412,18,2.15226,0.209509,0.0382633,0.00317185,0.00256065,9.30422,0,27,5,0,219,0,0,0,0,0,2.46229,8342,0.02829,8342,0.0516448,8342,2.38182,8342,1.99812,7989,0.0016486,7989,0.0446387,1178,0.0037331,999,1.94701,7989,0.0171597,7989,0.010368,7938,0.0300229,36,0.0023215,41,0.0028433,7731,0.0867206,7989,0.0680221,7989,0.0025739,7989,0.0073005,7989,1.71527,7989,0.306777,7989,0.177998,7989,1.20152,7938,6597639,7989
4305,1,0,0.0543518,0.122273,2.37527,0.81916,18,2.68015,0.264244,0.0443285,0.00377195,0.00296809,9.6712,0,28,5,0,219,0,0,0,0,0,2.5391,8542,0.0287562,8542,0.0528826,8542,2.45691,8542,2.06379,8189,0.0016852,8189,0.0472535,1234,0.0038829,1024,2.00985,8189,0.0175507,8189,0.0106418,8138,0.0330167,41,0.002331,43,0.0029093,7926,0.0932412,8189,0.0697212,8189,0.0026411,8189,0.0078986,8189,1.76536,8189,0.316574,8189,0.182628,8189,1.23651,8138,6777103,8189
4405,1,0,0.0380463,0.105428,2.14829,0.706282,18,2.4554,0.253465,0.0409397,0.00367026,0.00263739,9.48734,0,32,5,0,219,0,0,0,0,0,2.61216,8742,0.0291847,8742,0.0541968,8742,2.52822,8742,2.12561,8389,0.0017221,8389,0.0489153,1266,0.004025,1049,2.06981,8389,0.0179604,8389,0.0109111,8338,0.0342302,43,0.002331,43,0.0030081,8124,0.0969836,8389,0.071635,8389,0.0027071,8389,0.0082752,8389,1.81711,8389,0.326402,8389,0.187578,8389,1.27265,8338,6958334,8389
4505,1,0,0.0266324,0.0896686,1.94243,0.706053,22,2.39866,0.21975,0.0418058,0.00358795,0.00264165,9.07788,0,29,5,0,219,0,0,0,0,0,2.68115,8942,0.0296299,8942,0.0554824,8942,2.59547,8942,2.18292,8589,0.0017614,8589,0.0492529,1279,0.0040958,1074,2.12665,8589,0.0183765,8589,0.0111994,8538,0.0342302,43,0.0034543,44,0.003081,8324,0.0974928,8589,0.0733559,8589,0.002771,8589,0.0083031,8589,1.86961,8589,0.336398,8589,0.192919,8589,1.30888,8538,7148580,8589
4605,1,0,0.0186427,0.0754634,1.75573,0.707001,18,2.43613,0.23182,0.0412733,0.00369486,0.00265755,10.0839,0,27,5,0,219,0,0,0,0,0,2.75,9142,0.0300606,9142,0.0567893,9142,2.66256,9142,2.23998,8789,0.0017993,8789,0.0495636,1291,0.0041714,1099,2.18326,8789,0.0188132,8789,0.0114808,8738,0.0342302,43,0.0034543,44,0.0031584,8524,0.0978004,8789,0.0751598,8789,0.0028357,8789,0.0083297,8789,1.92309,8789,0.346383,8789,0.198302,8789,1.34599,8738,7338780,8789
4705,1,0,0.0130499,0.0629807,1.58645,0.67746,18,2.28771,0.274642,0.0445463,0.00382383,0.00304567,9.31557,0,27,4,0,219,0,0,0,0,0,2.81779,9342,0.0305243,9342,0.0580464,9342,2.72862,9342,2.29606,8989,0.0018377,8989,0.0499015,1304,0.004242,1124,2.23886,8989,0.0192272,8989,0.0117496,8938,0.0342302,43,0.0034543,44,0.0032329,8724,0.0981156,8989,0.0769006,8989,0.0028988,8989,0.00836,8989,1.97566,8989,0.356253,8989,0.203523,8989,1.38248,8938,7528980,8989
4805,1,0,0.00913491,0.0522116,1.43303,0.701843,22,2.24644,0.23674,0.0407354,0.00372845,0.0026205,9.23048,0,33,7,0,219,0,0,0,0,0,2.88663,9542,0.0310349,9542,0.0593937,9542,2.79559,9542,2.35311,9189,0.0018763,9189,0.0502056,1316,0.0043126,1149,2.29548,9189,0.0196414,9189,0.0120234,9138,0.0342302,43,0.0035397,46,0.0033094,8924,0.0984831,9189,0.0786443,9189,0.0029621,9189,0.0083855,9189,2.02911,9189,0.366271,9189,0.208875,9189,1.41956,9138,7719180,9189
4905,1,0,0.00639443,0.0430481,1.29403,0.709528,19,2.51884,0.268729,0.042869,0.00367646,0.00278147,9.19819,0,33,6,0,219,0,0,0,0,0,2.95482,9742,0.031465,9742,0.0606746,9742,2.86206,9742,2.4096,9389,0.0019266,9389,0.050543,1329,0.004385,1174,2.35148,9389,0.0200551,9389,0.012306,9338,0.0342302,43,0.0035397,46,0.0033825,9124,0.0988001,9389,0.0804174,9389,0.003028,9389,0.0084153,9389,2.08203,9389,0.376236,9389,0.214123,9389,1.4563,9338,7909380,9389
