time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1223,1,0,8.22984,25.08,23.0236,0.572102,13,4.01898,0.161687,0.189503,0.0032572,0.00248989,7.34691,0,58,8,0,227,0,0,0,0,0,0.376081,2369,0.014565,2369,0.012908,2369,0.348432,2369,0.257441,1986,0.0003902,1986,0.0093576,245,0.0008997,250,0.246551,1986,0.0045347,1986,0.0022855,1935,0.0137702,16,4.35e-005,4,0.0006436,1900,0.0233973,1986,0.0163708,1986,0.0006231,1986,0.0018969,1986,0.181908,1986,0.0235243,1986,0.027518,1986,0.127982,1935,839196,1986
1323,1,0,5.76089,21.2162,22.8428,0.538128,14,3.49446,0.187381,0.0887288,0.00320807,0.0023972,7.30805,0,50,10,0,227,0,0,0,0,0,0.431597,2569,0.0150972,2569,0.0139628,2569,0.402351,2569,0.301849,2186,0.0004304,2186,0.0098115,265,0.0009719,275,0.290368,2186,0.0049035,2186,0.0025179,2135,0.0137702,16,6.29e-005,5,0.0007085,2100,0.0240058,2186,0.0180435,2186,0.0006826,2186,0.0019615,2186,0.222534,2186,0.0297613,2186,0.0310131,2186,0.158206,2135,1023040,2186
1423,1,0,4.03262,17.7795,22.3365,0.591019,13,3.49343,0.249081,0.0796821,0.00357924,0.00263619,7.21986,0,54,8,0,227,0,0,0,0,0,0.488216,2769,0.0157313,2769,0.0150922,2769,0.457195,2769,0.347203,2386,0.000466,2386,0.0104657,290,0.0010458,300,0.33493,2386,0.0053299,2386,0.0027709,2335,0.0137702,16,0.0004494,8,0.0007768,2300,0.0248337,2386,0.019625,2386,0.0007423,2386,0.0020009,2386,0.263351,2386,0.0360467,2386,0.0345538,2386,0.188548,2335,1201564,2386
1523,1,0,2.82283,14.7881,21.5817,0.606325,14,3.25424,0.229153,0.0718154,0.00321044,0.00236112,7.33317,0,52,8,0,227,0,0,0,0,0,0.545462,2969,0.0162743,2969,0.0162046,2969,0.512774,2969,0.39327,2586,0.0005028,2586,0.0115309,324,0.001123,325,0.379792,2586,0.0057306,2586,0.0030124,2535,0.0137702,16,0.0004494,8,0.0008454,2500,0.027137,2586,0.0211089,2586,0.0008068,2586,0.0021144,2586,0.303437,2586,0.0422537,2586,0.0379455,2586,0.218419,2535,1380408,2586
1623,1,0,1.97598,12.2257,20.6461,0.569519,13,3.21234,0.186395,0.0730759,0.00333717,0.00236729,7.01997,0,43,7,0,227,0,0,0,0,0,0.606418,3169,0.0167751,3169,0.0173003,3169,0.572122,3169,0.443204,2786,0.0005528,2786,0.012803,364,0.0012142,350,0.428287,2786,0.0061117,2786,0.0032566,2735,0.0137702,16,0.0004659,10,0.0008887,2631,0.0314595,2786,0.0225222,2786,0.0008698,2786,0.0025413,2786,0.34491,2786,0.0486325,2786,0.0414158,2786,0.249424,2735,1561994,2786
1723,1,0,1.38319,10.0572,19.5872,0.844715,13,3.37726,0.181809,0.0743178,0.00329235,0.00259518,7.29533,0,52,7,0,227,0,0,0,0,0,0.669628,3369,0.017373,3369,0.0184047,3369,0.633618,3369,0.495471,2986,0.0005912,2986,0.0146186,413,0.0013243,375,0.478566,2986,0.0065171,2986,0.0035297,2935,0.0153477,18,0.0007183,14,0.0009547,2829,0.034959,2986,0.0241539,2986,0.0009285,2986,0.0028892,2986,0.386968,2986,0.0553324,2986,0.0448244,2986,0.280759,2935,1743642,2986
1823,1,2,1.56823,8.35941,18.4644,0.554478,20,3.26652,0.197109,0.0757098,0.0033235,0.00249724,7.25584,0,45,8,0,227,0,0,0,0,0,0.729775,3569,0.0179343,3569,0.0194919,3569,0.692104,3569,0.544542,3186,0.0006274,3186,0.0156923,442,0.0014134,400,0.526412,3186,0.0068939,3186,0.0037743,3135,0.0154527,19,0.0009474,18,0.0010228,3028,0.0372748,3186,0.0257703,3186,0.0009894,3186,0.0032368,3186,0.42932,3186,0.0626177,3186,0.048276,3186,0.311674,3135,1926769,3186
1923,1,0,1.09776,6.90708,17.3087,0.593683,13,3.50584,0.240103,0.0784252,0.00343755,0.00254473,9.29472,0,35,8,0,227,0,0,0,0,0,0.789258,3769,0.0185678,3769,0.020615,3769,0.749819,3769,0.592759,3386,0.0006746,3386,0.016568,475,0.0014865,425,0.573607,3386,0.0072721,3386,0.0040263,3335,0.0154527,19,0.0013472,21,0.0010931,3224,0.0388083,3386,0.0272893,3386,0.0010497,3386,0.0032777,3386,0.472146,3386,0.0698027,3386,0.0518164,3386,0.343086,3335,2107545,3386
2023,1,1,1.06843,5.73935,16.1517,0.572126,31,3.10916,0.207724,0.0731314,0.00332275,0.00232601,8.30124,0,49,8,0,227,0,0,0,0,0,0.847132,3969,0.0191174,3969,0.0216979,3969,0.806049,3969,0.639451,3586,0.0007162,3586,0.0168174,487,0.001559,450,0.619911,3586,0.0076751,3586,0.0042774,3535,0.0154527,19,0.0019924,24,0.0011605,3422,0.0390798,3586,0.0288919,3586,0.0011088,3586,0.0033068,3586,0.515003,3586,0.0771129,3586,0.0554819,3586,0.374204,3535,2291345,3586
2123,1,0,0.747904,4.74106,15.0107,0.57251,13,3.30289,0.243178,0.0734472,0.00307603,0.0023388,8.18304,0,52,7,0,227,0,0,0,0,0,0.90508,4169,0.0196185,4169,0.0228428,4169,0.862339,4169,0.686029,3786,0.0007538,3786,0.0170668,500,0.0016301,475,0.666104,3786,0.0080802,3786,0.004539,3735,0.0154527,19,0.0019924,24,0.0012316,3622,0.0393181,3786,0.0305544,3786,0.001169,3786,0.0033346,3786,0.558353,3786,0.0844752,3786,0.0591077,3786,0.405792,3735,2475145,3786
2223,1,0,0.523533,3.89756,13.8994,0.590595,13,3.33241,0.207081,0.0724085,0.00319639,0.0023073,8.36689,0,48,10,0,227,0,0,0,0,0,0.961757,4369,0.0201813,4369,0.0239235,4369,0.917362,4369,0.731467,3986,0.0007918,3986,0.0172988,512,0.0017016,500,0.711171,3986,0.0084692,3986,0.0048025,3935,0.0154527,19,0.0020904,27,0.0012957,3822,0.0395325,3986,0.0321546,3986,0.0012316,3986,0.0033636,3986,0.600583,3986,0.0918198,3986,0.0626676,3986,0.436338,3935,2658945,3986
2323,1,0,0.366473,3.19134,12.8286,0.550683,35,3.2516,0.262866,0.0793493,0.0032102,0.00281286,8.77249,0,40,9,0,227,0,0,0,0,0,1.02001,4569,0.0207474,4569,0.0250636,4569,0.9739,4569,0.778352,4186,0.000831,4186,0.0175531,525,0.0017683,525,0.757672,4186,0.0088712,4186,0.0050531,4135,0.0154527,19,0.0020904,27,0.0013629,4020,0.0398469,4186,0.0337906,4186,0.0012933,4186,0.0033939,4186,0.644199,4186,0.0991197,4186,0.0663748,4186,0.468158,4135,2842745,4186
2423,1,0,0.256531,2.60438,11.8061,0.568455,17,2.97228,0.234807,0.0731043,0.00330013,0.00241887,8.38197,0,40,7,0,227,0,0,0,0,0,1.07818,4769,0.0213064,4769,0.0261707,4769,1.03039,4769,0.825293,4386,0.0008683,4386,0.0177916,537,0.0018324,550,0.804248,4386,0.0093104,4386,0.0053046,4335,0.0154527,19,0.0025939,33,0.0014317,4220,0.0402482,4386,0.0353979,4386,0.0013533,4386,0.003426,4386,0.687294,4386,0.106389,4386,0.0700229,4386,0.499565,4335,3026545,4386
2523,1,0,0.179572,2.11942,10.8375,0.586744,18,3.19942,0.260036,0.0747909,0.00326188,0.00248615,8.98496,0,44,8,0,227,0,0,0,0,0,1.13652,4969,0.0218494,4969,0.0272959,4969,1.08705,4969,0.872353,4586,0.000906,4586,0.0182996,558,0.0018986,575,0.85067,4586,0.0096908,4586,0.005558,4535,0.0154527,19,0.0029294,36,0.0015004,4420,0.0407776,4586,0.0370268,4586,0.0014147,4586,0.0034518,4586,0.730315,4586,0.113684,4586,0.0735437,4586,0.531023,4535,3210345,4586
