time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1269.5,1,0,4.30489,6.64031,3.61113,0.625494,18,3.66872,0.292871,0.0696772,0.00362427,0.00303537,7.98893,0,29,8,0,262,0,0,0,0,0,0.586565,2431,0.0196872,2431,0.0141607,2431,0.552547,2431,0.448557,2111,0.0004031,2111,0.0071576,260,0.0009537,265,0.439768,2111,0.0049379,2111,0.0027744,2083,0.0047659,6,0.000826,25,0.0007593,2105,0.0127449,2111,0.0187033,2111,0.0006511,2111,0.0007703,2111,0.391642,2111,0.0337234,2111,0.033056,2111,0.319382,2083,1808902,2111
1369.5,1,0,3.01342,5.91493,3.84151,0.588078,8,3.71249,0.277353,0.0624779,0.00348791,0.00258366,7.72504,0,30,7,0,262,0,0,0,0,0,0.645123,2631,0.0202006,2631,0.0153203,2631,0.60942,2631,0.495426,2311,0.0004376,2311,0.0075444,283,0.0010228,290,0.486122,2311,0.0053383,2311,0.0030411,2283,0.0047659,6,0.0008413,26,0.0008305,2305,0.0134418,2311,0.0204807,2311,0.0007161,2311,0.0008007,2311,0.434557,2311,0.0375292,2311,0.0362779,2311,0.35463,2283,2006696,2311
1469.5,1,0,2.1094,5.15382,3.97274,0.565428,8,3.49978,0.248561,0.0640388,0.00361731,0.00270716,8.39496,0,29,6,0,262,0,0,0,0,0,0.702186,2831,0.0206826,2831,0.0164578,2831,0.664853,2831,0.540963,2511,0.0004751,2511,0.0079197,305,0.001094,315,0.531147,2511,0.0057223,2511,0.0033039,2483,0.0047659,6,0.0008413,26,0.0009042,2505,0.0140558,2511,0.0221978,2511,0.0007757,2511,0.0008296,2511,0.476328,2511,0.0412204,2511,0.0394097,2511,0.38898,2483,2204411,2511
1569.5,1,0,1.47658,4.41838,4.01731,0.706285,8,3.71024,0.265572,0.0605068,0.00360495,0.00258499,9.43441,0,26,5,0,262,0,0,0,0,0,0.760364,3031,0.0213022,3031,0.0175866,3031,0.721271,3031,0.587317,2711,0.0005129,2711,0.0083076,328,0.0011668,340,0.576976,2711,0.0061074,2711,0.0035719,2683,0.0047659,6,0.0009402,29,0.0009749,2705,0.0152865,2711,0.0238036,2711,0.0008352,2711,0.000856,2711,0.518296,2711,0.0449038,2711,0.0425345,2711,0.42355,2683,2402011,2711
1669.5,1,0,1.0336,3.74142,3.98972,0.540287,8,3.50575,0.244826,0.0592802,0.00351637,0.00256869,9.12035,0,26,6,0,262,0,0,0,0,0,0.820769,3231,0.0218071,3231,0.0188289,3231,0.779918,3231,0.635803,2911,0.0005516,2911,0.0089084,357,0.0012415,365,0.62472,2911,0.0065163,2911,0.0038513,2883,0.0047659,6,0.0009402,29,0.0010507,2905,0.0162056,2911,0.0255863,2911,0.0008982,2911,0.0008901,2911,0.562362,2911,0.0487393,2911,0.0457548,2911,0.459949,2883,2599611,2911
1769.5,1,0,0.723523,3.13784,3.90453,0.587866,8,3.82113,0.299943,0.0589449,0.00357961,0.002572,9.17154,0,25,6,0,262,0,0,0,0,0,0.878362,3431,0.0222591,3431,0.0199587,3431,0.835917,3431,0.681979,3111,0.0005874,3111,0.0093283,380,0.001318,390,0.670337,3111,0.0069088,3111,0.0041262,3083,0.0047659,6,0.0009402,29,0.0011217,3105,0.016767,3111,0.0272873,3111,0.0009594,3111,0.0009194,3111,0.604773,3111,0.0524475,3111,0.0489361,3111,0.49486,3083,2797211,3111
1869.5,1,0,0.506466,2.61157,3.77523,0.626003,8,3.43656,0.267024,0.0547693,0.00353292,0.00270435,9.0118,0,29,6,0,262,0,0,0,0,0,0.936949,3631,0.0227165,3631,0.0211132,3631,0.892881,3631,0.728891,3311,0.00063,3311,0.0098207,405,0.0013884,415,0.716619,3311,0.0073059,3311,0.0043978,3283,0.0047659,6,0.0009402,29,0.0011959,3303,0.0181308,3311,0.0288741,3311,0.0010201,3311,0.0009493,3311,0.647156,3311,0.0562998,3311,0.0521423,3311,0.529603,3283,2994775,3311
1969.5,1,0,0.354526,2.16016,3.61373,0.570131,8,3.33891,0.225947,0.0494076,0.00364,0.00262673,9.30973,0,25,6,0,262,0,0,0,0,0,0.994957,3831,0.0231475,3831,0.0222741,3831,0.949284,3831,0.775323,3511,0.0006725,3511,0.0101455,424,0.0014599,440,0.762587,3511,0.0077032,3511,0.0046694,3483,0.0047659,6,0.0009402,29,0.0012709,3503,0.0187788,3511,0.0305651,3511,0.0010806,3511,0.0009797,3511,0.689835,3511,0.0600752,3511,0.0553772,3511,0.564664,3483,3192175,3511
2069.5,1,0,0.248168,1.77776,3.43013,0.568884,8,2.98674,0.225176,0.0473476,0.00334516,0.00238919,8.42139,0,24,6,0,262,0,0,0,0,0,1.05159,4031,0.0235918,4031,0.0234262,4031,1.00431,4031,0.82046,3711,0.0007094,3711,0.0103453,436,0.0015299,465,0.807393,3711,0.0080936,3711,0.0049427,3683,0.0047659,6,0.0009402,29,0.0013421,3703,0.019541,3711,0.0322394,3711,0.0011397,3711,0.0010075,3711,0.731267,3711,0.0637394,3711,0.0585347,3711,0.598678,3683,3389575,3711
2169.5,1,0,0.173718,1.45695,3.23281,0.554228,8,2.98559,0.269456,0.0548666,0.00340598,0.00280309,8.50101,0,23,5,0,262,0,0,0,0,0,1.10864,4231,0.0240311,4231,0.0245317,4231,1.0598,4231,0.866158,3911,0.0007471,3911,0.0105706,449,0.0016035,490,0.852729,3911,0.0084842,3911,0.0052178,3883,0.0047659,6,0.0009402,29,0.0014119,3903,0.0201952,3911,0.0339763,3911,0.0011981,3911,0.0010393,3911,0.773271,3911,0.0674235,3911,0.0617364,3911,0.633193,3883,3586975,3911
2270,1,0,0.121602,1.18988,3.02852,0.578998,38,3.30378,0.294054,0.0573098,0.00389773,0.00300287,8.80151,0,23,5,0,262,0,0,0,0,0,1.1664,4432,0.0245125,4432,0.0256476,4432,1.11596,4432,0.912376,4112,0.0007872,4112,0.0108096,462,0.0016673,515,0.898579,4112,0.0088852,4112,0.0054945,4084,0.0047659,6,0.0009596,30,0.00148,4103,0.0210566,4112,0.035619,4112,0.0012613,4112,0.0010668,4112,0.815646,4112,0.0711509,4112,0.064937,4112,0.668038,4084,3785513,4112
2369.5,1,0.502513,0.235876,0.999081,2.82557,0.560563,8,2.93869,0.227492,0.0495253,0.00339289,0.0025492,8.5933,0,29,7,0,262,0,0,0,0,0,1.22449,4631,0.0250626,4631,0.0268057,4631,1.17233,4631,0.959114,4311,0.0008313,4311,0.0110776,476,0.0017269,540,0.944921,4311,0.0092857,4311,0.0057603,4283,0.0047659,6,0.0015254,35,0.0015505,4299,0.0219468,4311,0.0371972,4311,0.0013184,4311,0.0010977,4311,0.858016,4311,0.0748319,4311,0.0681547,4311,0.702904,4283,3982271,4311
2469.5,1,0,0.165113,0.832287,2.62625,0.659576,8,3.28096,0.312643,0.0560806,0.00378416,0.00294406,10.2662,0,24,8,0,262,0,0,0,0,0,1.28514,4831,0.0255573,4831,0.028058,4831,1.23121,4831,1.00784,4511,0.0008675,4511,0.0112861,488,0.0018045,565,0.993302,4511,0.0097042,4511,0.006049,4483,0.0047659,6,0.0015254,35,0.0016228,4499,0.0226023,4511,0.0390317,4511,0.0013817,4511,0.0011253,4511,0.902912,4511,0.0787039,4511,0.0714947,4511,0.739923,4483,4180071,4511
2569.5,1,0,0.115579,0.688946,2.43252,0.650217,8,2.9986,0.307643,0.0555675,0.00420937,0.00279144,9.84088,0,23,5,0,262,0,0,0,0,0,1.34585,5031,0.0260622,5031,0.0293006,5031,1.29016,5031,1.05661,4711,0.0009037,4711,0.0115196,501,0.001884,590,1.04169,4711,0.0101302,4711,0.0063322,4683,0.0047659,6,0.0016046,38,0.001698,4699,0.0234096,4711,0.0408331,4711,0.0014485,4711,0.0011545,4711,0.947606,4711,0.0825852,4711,0.0748757,4711,0.776722,4683,4377871,4711
2669.5,1,0,0.0809053,0.567338,2.246,0.582623,8,2.17886,0.148665,0.0519236,0.00347527,0.00278071,8.87757,0,23,5,0,262,0,0,0,0,0,1.40493,5231,0.0265476,5231,0.0304445,5231,1.3476,5231,1.10395,4911,0.0009415,4911,0.0119138,521,0.0019564,615,1.0885,4911,0.0105359,4911,0.0065969,4883,0.0047659,6,0.0016046,38,0.0017691,4899,0.024344,4911,0.0425613,4911,0.0015097,4911,0.0011953,4911,0.990793,4911,0.086423,4911,0.0781372,4911,0.812201,4883,4575705,4911
2769.5,1,0,0.0566337,0.465197,2.06792,0.584784,13,2.63812,0.146273,0.0454657,0.00336031,0.00274383,8.94652,0,29,8,0,262,0,0,0,0,0,1.46191,5431,0.0270027,5431,0.0315469,5431,1.40302,5431,1.14951,5111,0.0009787,5111,0.0123074,544,0.0020286,640,1.13353,5111,0.0109268,5111,0.0068638,5083,0.0047659,6,0.0016046,38,0.0018402,5099,0.0249779,5111,0.0442443,5111,0.0015714,5111,0.0012233,5111,1.03258,5111,0.0901019,5111,0.0813072,5111,0.846544,5083,4773705,5111
2869.5,1,0,0.0396436,0.380086,1.89913,0.619419,8,2.47222,0.161863,0.0414542,0.00334811,0.00244497,8.65776,0,22,7,0,262,0,0,0,0,0,1.52026,5631,0.0275677,5631,0.0326897,5631,1.45965,5631,1.19616,5311,0.0010157,5311,0.0127749,569,0.0020993,665,1.17958,5311,0.0113182,5311,0.0071395,5283,0.0047659,6,0.0016046,38,0.0019118,5299,0.0258656,5311,0.045962,5311,0.0016327,5311,0.0012536,5311,1.07508,5311,0.0938058,5311,0.0845406,5311,0.881522,5283,4971705,5311
2969.5,1,0,0.0277505,0.309619,1.74018,0.595468,8,2.35965,0.183414,0.0411349,0.00333549,0.00237263,8.51215,0,24,8,0,262,0,0,0,0,0,1.57939,5831,0.0279937,5831,0.0338804,5831,1.51715,5831,1.24358,5511,0.0010533,5511,0.0133968,598,0.0021785,690,1.22623,5511,0.011714,5511,0.0074045,5483,0.0047659,6,0.0016046,38,0.0019858,5499,0.0268417,5511,0.0476656,5511,0.0016932,5511,0.0012813,5511,1.11811,5511,0.0975634,5511,0.0878033,5511,0.91693,5483,5169705,5511
3069.5,1,0,0.0194254,0.25158,1.59132,0.578641,8,2.34576,0.161572,0.046341,0.00361165,0.00275611,8.91561,0,21,5,0,262,0,0,0,0,0,1.63697,6031,0.0284908,6031,0.0350121,6031,1.57309,6031,1.28964,5711,0.0010911,5711,0.0137794,620,0.002247,715,1.27177,5711,0.0121155,5711,0.0076707,5683,0.0047659,6,0.0016046,38,0.0020578,5699,0.0276384,5711,0.0493637,5711,0.0017524,5711,0.0013139,5711,1.16022,5711,0.101317,5711,0.0909976,5711,0.951497,5683,5367710,5711
3169.5,1,0,0.0135978,0.203984,1.45259,0.60671,8,2.21867,0.129612,0.0391516,0.00316032,0.00232588,8.2383,0,29,8,0,262,0,0,0,0,0,1.69398,6231,0.0289204,6231,0.0361162,6231,1.62855,6231,1.33518,5911,0.0011302,5911,0.0141646,643,0.0023204,740,1.31679,5911,0.0125034,5911,0.0079305,5883,0.0047659,6,0.0017553,39,0.002129,5899,0.0286433,5911,0.0510111,5911,0.001814,5911,0.0013416,5911,1.20151,5911,0.104934,5911,0.0941867,5911,0.985408,5883,5565778,5911
3269.5,1,0,0.00951843,0.165091,1.32384,0.610137,8,2.32513,0.166351,0.0453222,0.00352241,0.0029572,8.22693,0,20,6,0,262,0,0,0,0,0,1.75233,6431,0.0293789,6431,0.0372589,6431,1.68529,6431,1.382,6111,0.0011695,6111,0.0145368,665,0.0023942,765,1.3631,6111,0.0128976,6111,0.0081999,6083,0.0047659,6,0.0018771,42,0.0021997,6099,0.0295099,6111,0.052745,6111,0.0018774,6111,0.0013717,6111,1.24415,6111,0.108712,6111,0.0973886,6111,1.02046,6083,5763778,6111
3369.5,1,0,0.0066629,0.133405,1.2048,0.588972,8,2.05,0.177586,0.0380481,0.00325891,0.00245915,8.30948,0,19,4,0,262,0,0,0,0,0,1.81133,6631,0.0299061,6631,0.038413,6631,1.7426,6631,1.42923,6311,0.0012067,6311,0.0149452,688,0.0024693,790,1.40978,6311,0.0133003,6311,0.0084705,6283,0.0047659,6,0.0018916,43,0.0022752,6299,0.0301226,6311,0.0545499,6311,0.0019398,6311,0.0013998,6311,1.28745,6311,0.112483,6311,0.100663,6311,1.05606,6283,5961778,6311
3469.5,1,0,0.00466403,0.107657,1.09508,0.548128,8,1.96304,0.124049,0.0404163,0.00345254,0.00249355,8.52922,0,25,5,0,262,0,0,0,0,0,1.86846,6831,0.0303747,6831,0.0395184,6831,1.79815,6831,1.47485,6511,0.0012412,6511,0.015317,710,0.0025387,815,1.4549,6511,0.0136846,6511,0.0087268,6483,0.0047659,6,0.0019555,45,0.0023469,6499,0.0313637,6511,0.0561583,6511,0.0020002,6511,0.0014325,6511,1.32873,6511,0.116118,6511,0.103798,6511,1.09001,6483,6159778,6511
3569.5,1,0,0.00326482,0.0867785,0.994251,0.610971,8,3.01225,0.272121,0.0376436,0.00351553,0.00253915,8.66364,0,39,10,0,262,0,0,0,0,0,1.92622,7031,0.0308196,7031,0.040624,7031,1.85434,7031,1.52123,6711,0.0012775,6711,0.0161375,747,0.002619,840,1.50032,6711,0.0140797,6711,0.0089921,6683,0.0047659,6,0.0019555,45,0.0024194,6699,0.0328704,6711,0.0577978,6711,0.00206,6711,0.0014796,6711,1.37005,6711,0.119796,6711,0.106867,6711,1.12403,6683,6358054,6711
3669.5,1,0,0.00228537,0.0698799,0.901814,0.62602,8,3.29431,0.36849,0.0448295,0.00396776,0.00283221,9.72355,0,20,6,0,262,0,0,0,0,0,1.98815,7231,0.031393,7231,0.0418562,7231,1.91446,7231,1.57097,6911,0.0013152,6911,0.0165257,769,0.0026976,865,1.54953,6911,0.0145098,6911,0.0092723,6883,0.0047659,6,0.0021757,51,0.0024955,6899,0.0336962,6911,0.0596723,6911,0.0021225,6911,0.00151,6911,1.41534,6911,0.124156,6911,0.110293,6911,1.1609,6883,6558536,6911
3769.5,1,0,0.00159976,0.0562239,0.817255,0.571959,8,1.87134,0.139402,0.039281,0.00317671,0.00250848,9.89624,0,19,4,0,262,0,0,0,0,0,2.04531,7431,0.031834,7431,0.0429566,7431,1.97006,7431,1.61664,7111,0.001353,7111,0.0169231,792,0.0027712,890,1.59467,7111,0.0149012,7111,0.0095325,7083,0.0047659,6,0.0021936,52,0.0025636,7099,0.0342824,7111,0.0614294,7111,0.0021806,7111,0.0015375,7111,1.4572,7111,0.128315,7111,0.113413,7111,1.19487,7083,6759136,7111
3869.5,1,0,0.00111983,0.0452031,0.74005,0.574895,8,1.98782,0.148495,0.0389818,0.00346616,0.00248964,8.44829,0,21,5,0,262,0,0,0,0,0,2.10481,7631,0.0322934,7631,0.0440959,7631,2.02795,7631,1.66456,7311,0.0013902,7311,0.0173488,815,0.0028434,915,1.64203,7311,0.0153076,7311,0.0098003,7283,0.0047659,6,0.0022686,54,0.0026353,7299,0.0350627,7311,0.063195,7311,0.0022381,7311,0.0015693,7311,1.50097,7311,0.132543,7311,0.116744,7311,1.23046,7283,6959574,7311
3969.5,1,0,0.000783883,0.0363192,0.669677,0.596219,8,2.01024,0.132108,0.0351388,0.00318297,0.00228425,8.81155,0,23,6,0,262,0,0,0,0,0,2.16352,7831,0.0327152,7831,0.0452317,7831,2.08509,7831,1.71176,7511,0.0014251,7511,0.0177486,838,0.0029225,940,1.68868,7511,0.0157125,7511,0.0100684,7483,0.0047659,6,0.0022686,54,0.0027116,7499,0.0356856,7511,0.0649638,7511,0.0023004,7511,0.0015954,7511,1.54428,7511,0.136811,7511,0.120004,7511,1.26563,7483,7159974,7511
4069.5,1,0,0.000548718,0.0291651,0.605626,0.557945,8,1.99546,0.152025,0.0407928,0.00338103,0.0026245,8.51176,0,20,6,0,262,0,0,0,0,0,2.2216,8031,0.03316,8031,0.0463495,8031,2.1416,8031,1.75836,7711,0.0014611,7711,0.0181285,860,0.0029982,965,1.73477,7711,0.0161251,7711,0.0103333,7683,0.0047659,6,0.0022686,54,0.0027805,7699,0.0363573,7711,0.0667451,7711,0.0023608,7711,0.0016299,7711,1.58696,7711,0.140992,7711,0.123198,7711,1.30032,7683,7360374,7711
4169.5,1,0,0.000384103,0.0234089,0.547404,0.56767,8,1.89558,0.163172,0.0389497,0.00364714,0.00264842,8.54396,0,19,5,0,262,0,0,0,0,0,2.28074,8231,0.0336009,8231,0.0474643,8231,2.19917,8231,1.80611,7911,0.0014967,7911,0.0185213,883,0.003072,990,1.78199,7911,0.0165105,7911,0.0105901,7883,0.0047659,6,0.003671,57,0.0028491,7899,0.0373076,7911,0.0684965,7911,0.00242,7911,0.0016569,7911,1.62917,7911,0.145142,7911,0.126373,7911,1.3346,7883,7560002,7911
4269.5,1,0,0.000268872,0.0187809,0.494542,0.593573,8,1.75048,0.139416,0.0370648,0.00335148,0.00243264,8.78681,0,19,4,0,262,0,0,0,0,0,2.33914,8431,0.0340267,8431,0.0485865,8431,2.25601,8431,1.85304,8111,0.0015338,8111,0.0188998,905,0.0031411,1015,1.82841,8111,0.0168985,8111,0.0108561,8083,0.0047659,6,0.0039871,59,0.0029179,8099,0.0381408,8111,0.0701875,8111,0.0024817,8111,0.001688,8111,1.67182,8111,0.149332,8111,0.129597,8111,1.36923,8083,7759544,8111
4369.5,1,1,0.300188,0.0750624,0.452594,0.568872,8,2.04757,0.161866,0.0367451,0.00335903,0.00240073,8.62326,0,25,6,0,262,0,0,0,0,0,2.39762,8631,0.0344791,8631,0.0497278,8631,2.31288,8631,1.89989,8311,0.0015715,8311,0.0193005,928,0.0032149,1040,1.87473,8311,0.017296,8311,0.0111218,8283,0.0047659,6,0.0040667,61,0.0029915,8299,0.0389181,8311,0.071924,8311,0.002543,8311,0.0017189,8311,1.7146,8311,0.153558,8311,0.132793,8311,1.40398,8283,7959894,8311
4469.5,1,0,0.210132,0.102076,0.417542,0.590623,8,2.01935,0.159051,0.0388091,0.00343211,0.00253048,8.36597,0,21,7,0,262,0,0,0,0,0,2.45567,8831,0.0349101,8831,0.0508313,8831,2.36939,8831,1.94653,8511,0.0016069,8511,0.019682,950,0.0032845,1065,1.92085,8511,0.0176903,8511,0.0113843,8483,0.0047659,6,0.0040667,61,0.0030632,8499,0.039564,8511,0.0736646,8511,0.0026016,8511,0.0017454,8511,1.75741,8511,0.157728,8511,0.136074,8511,1.43874,8483,8160294,8511
4569.5,1,0,0.147092,0.111079,0.386896,0.627495,8,1.95384,0.166484,0.0368804,0.00350567,0.00248593,9.17045,0,20,7,0,262,0,0,0,0,0,2.51419,9031,0.0353619,9031,0.0519707,9031,2.42631,9031,1.99354,8711,0.0016436,8711,0.020088,973,0.0033598,1090,1.96731,8711,0.0180909,8711,0.0116538,8683,0.0047659,6,0.0040831,62,0.0031335,8699,0.0403762,8711,0.0753655,8711,0.002662,8711,0.0017747,8711,1.8004,8711,0.161986,8711,0.139314,8711,1.47362,8683,8360584,8711
4669.5,1,0,0.102965,0.109456,0.359152,0.588263,9,1.73047,0.125287,0.0386584,0.00339362,0.0025405,8.54808,0,19,4,0,262,0,0,0,0,0,2.57273,9231,0.0358571,9231,0.0530864,9231,2.48322,9231,2.04065,8911,0.0016787,8911,0.0204763,995,0.0034338,1115,2.0139,8911,0.018486,8911,0.0119176,8883,0.0047659,6,0.00412,63,0.0032039,8899,0.0411078,8911,0.0770883,8911,0.0027208,8911,0.001802,8911,1.84357,8911,0.166273,8911,0.142539,8911,1.50866,8883,8560896,8911
4769.5,1,0,0.0720752,0.10198,0.333435,0.599461,9,1.97657,0.152177,0.038315,0.00365067,0.00239137,9.03545,0,23,6,0,262,0,0,0,0,0,2.63193,9431,0.0363041,9431,0.0542473,9431,2.54081,9431,2.08825,9111,0.0017159,9111,0.0208875,1018,0.0035069,1140,2.06095,9111,0.018898,9111,0.0121794,9083,0.0047659,6,0.00412,63,0.0032766,9099,0.0417759,9111,0.0788616,9111,0.0027829,9111,0.0018317,9111,1.88722,9111,0.170496,9111,0.145786,9111,1.54422,9083,8761296,9111
4869.5,1,0,0.0504526,0.0916747,0.309259,0.649304,19,1.83033,0.154964,0.0390262,0.00358134,0.00273316,9.45097,0,20,5,0,262,0,0,0,0,0,2.69116,9631,0.0367818,9631,0.0554016,9631,2.59839,9631,2.13583,9311,0.0017537,9311,0.021282,1040,0.0035802,1165,2.108,9311,0.0192985,9311,0.0124477,9283,0.0047659,6,0.0041282,64,0.0033483,9299,0.0425581,9311,0.0805919,9311,0.0028446,9311,0.0018592,9311,1.93081,9311,0.174758,9311,0.149066,9311,1.57965,9283,8961696,9311
