time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1248.5,1,0,7.24367,17.4571,13.5511,0.258038,11,4.26219,0.223803,0.0921192,0.00341303,0.00277133,4.6595,0,47,7,0,232,0,0,0,0,0,0.253466,2423,0.0160996,2423,0.0150815,2423,0.222147,2423,0,0,0.0001994,1928,0.0029215,130,0.0010205,242,0.0046892,1928,0.0006976,1928,0.0020278,1925,0.0001022,2,0,0,0.0008454,1926,0.0029231,1928,0.0129515,1928,0.0005887,1928,0.0002004,1928,0.0478413,1928,0,0,0.0417007,1928,0.0051497,1925,188816,1928
1348.5,1,0,5.07057,14.9798,13.6939,0.244348,11,3.80555,0.183913,0.0886904,0.00359133,0.0028596,4.32722,0,43,7,0,232,0,0,0,0,0,0.277635,2623,0.0165791,2623,0.0162772,2623,0.244632,2623,0,0,0.0002145,2128,0.0031433,142,0.0011418,267,0.0051099,2128,0.0007669,2128,0.0022253,2125,0.0001022,2,0,0,0.0009134,2126,0.0032375,2128,0.0141869,2128,0.0006424,2128,0.000219,2128,0.0526522,2128,0,0,0.0459182,2128,0.0056436,2125,208431,2128
1448.5,1,0,3.5494,12.6937,13.5939,0.239601,11,4.20888,0.218562,0.0837596,0.00348274,0.00283172,4.30365,0,44,10,0,232,0,0,0,0,0,0.301166,2823,0.017053,2823,0.0174473,2823,0.266507,2823,0,0,0.0002278,2328,0.0033815,155,0.0012284,292,0.005535,2328,0.000832,2328,0.0024112,2325,0.0001022,2,0,0,0.0009864,2326,0.003455,2328,0.0154592,2328,0.0006964,2328,0.0002372,2328,0.0574198,2328,0,0,0.0501006,2328,0.0061114,2325,228039,2328
1548.5,1,0,2.48458,10.6519,13.2997,0.244527,11,3.11841,0.15663,0.0715951,0.00365025,0.00271949,4.47369,0,25,6,0,232,0,0,0,0,0,0.325277,3023,0.0175318,3023,0.0187519,3023,0.288824,3023,0,0,0.0002422,2528,0.0036047,167,0.0013649,317,0.0059619,2528,0.0009022,2528,0.0026266,2525,0.0001022,2,0,0,0.0010571,2526,0.0036477,2528,0.0167895,2528,0.0007506,2528,0.0002539,2528,0.0622709,2528,0,0,0.054361,2528,0.0066019,2525,247646,2528
1648.5,1,0,1.73921,8.86937,12.8567,0.231271,11,3.55761,0.149763,0.0698089,0.00343518,0.00279715,4.75978,0,44,9,0,232,0,0,0,0,0,0.349827,3223,0.0180402,3223,0.0199239,3223,0.311683,3223,0,0,0.0002559,2728,0.0038443,180,0.0014531,342,0.0063939,2728,0.0009701,2728,0.0028239,2725,0.0001022,2,0,0,0.0011281,2726,0.0039233,2728,0.0180956,2728,0.0008063,2728,0.0002724,2728,0.0677139,2728,0,0,0.0591943,2728,0.0071087,2725,267258,2728
1748.5,1,0,1.21744,7.33898,12.3049,0.277764,11,3.35299,0.175125,0.0751902,0.00378436,0.00301206,2.1738,0,23,4,0,232,0,0,0,0,0,0.374769,3423,0.0185625,3423,0.0212532,3423,0.334761,3423,0,0,0.0002694,2928,0.0040982,192,0.0015445,367,0.0068622,2928,0.0010413,2928,0.0030235,2925,0.0001022,2,0,0,0.0012027,2926,0.0042003,2928,0.019451,2928,0.0008679,2928,0.0002912,2928,0.0726916,2928,0,0,0.0635778,2928,0.0075989,2925,286868,2928
1848.5,1,0,0.852211,6.04163,11.6786,0.281652,11,3.0825,0.160776,0.0672979,0.00374362,0.00329079,2.06673,0,36,6,0,232,0,0,0,0,0,0.400881,3623,0.0191032,3623,0.0225385,3623,0.359035,3623,0,0,0.0002829,3128,0.0043432,205,0.0016321,392,0.007324,3128,0.0011125,3128,0.0032196,3125,0.0001022,2,0,0,0.0012826,3126,0.0044115,3128,0.0208294,3128,0.0009278,3128,0.0003116,3128,0.077773,3128,0,0,0.0680136,3128,0.0081065,3125,306477,3128
1948.5,1,0,0.596548,4.95261,11.006,0.231794,11,3.01855,0.221662,0.0526802,0.00341148,0.00280993,1.89023,0,27,5,0,232,0,0,0,0,0,0.425201,3823,0.0195873,3823,0.0237501,3823,0.381647,3823,0,0,0.0002965,3328,0.0045619,217,0.001723,417,0.0077616,3328,0.0011835,3328,0.0034175,3325,0.0001022,2,0,0,0.0013554,3326,0.004619,3328,0.0221837,3328,0.0009862,3328,0.000329,3328,0.0827324,3328,0,0,0.072389,3328,0.0085849,3325,326085,3328
2048.5,1,0,0.417583,4.04561,10.3099,0.233842,11,2.91091,0.207667,0.0481206,0.00358169,0.00271579,1.91165,0,28,6,0,232,0,0,0,0,0,0.449383,4023,0.020087,4023,0.0249225,4023,0.404145,4023,0,0,0.000311,3528,0.0047962,230,0.0018085,442,0.008188,3528,0.0012519,3528,0.0036046,3525,0.0001022,2,0,0,0.0014253,3526,0.0048932,3528,0.0234387,3528,0.0010421,3528,0.0003472,3528,0.087576,3528,0,0,0.0766487,3528,0.009071,3525,345697,3528
2148.5,1,2,0.892308,3.41495,9.62044,0.272511,11,6.75805,0.299507,0.0806313,0.00410818,0.00752235,5.04604,0,21,6,0,232,0,0,0,0,0,0.535969,4223,0.0209287,4223,0.0276918,4223,0.487107,4223,0,0,0.00033,3728,0.0050273,242,0.0019089,467,0.008761,3728,0.0013333,3728,0.0038766,3725,0.0001022,2,0,0,0.0015392,3726,0.0064948,3728,0.0514663,3728,0.0011289,3728,0.0003742,3728,0.103614,3728,0,0,0.0918469,3728,0.0097945,3725,365308,3728
2248.5,1,4,1.82462,3.09688,8.96809,0.262748,11,2.58832,0.191805,0.0454772,0.00362712,0.00286496,2.01737,0,25,5,0,232,0,0,0,0,0,0.561529,4423,0.0214929,4423,0.0289433,4423,0.51084,4423,0,0,0.0003429,3928,0.0052697,255,0.0019927,492,0.0091829,3928,0.0014012,3928,0.00406,3925,0.0001022,2,0,0,0.0016102,3926,0.0067943,3928,0.0527462,3928,0.0011847,3928,0.0003936,3928,0.108512,3928,0,0,0.0961605,3928,0.0102713,3925,384924,3928
2348.5,1,0,1.27723,2.73295,8.34457,0.241739,11,2.74154,0.225741,0.0523979,0.00389838,0.00319133,2.05745,0,26,6,0,232,0,0,0,0,0,0.587001,4623,0.0220318,4623,0.0302055,4623,0.5345,4623,0,0,0.0003579,4128,0.0054955,267,0.0020804,517,0.0096164,4128,0.0014738,4128,0.0042602,4125,0.0001022,2,0,0,0.0016814,4126,0.0070234,4128,0.0541548,4128,0.0012457,4128,0.0004148,4128,0.11376,4128,0,0,0.10075,4128,0.0108268,4125,404534,4128
2448.5,1,0,0.894062,2.36517,7.74663,0.225584,11,2.52413,0.187217,0.0449238,0.00336925,0.00288497,1.92922,0,21,4,0,232,0,0,0,0,0,0.608854,4823,0.0225158,4823,0.0313418,4823,0.554722,4823,0,0,0.0003723,4328,0.0057416,280,0.0021625,542,0.010017,4328,0.0015399,4328,0.0044316,4325,0.0001022,2,0,0,0.0017388,4326,0.007249,4328,0.0553651,4328,0.0013006,4328,0.0004333,4328,0.118418,4328,0,0,0.104827,4328,0.0113106,4325,424144,4328
2548.5,1,0,0.625843,2.01731,7.1737,0.232493,11,2.69409,0.207468,0.0439723,0.00342479,0.00265562,1.90866,0,21,6,0,232,0,0,0,0,0,0.631844,5023,0.0230094,5023,0.0325055,5023,0.576045,5023,0,0,0.0003864,4528,0.0059535,292,0.0022424,567,0.0104152,4528,0.0016042,4528,0.0046082,4525,0.0001022,2,0,0,0.0017988,4526,0.0075252,4528,0.0566071,4528,0.001353,4528,0.0004528,4528,0.123097,4528,0,0,0.108947,4528,0.0117696,4525,443757,4528
2648.5,1,1,0.73809,1.76146,6.63248,0.231641,31,2.60458,0.251212,0.0448258,0.00395768,0.00269922,1.94435,0,27,6,0,232,0,0,0,0,0,0.661147,5223,0.0235801,5223,0.0337989,5223,0.603472,5223,0,0,0.0004007,4728,0.0062276,305,0.0023336,592,0.0108546,4728,0.0016735,4728,0.0048034,4725,0.0001022,2,0,0,0.0018691,4726,0.0078343,4728,0.0579062,4728,0.0014123,4728,0.0004731,4728,0.128164,4728,0,0,0.113413,4728,0.0122669,4725,463372,4728
2748.5,1,0,0.516663,1.5125,6.12048,0.261487,11,2.53059,0.246522,0.048462,0.00361049,0.00292841,2.04205,0,21,4,0,232,0,0,0,0,0,0.685301,5423,0.0241061,5423,0.0350067,5423,0.625882,5423,0,0,0.0004147,4928,0.0064769,317,0.0024198,617,0.0112895,4928,0.0017642,4928,0.0049877,4925,0.0001022,2,0,0,0.0019414,4926,0.0080181,4928,0.0592078,4928,0.0014692,4928,0.00049,4928,0.133076,4928,0,0,0.117725,4928,0.0127598,4925,482978,4928
2848.5,1,0,0.361664,1.28234,5.63667,0.239822,11,2.896,0.193656,0.0548606,0.00348151,0.00354536,1.84132,0,41,7,0,232,0,0,0,0,0,0.709674,5623,0.0245982,5623,0.0362822,5623,0.648476,5623,0,0,0.0004269,5128,0.006714,330,0.0025026,642,0.0117059,5128,0.0018298,5128,0.0051655,5125,0.0001022,2,0,0,0.0020454,5126,0.0083595,5128,0.0604415,5128,0.0015253,5128,0.0005084,5128,0.137865,5128,0,0,0.121934,5128,0.013242,5125,502596,5128
2948.5,1,0,0.253165,1.0765,5.18065,0.239038,11,3.06821,0.248498,0.0456716,0.00399313,0.00301747,2.05313,0,35,8,0,232,0,0,0,0,0,0.734504,5823,0.0251552,5823,0.0375775,5823,0.671443,5823,0,0,0.0004423,5328,0.0069382,342,0.0025865,667,0.0121404,5328,0.0018993,5328,0.0053502,5325,0.0001022,2,0,0,0.0021219,5326,0.008606,5328,0.0617444,5328,0.0015869,5328,0.0005283,5328,0.142892,5328,0,0,0.126344,5328,0.0137289,5325,522211,5328
3048.5,1,0,0.177215,0.896645,4.75225,1.06286,11,2.46287,0.246827,0.0534893,0.00355852,0.0030893,2.27604,0,26,6,0,232,0,0,0,0,0,0.81309,6023,0.0256516,6023,0.0387291,6023,0.748369,6023,0,0,0.0004571,5528,0.007569,367,0.0026996,692,0.012518,5528,0.0019747,5528,0.0055617,5525,0.0080096,10,0,0,0.0021807,5509,0.0219489,5528,0.0630187,5528,0.0016438,5528,0.001396,5528,0.180685,5528,0,0,0.134586,5528,0.0431416,5525,667132,5528
3148.5,1,0,0.124051,0.742126,4.35124,1.06704,11,2.90802,0.232992,0.0448352,0.00381249,0.0027883,1.98561,0,25,5,0,232,0,0,0,0,0,0.92062,6223,0.0261938,6223,0.0399433,6223,0.854132,6223,0,0,0.0004703,5728,0.0077604,379,0.0027859,717,0.0129429,5728,0.0020729,5728,0.0058141,5725,0.0080096,10,0,0,0.0022455,5694,0.0348714,5728,0.0638799,5728,0.001703,5728,0.0014141,5728,0.253522,5728,0,0,0.150099,5728,0.100345,5725,933942,5728
3248.5,1,0,0.0868356,0.611068,3.97722,1.01931,11,2.10998,0.168806,0.0436221,0.00326675,0.00313558,1.97378,0,19,4,0,232,0,0,0,0,0,1.01932,6423,0.0266549,6423,0.0410911,6423,0.95121,6423,0,0,0.0004852,5928,0.0081873,401,0.0028696,742,0.0133321,5928,0.0021394,5928,0.0060451,5925,0.0080096,10,0,0,0.0023032,5883,0.0466492,5928,0.0646864,5928,0.0017584,5928,0.0014314,5928,0.321687,5928,0,0,0.164198,5928,0.154318,5925,1200757,5928
3348.5,1,0,0.0607849,0.501011,3.6296,0.944477,11,2.97125,0.279299,0.0374216,0.00359953,0.00276807,2.06881,0,35,8,0,232,0,0,0,0,0,1.1197,6623,0.0271231,6623,0.0422702,6623,1.04993,6623,0,0,0.0004997,6128,0.0089924,429,0.002963,767,0.0137218,6128,0.0022096,6128,0.0062689,6125,0.0086005,11,0,0,0.0023583,6074,0.0591592,6128,0.0655387,6128,0.0018122,6128,0.0015153,6128,0.389645,6128,0,0,0.178403,6128,0.207979,6125,1467757,6128
3448.5,1,0,0.0425494,0.409319,3.30757,0.972532,15,1.99735,0.212008,0.035673,0.0032357,0.00258486,1.82256,0,27,6,0,232,0,0,0,0,0,1.21552,6823,0.0275794,6823,0.0434087,6823,1.14415,6823,0,0,0.0005179,6328,0.0099389,470,0.003055,792,0.0140774,6328,0.0022773,6328,0.0064938,6325,0.0086005,11,0,0,0.0024119,6273,0.0711949,6328,0.0663694,6328,0.0018666,6328,0.0015886,6328,0.454336,6328,0,0,0.191885,6328,0.259099,6325,1729173,6328
3548.5,1,0,0.0297846,0.333412,3.01015,1.01369,12,2.39909,0.244552,0.0342288,0.00363601,0.00258678,1.95545,0,35,5,0,232,0,0,0,0,0,1.31154,7023,0.0280518,7023,0.0444627,7023,1.23863,7023,0,0,0.0005336,6528,0.0107285,500,0.0031513,817,0.0144865,6528,0.0023446,6528,0.0067147,6525,0.0086005,11,0,0,0.0024667,6473,0.0835982,6528,0.0671832,6528,0.0019164,6528,0.0017857,6528,0.519535,6528,0,0,0.205413,6528,0.310681,6525,1993073,6528
3648.5,1,0,0.0208492,0.270899,2.73623,0.979677,11,1.91194,0.161592,0.0330937,0.0032041,0.002573,1.84375,0,19,4,0,232,0,0,0,0,0,1.40828,7223,0.0285201,7223,0.0455044,7223,1.33385,7223,0,0,0.0005465,6728,0.0116326,535,0.0032363,842,0.0148678,6728,0.0024119,6728,0.0069365,6725,0.009194,12,0,0,0.0025204,6672,0.0958117,6728,0.0679876,6728,0.0019676,6728,0.0018395,6728,0.585094,6728,0,0,0.219652,6728,0.361919,6725,2259476,6728
3748.5,1,0,0.0145945,0.219638,2.48457,0.989554,11,2.76543,0.206814,0.0318246,0.00321645,0.00257336,1.85862,0,34,7,0,232,0,0,0,0,0,1.50414,7423,0.0290401,7423,0.0465987,7423,1.42809,7423,0,0,0.0005627,6928,0.0130956,593,0.0033352,867,0.0152252,6928,0.0024809,6928,0.0071579,6925,0.009194,12,0,0,0.0025731,6872,0.108484,6928,0.0687774,6928,0.0020175,6928,0.0020802,6928,0.649047,6928,0,0,0.233062,6928,0.412379,6925,2519774,6928
3848.5,1,1,0.310216,0.237754,2.25989,1.04,11,2.1388,0.196078,0.0348406,0.0038332,0.00277828,2.02297,0,18,4,0,232,0,0,0,0,0,1.60422,7623,0.029635,7623,0.0477081,7623,1.52645,7623,0,0,0.0005774,7128,0.013707,617,0.0034673,892,0.0155854,7128,0.0025514,7128,0.0073819,7125,0.0098204,13,0,0,0.0026234,7054,0.121536,7128,0.0696135,7128,0.0020707,7128,0.0021496,7128,0.716246,7128,0,0,0.247894,7128,0.464654,7125,2784055,7128
3948.5,1,1,0.517151,0.293633,2.06326,1.01405,11,1.93396,0.179525,0.0324284,0.00404414,0.0026362,1.90764,0,21,6,0,232,0,0,0,0,0,1.70407,7823,0.0300851,7823,0.0490241,7823,1.62453,7823,0,0,0.0006058,7328,0.0142991,639,0.0035604,917,0.015971,7328,0.0026249,7328,0.0076393,7325,0.0100874,14,0,0,0.0026691,7225,0.133817,7328,0.0704953,7328,0.0021222,7328,0.0022001,7328,0.784034,7328,0,0,0.263334,7328,0.516911,7325,3048477,7328
4048.5,1,0,0.362006,0.307308,1.88767,0.986433,11,2.03921,0.184519,0.0368411,0.00349105,0.00310348,1.92091,0,25,6,0,232,0,0,0,0,0,1.80216,8023,0.0305434,8023,0.0501094,8023,1.72107,8023,0,0,0.0006203,7528,0.0155808,693,0.0036683,942,0.0163615,7528,0.0026971,7528,0.0078681,7525,0.0100874,14,2.12e-05,4,0.0027178,7424,0.146594,7528,0.0713203,7528,0.0021786,7528,0.0023044,7528,0.849421,7528,0,0,0.277029,7528,0.568522,7525,3310341,7528
4148.5,1,0,0.253404,0.296527,1.72855,0.976437,11,1.86672,0.182642,0.0343172,0.00346354,0.00265916,1.89208,0,18,4,0,232,0,0,0,0,0,1.90006,8223,0.0310519,8223,0.0512065,8223,1.81735,8223,0,0,0.0006381,7728,0.0160543,716,0.0037615,967,0.0167998,7728,0.0027666,7728,0.0081185,7725,0.0100874,14,2.12e-05,4,0.0027677,7623,0.159383,7728,0.0721194,7728,0.0022332,7728,0.0023349,7728,0.916397,7728,0,0,0.291418,7728,0.621013,7725,3573676,7728
4248.5,1,0,0.177383,0.272698,1.58297,1.10658,11,1.84836,0.197244,0.0340873,0.00346097,0.00284769,1.87572,0,22,5,0,232,0,0,0,0,0,2.00226,8423,0.03153,8423,0.0523306,8423,1.91793,8423,0,0,0.0006584,7928,0.0168109,749,0.0038854,992,0.0171828,7928,0.0028392,7928,0.0083486,7925,0.0116377,16,0.0001559,5,0.0028186,7817,0.173826,7928,0.0730451,7928,0.0022876,7928,0.0026672,7928,0.983186,7928,0,0,0.305663,7928,0.673482,7925,3837029,7928
4348.5,1,0,0.124168,0.242992,1.44897,0.805271,11,1.76481,0.201034,0.0322686,0.00357661,0.00263083,1.84149,0,18,4,0,232,0,0,0,0,0,2.10032,8623,0.032023,8623,0.0534632,8623,2.01436,8623,0,0,0.0006728,8128,0.0179184,794,0.0040587,1017,0.0175421,8128,0.0029141,8128,0.0085861,8125,0.0178583,24,0.0002807,6,0.0028717,8009,0.186248,8128,0.0741998,8128,0.0023446,8128,0.0035112,8128,1.04273,8128,0,0,0.319763,8128,0.718256,8125,4059277,8128
4448.5,1,0,0.0869176,0.211777,1.32525,0.771398,11,2.19622,0.179532,0.031706,0.00353715,0.00260465,3.21066,0,34,6,0,232,0,0,0,0,0,2.18161,8823,0.0325462,8823,0.0545889,8823,2.09399,8823,0,0,0.0006875,8328,0.0189669,838,0.0041505,1042,0.0179697,8328,0.0029894,8328,0.0088212,8325,0.0178583,24,0.0002807,6,0.0029329,8209,0.189429,8328,0.0754502,8328,0.0024014,8328,0.003533,8328,1.10049,8328,0,0,0.33468,8328,0.760113,8325,4274960,8328
4548.5,1,0,0.0608423,0.18159,1.21088,0.763837,11,2.28469,0.201262,0.0320222,0.00363515,0.00260768,3.36767,0,18,6,0,232,0,0,0,0,0,2.26131,9023,0.0330288,9023,0.0557134,9023,2.17207,9023,0,0,0.000702,8528,0.0194776,862,0.0042452,1067,0.0184418,8528,0.0030594,8528,0.0090569,8525,0.0178583,24,0.0002807,6,0.0029921,8409,0.191332,8528,0.0767728,8528,0.0024628,8528,0.0035513,8528,1.15885,8528,0,0,0.349912,8528,0.802063,8525,4490608,8528
4648.5,1,0,0.0425896,0.15379,1.10518,0.892054,11,1.80281,0.222031,0.0347393,0.00383439,0.00308796,3.80583,0,24,6,0,232,0,0,0,0,0,2.34232,9223,0.0335152,9223,0.0568928,9223,2.2514,9223,0,0,0.0007168,8728,0.0197082,875,0.0043514,1092,0.0188651,8728,0.0031273,8728,0.009291,8725,0.0178583,24,0.0002807,6,0.0030532,8609,0.192261,8728,0.0782095,8728,0.0025218,8728,0.0035711,8728,1.21919,8728,0,0,0.365557,8728,0.845432,8725,4706215,8728
4748.5,1,0,0.0298127,0.128995,1.00756,0.787016,11,1.68466,0.182041,0.0330226,0.00340535,0.00275275,3.38251,0,19,4,0,232,0,0,0,0,0,2.42349,9423,0.0340061,9423,0.0580713,9423,2.33089,9423,0,0,0.0007325,8928,0.0201852,895,0.0044488,1117,0.0193255,8928,0.0031969,8928,0.0095257,8925,0.0178583,24,0.0002807,6,0.0031116,8809,0.194003,8928,0.0795971,8928,0.0025828,8928,0.0035895,8928,1.27872,8928,0,0,0.380711,8928,0.888523,8925,4921831,8928
4848.5,1,1,0.320869,0.16737,0.923538,0.784745,11,1.8096,0.193581,0.0338356,0.00355708,0.00282285,3.36306,0,20,5,0,232,0,0,0,0,0,2.50315,9623,0.0344731,9623,0.0592079,9623,2.40893,9623,0,0,0.0007475,9128,0.020574,914,0.0047952,1142,0.0197343,9128,0.0032678,9128,0.0097577,9125,0.0178583,24,0.0002807,6,0.0031703,9009,0.195503,9128,0.0809326,9128,0.0026417,9128,0.0036086,9128,1.33741,9128,0,0,0.395959,9128,0.930768,9125,5137444,9128
4948.5,1,0,0.224608,0.178817,0.849066,0.809567,11,2.24799,0.198411,0.0322493,0.00347496,0.00266772,3.791,0,21,6,0,232,0,0,0,0,0,2.58114,9823,0.0349276,9823,0.060323,9823,2.48535,9823,0,0,0.0007615,9328,0.0207785,926,0.0048821,1167,0.0201305,9328,0.003331,9328,0.0099886,9325,0.0178583,24,0.0002807,6,0.0032256,9209,0.196915,9328,0.0822433,9328,0.0026993,9328,0.0036263,9328,1.39489,9328,0,0,0.410759,9328,0.972254,9325,5353056,9328
5048.5,1,0,0.157226,0.174499,0.781609,0.793544,11,2.00149,0.249119,0.0339256,0.00344765,0.00280732,3.483,0,20,5,0,232,0,0,0,0,0,2.65784,10023,0.0354172,10023,0.0614204,10023,2.56045,10023,0,0,0.0007744,9528,0.0210022,939,0.0049758,1192,0.0205698,9528,0.0033942,9528,0.0102194,9525,0.0178583,24,0.0002807,6,0.0032767,9409,0.197783,9528,0.083714,9528,0.0027563,9528,0.0036445,9528,1.45194,9528,0,0,0.425195,9528,1.0136,9525,5568665,9528
