time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1394.5,2,0,44.373,167.453,167.967,1.53801,9,13.5953,0.318049,0.955107,0.00346247,0.00343946,5.78517,0,148,11,0,287,0,0,0,0,0,0.690592,2687,0.0270235,2687,0.0153378,2687,0.647998,2687,0,0,0.0002355,3327,0.0141464,390,0.0021205,417,0.0054954,3327,0.0018426,3326,0.0034279,3198,0.0258638,48,0.0013002,18,0.0015084,3270,0.0605322,3326,0.0825041,3326,0.000988,3326,0.0069413,3326,0.360379,3326,0,0,0.137942,3326,0.217688,3198,1624505,3327
1494.5,2,1,31.3611,140.234,165.194,1.07015,10,12.8859,0.348412,0.872398,0.00344777,0.00332742,5.48447,0,148,11,0,287,0,0,0,0,0,0.813186,2887,0.0276175,2887,0.0165598,2887,0.768766,2887,0,0,0.0002606,3727,0.0154958,447,0.0023492,467,0.0060714,3727,0.0020798,3726,0.0039067,3598,0.0298115,55,0.0014478,20,0.0016705,3648,0.0744801,3726,0.0956911,3726,0.0011062,3726,0.0079054,3726,0.475706,3726,0,0,0.169461,3726,0.29972,3598,2081093,3727
1594.5,2,0,21.9528,116.578,160.333,1.06337,9,12.2474,0.348822,0.880517,0.00359955,0.00339314,5.49127,0,152,10,0,287,0,0,0,0,0,0.922881,3087,0.0282282,3087,0.0177032,3087,0.876695,3087,0,0,0.0002911,4127,0.0173825,522,0.0025291,517,0.0066839,4127,0.0023139,4126,0.0044044,3998,0.0304471,56,0.001629,24,0.0018375,4040,0.0827926,4126,0.109331,4126,0.0012327,4126,0.0083347,4126,0.585629,4126,0,0,0.199923,4126,0.377786,3998,2523535,4127
1694.5,2,0,15.3669,96.3359,153.933,1.02047,9,11.694,0.244027,0.881873,0.00383359,0.00345382,5.51347,0,136,9,0,287,0,0,0,0,0,1.02673,3287,0.0288193,3287,0.0192853,3287,0.978356,3287,0,0,0.0003167,4527,0.0191137,595,0.0026945,567,0.0072912,4527,0.002549,4526,0.0049001,4398,0.0304471,56,0.0018191,28,0.0020073,4440,0.0894019,4526,0.119243,4526,0.0013426,4526,0.0085343,4526,0.692831,4526,0,0,0.23043,4526,0.452667,4398,2971165,4527
1794.5,2,0,10.7569,79.2201,146.462,1.06106,9,11.1427,0.262977,0.875621,0.00378479,0.00357489,3.32827,0,138,8,0,287,0,0,0,0,0,1.12919,3487,0.0293983,3487,0.0205689,3487,1.07894,3487,0,0,0.000346,4927,0.0211611,669,0.0028481,617,0.0079044,4927,0.0027835,4926,0.0053882,4798,0.0304471,56,0.0023327,36,0.0021697,4833,0.0941758,4926,0.129383,4926,0.0014552,4926,0.008641,4926,0.799141,4926,0,0,0.260814,4926,0.526661,4798,3420963,4927
1894.5,2,0,7.5298,64.882,138.304,1.05873,10,10.7138,0.274246,0.916489,0.0036987,0.00343125,3.31891,0,120,8,0,287,0,0,0,0,0,1.23394,3687,0.0300097,3687,0.0221279,3687,1.18151,3687,0,0,0.0003873,5327,0.0233263,744,0.0030044,667,0.0085654,5327,0.0030206,5326,0.0058884,5198,0.0304471,56,0.0024515,38,0.0023395,5225,0.0993956,5326,0.140078,5326,0.0015682,5326,0.0086845,5326,0.908898,5326,0,0,0.291864,5326,0.60335,5198,3870989,5327
1994.5,2,0,5.27086,52.9598,129.769,1.03949,9,10.3992,0.477091,0.486247,0.00385927,0.00329025,3.36372,0,79,7,0,287,0,0,0,0,0,1.34226,3887,0.03061,3887,0.0234311,3887,1.28791,3887,0,0,0.0004156,5727,0.0250508,813,0.0031751,717,0.0091834,5727,0.0032572,5726,0.0063801,5598,0.0304471,56,0.0024515,38,0.0025121,5623,0.105529,5726,0.155238,5726,0.0018655,5726,0.0089095,5726,1.02123,5726,0,0,0.322705,5726,0.682934,5598,4313052,5727
2094.5,2,0,3.6896,43.1057,121.103,1.06688,9,9.24367,0.558735,0.280947,0.00376231,0.00343875,3.61347,0,95,8,0,287,0,0,0,0,0,1.44886,4087,0.0312184,4087,0.0248842,4087,1.39244,4087,0,0,0.0004418,6127,0.0261649,862,0.0033327,767,0.0097968,6127,0.003495,6126,0.0068677,5998,0.0304471,56,0.0024515,38,0.0026852,6022,0.107001,6126,0.173715,6126,0.0019914,6126,0.0089517,6126,1.1358,6126,0,0,0.354689,6126,0.763172,5998,4753066,6127
2194.5,2,0,2.58272,35.0011,112.493,1.12583,12,7.88607,0.595236,0.202947,0.00391302,0.00377498,3.30483,0,87,8,0,287,0,0,0,0,0,1.55867,4287,0.0317908,4287,0.0262255,4287,1.50033,4287,0,0,0.000487,6527,0.0287567,949,0.0034866,817,0.0104457,6527,0.0037341,6526,0.0073786,6398,0.0304471,56,0.0024515,38,0.0028438,6393,0.11446,6526,0.187018,6526,0.002111,6526,0.0090754,6526,1.2491,6526,0,0,0.38558,6526,0.843674,6398,5203921,6527
2294.5,2,4,3.0079,28.6025,104.104,1.16969,9,6.89864,0.493071,0.136047,0.00376166,0.00305783,3.23046,0,83,7,0,287,0,0,0,0,0,1.6758,4487,0.0323703,4487,0.027426,4487,1.61566,4487,0,0,0.0005141,6927,0.0326828,1071,0.0036957,867,0.0110301,6927,0.0039638,6926,0.0078641,6798,0.0309884,57,0.003075,50,0.0030202,6792,0.126766,6926,0.197735,6926,0.00223,6926,0.0096118,6926,1.36379,6926,0,0,0.41685,6926,0.925494,6798,5675579,6927
2394.5,2,0,2.10553,23.3031,96.0236,1.1913,10,6.50917,0.471655,0.0604761,0.00339618,0.00321258,3.35226,0,76,6,0,287,0,0,0,0,0,1.79664,4687,0.0329699,4687,0.0285894,4687,1.73472,4687,0,0,0.0005404,7327,0.0368029,1194,0.0039442,917,0.0116042,7327,0.0041958,7326,0.0083514,7198,0.0323108,61,0.003075,50,0.0031801,7188,0.140818,7326,0.209064,7326,0.0023428,7326,0.0102744,7326,1.48128,7326,0,0,0.448428,7326,1.00987,7198,6144073,7327
2494.5,2,0,1.47387,18.9373,88.315,1.34757,9,5.399,0.483627,0.0384497,0.0033259,0.00288282,2.98076,0,76,9,0,287,0,0,0,0,0,1.92423,4887,0.0335543,4887,0.029692,4887,1.86062,4887,0,0,0.0005755,7727,0.0392124,1275,0.0042028,967,0.0121643,7727,0.0044291,7726,0.0088129,7598,0.0364564,69,0.0031077,51,0.003343,7570,0.155992,7726,0.220611,7726,0.0024574,7726,0.0112659,7726,1.59992,7726,0,0,0.480268,7726,1.09496,7598,6626913,7727
2594.5,2,0,1.03171,15.3561,81.0191,1.12739,9,3.30195,0.335688,0.0354609,0.00403096,0.00334864,3.23291,0,26,4,0,287,0,0,0,0,0,2.04989,5087,0.0341362,5087,0.0308083,5087,1.98456,5087,0,0,0.0006032,8127,0.0408522,1331,0.0044663,1017,0.0127385,8127,0.0046622,8126,0.0093279,7998,0.0394916,77,0.0031077,51,0.0035117,7962,0.169616,8126,0.23332,8126,0.0025758,8126,0.0122283,8126,1.72079,8126,0,0,0.513033,8126,1.18125,7998,7109936,8127
2694.5,2,0,0.722198,12.4294,74.1601,1.23545,9,3.18179,0.166737,0.0317291,0.00364507,0.00281133,3.07962,0,41,5,0,287,0,0,0,0,0,2.17439,5287,0.0347644,5287,0.0319977,5287,2.10723,5287,0,0,0.00063,8527,0.0420501,1372,0.0046875,1067,0.0133602,8527,0.0049098,8526,0.0098668,8398,0.0406468,80,0.0031077,51,0.0036873,8359,0.177321,8526,0.249841,8526,0.002708,8526,0.0125518,8526,1.85215,8526,0,0,0.548092,8526,1.2753,8398,7601762,8527
2794.5,2,1,0.805539,10.1046,67.7546,1.32116,29,2.40813,0.184652,0.0355742,0.00381377,0.00333041,3.36211,0,28,5,0,287,0,0,0,0,0,2.30439,5487,0.0355221,5487,0.0332474,5487,2.23522,5487,0,0,0.0006579,8927,0.0438039,1427,0.0049158,1117,0.0140005,8927,0.0051548,8926,0.0103827,8798,0.0419744,83,0.0041207,57,0.0038503,8755,0.18692,8926,0.264562,8926,0.0028331,8926,0.0130399,8926,1.98442,8926,0,0,0.58283,8926,1.37065,8798,8094823,8927
2894.5,2,0,0.563877,8.19645,61.7987,1.06269,9,2.55599,0.166263,0.0312105,0.0034658,0.00274444,3.07729,0,29,6,0,287,0,0,0,0,0,2.41669,5687,0.0360141,5687,0.034536,5687,2.34572,5687,0,0,0.0006845,9327,0.0452855,1480,0.0051406,1167,0.0146319,9327,0.0053905,9326,0.0108976,9198,0.0419744,83,0.0041207,57,0.0040237,9154,0.193442,9326,0.279581,9326,0.0029548,9326,0.0132208,9326,2.10524,9326,0,0,0.614999,9326,1.45727,9198,8582034,9327
2994.5,2,0,0.394714,6.6361,56.2825,1.08435,11,2.06928,0.182955,0.0304697,0.00328994,0.00283013,3.17181,0,21,5,0,287,0,0,0,0,0,2.53122,5887,0.0365554,5887,0.0358843,5887,2.45834,5887,0,0,0.0007144,9727,0.047063,1542,0.005323,1217,0.0152505,9727,0.0056265,9726,0.0114506,9598,0.0419744,83,0.0041207,57,0.00419,9552,0.20057,9726,0.292925,9726,0.0030745,9726,0.0134365,9726,2.22812,9726,0,0,0.647853,9726,1.54524,9598,9078015,9727
3094.5,2,0,0.2763,5.36414,51.1906,1.25861,9,2.43362,0.227541,0.0337457,0.00388234,0.00302157,3.60236,0,25,5,0,287,0,0,0,0,0,2.6461,6087,0.0371081,6087,0.0370104,6087,2.57153,6087,0,0,0.0007404,10127,0.0488177,1602,0.0055011,1267,0.0158663,10127,0.0058601,10126,0.0119542,9998,0.0419744,83,0.0048379,71,0.0043608,9952,0.208046,10126,0.305671,10126,0.0031942,10126,0.0138297,10126,2.34913,10126,0,0,0.680682,10126,1.63138,9998,9566587,10127
3194.5,2,0,0.19341,4.33,46.5046,1.19805,10,1.46435,0.139118,0.0306184,0.00341698,0.00279244,3.21724,0,20,4,0,287,0,0,0,0,0,2.76269,6287,0.037651,6287,0.0383195,6287,2.68626,6287,0,0,0.0007678,10527,0.0502244,1652,0.0056869,1317,0.0164566,10527,0.0061121,10526,0.0124524,10398,0.0426212,85,0.0049438,73,0.004529,10350,0.215507,10526,0.317866,10526,0.0033105,10526,0.0142644,10526,2.47348,10526,0,0,0.714805,10526,1.71954,10398,10069034,10527
3294.5,2,1,0.435387,3.55107,42.2092,1.11458,9,1.65625,0.153257,0.032142,0.00347759,0.00287966,3.0231,0,19,4,0,287,0,0,0,0,0,2.88364,6487,0.0384604,6487,0.0395397,6487,2.80516,6487,0,0,0.0008026,10927,0.05228,1723,0.0059225,1367,0.0170292,10927,0.0063375,10926,0.0129409,10798,0.043324,86,0.0109662,93,0.0046873,10738,0.227648,10926,0.326806,10926,0.0034189,10926,0.0149768,10926,2.58962,10926,0,0,0.746294,10926,1.80241,10798,10556725,10927
3394.5,2,0,0.304771,2.90181,38.2785,1.50698,9,1.50783,0.154253,0.0360034,0.00370105,0.00346488,3.17368,0,91,4,0,287,0,0,0,0,0,3.00333,6687,0.0392119,6687,0.0407526,6687,2.92288,6687,0,0,0.0008404,11327,0.0545618,1802,0.0061127,1417,0.0175884,11327,0.0066605,11326,0.0134265,11198,0.0441113,88,0.0126245,104,0.0048526,11129,0.238491,11326,0.338369,11326,0.0035278,11326,0.015561,11326,2.70872,11326,0,0,0.778098,11326,1.88784,11198,11049419,11327
3494.5,2,1,0.51334,2.42412,34.693,1.25651,9,1.28683,0.147218,0.0326574,0.00338401,0.00284631,2.98725,0,20,4,0,287,0,0,0,0,0,3.13517,6887,0.0402453,6887,0.0418761,6887,3.05255,6887,0,0,0.0008742,11727,0.0563381,1866,0.0063587,1467,0.0181512,11727,0.0068882,11726,0.0139016,11598,0.0479908,94,0.0158904,130,0.0050095,11518,0.254672,11726,0.348291,11726,0.0036372,11726,0.0168085,11726,2.82844,11726,0,0,0.810465,11726,1.97342,11598,11544592,11727
3594.5,2,0,0.359338,2.01116,31.4249,1.36618,11,1.2919,0.142636,0.0305098,0.00340921,0.00283731,2.94014,0,17,4,0,287,0,0,0,0,0,3.26045,7087,0.0408037,7087,0.0430429,7087,3.1761,7087,0,0,0.000901,12127,0.0579328,1920,0.0066142,1517,0.0187413,12127,0.007126,12126,0.0143824,11998,0.05241,103,0.0158904,130,0.0051746,11909,0.270193,12126,0.359538,12126,0.0037487,12126,0.0178164,12126,2.94475,12126,0,0,0.842468,12126,2.05606,11998,12011500,12127
3694.5,2,0,0.251536,1.65924,28.4483,1.61397,9,1.49375,0.13133,0.0350674,0.00386187,0.00341976,3.07621,0,21,5,0,287,0,0,0,0,0,3.38616,7287,0.0415869,7287,0.0441302,7287,3.29992,7287,0,0,0.0009279,12527,0.06039,1999,0.0068824,1567,0.0193222,12527,0.0073508,12526,0.0148685,12398,0.0571685,113,0.0174231,138,0.0053428,12299,0.285433,12526,0.370579,12526,0.0038635,12526,0.0189452,12526,3.05188,12526,0,0,0.873197,12526,2.13088,12398,12432994,12527
3794.5,2,2,0.776075,1.48261,25.7517,1.02995,10,1.36408,0.135535,0.0308185,0.00366723,0.00304619,2.95836,0,17,4,0,287,0,0,0,0,0,3.49533,7487,0.0422712,7487,0.0453671,7487,3.40716,7487,0,0,0.0009713,12927,0.0622607,2062,0.0071072,1617,0.0199166,12927,0.0075967,12926,0.0153615,12798,0.0584595,116,0.0174231,138,0.0055056,12685,0.295484,12926,0.382696,12926,0.0039771,12926,0.0196245,12926,3.15361,12926,0,0,0.903655,12926,2.20055,12798,12825836,12927
3894.5,2,0,0.543253,1.29473,23.306,1.34516,9,1.21898,0.143238,0.030244,0.00336006,0.0027682,2.84784,0,19,4,0,287,0,0,0,0,0,3.60544,7687,0.0428103,7687,0.0465255,7687,3.51556,7687,0,0,0.0009964,13327,0.0638524,2115,0.0073443,1667,0.0204933,13327,0.007833,13326,0.0158554,13198,0.0605646,120,0.0174231,138,0.0056739,13081,0.304962,13326,0.395617,13326,0.0040972,13326,0.0202159,13326,3.25594,13326,0,0,0.933689,13326,2.27123,13198,13231329,13327
3994.5,2,0,0.380277,1.11184,21.0866,1.17692,9,1.21826,0.124276,0.0329973,0.00337103,0.00312567,2.96238,0,17,3,0,287,0,0,0,0,0,3.73034,7887,0.0433524,7887,0.0477191,7887,3.63872,7887,0,0,0.0010241,13727,0.0663579,2199,0.0076116,1717,0.0210898,13727,0.0080674,13726,0.0163502,13598,0.0639184,127,0.0179733,146,0.0058442,13473,0.32054,13726,0.406879,13726,0.0042102,13726,0.0212285,13726,3.3702,13726,0,0,0.965477,13726,2.35207,13598,13684674,13727
4094.5,2,0,0.266194,0.942713,19.0722,1.23056,10,1.49006,0.135255,0.0346451,0.00425549,0.00323292,3.23407,0,19,4,0,287,0,0,0,0,0,3.871,8087,0.0441795,8087,0.0491313,8087,3.77712,8087,0,0,0.0010711,14127,0.0701454,2315,0.0078834,1767,0.0217706,14127,0.0083321,14126,0.0168921,13998,0.0670393,133,0.0184475,152,0.0060206,13862,0.338475,14126,0.4178,14126,0.0043335,14126,0.0221627,14126,3.5018,14126,0,0,1.00088,14126,2.44638,13998,14157061,14127
4194.5,2,0,0.186336,0.791438,17.2441,1.12304,10,1.28165,0.109849,0.0301625,0.00338994,0.00287142,2.86922,0,17,3,0,287,0,0,0,0,0,3.98644,8287,0.0447184,8287,0.0505475,8287,3.89059,8287,0,0,0.0010972,14527,0.0721008,2384,0.00806,1817,0.0224071,14527,0.0085635,14526,0.0173921,14398,0.0670393,133,0.0190757,164,0.0061873,14262,0.34497,14526,0.429989,14526,0.0044576,14526,0.0224767,14526,3.62898,14526,0,0,1.03459,14526,2.53773,14398,14647977,14527
4294.5,2,1,0.430435,0.719237,15.5916,1.20288,11,1.37512,0.152494,0.0333518,0.00419443,0.00303861,2.89326,0,21,5,0,287,0,0,0,0,0,4.10532,8487,0.045264,8487,0.0517542,8487,4.0077,8487,0,0,0.0011282,14927,0.0744664,2462,0.0082356,1867,0.0230549,14927,0.0087945,14926,0.0178939,14798,0.0676012,134,0.0205429,190,0.0063588,14657,0.354214,14926,0.44362,14926,0.0045927,14926,0.0227902,14926,3.7546,14926,0,0,1.06822,14926,2.62787,14798,15133816,14927
4394.5,2,0,0.301304,0.635651,14.096,1.20683,10,1.17792,0.130104,0.0311622,0.00342396,0.00291891,2.80614,0,18,3,0,287,0,0,0,0,0,4.22436,8687,0.0459076,8687,0.0528533,8687,4.12499,8687,0,0,0.0011575,15327,0.0776414,2560,0.0083923,1917,0.0236988,15327,0.0090266,15326,0.0184023,15198,0.0676012,134,0.0223481,209,0.0065266,15052,0.365264,15326,0.456749,15326,0.0047081,15326,0.0229679,15326,3.87768,15326,0,0,1.10161,15326,2.71581,15198,15614411,15327
4494.5,2,0,0.210913,0.550703,12.7415,1.16923,10,1.5339,0.130987,0.034901,0.00354759,0.00335788,2.92726,0,22,5,0,287,0,0,0,0,0,4.33976,8887,0.0464591,8887,0.0541629,8887,4.23852,8887,0,0,0.00119,15727,0.0802738,2649,0.0085625,1967,0.0243229,15727,0.0092635,15726,0.0189016,15598,0.0676012,134,0.0225388,213,0.0066994,15450,0.373031,15726,0.469681,15726,0.0048484,15726,0.0231809,15726,4.00114,15726,0,0,1.13472,15726,2.8042,15598,16084331,15727
4594.5,2,0,0.147639,0.47009,11.5144,1.08269,10,1.50973,0.156605,0.032825,0.00376376,0.00315298,2.92078,0,17,5,0,287,0,0,0,0,0,4.44961,9087,0.0470055,9087,0.0554489,9087,4.34652,9087,0,0,0.0012159,16127,0.0824655,2728,0.0087194,2017,0.0249398,16127,0.0094963,16126,0.0194097,15998,0.0676012,134,0.0225388,213,0.006875,15850,0.378997,16126,0.483184,16126,0.0049715,16126,0.0233599,16126,4.12144,16126,0,0,1.16706,16126,2.89019,15998,16554027,16127
4694.5,2,0,0.103347,0.396742,10.4026,1.09943,9,1.29394,0.142635,0.0325541,0.00363922,0.00304891,2.92209,0,22,4,0,287,0,0,0,0,0,4.56,9287,0.0475232,9287,0.0567665,9287,4.45506,9287,0,0,0.001242,16527,0.0840804,2784,0.0088851,2067,0.025558,16527,0.0097289,16526,0.0199111,16398,0.0682349,135,0.0225388,213,0.0070451,16249,0.382862,16526,0.497993,16526,0.0050917,16526,0.0235657,16526,4.24184,16526,0,0,1.19942,16526,2.97608,16398,1.7023e+07,16527
4794.5,2,0,0.0723432,0.331862,9.39553,1.3325,11,1.20576,0.111015,0.0328906,0.00378787,0.00311488,2.7914,0,17,3,0,287,0,0,0,0,0,4.68701,9487,0.0480356,9487,0.0580341,9487,4.58028,9487,0,0,0.0012699,16927,0.0862477,2856,0.0091222,2117,0.0261549,16927,0.0099623,16926,0.0204057,16798,0.0718446,141,0.0225388,213,0.0072076,16643,0.394702,16926,0.510581,16926,0.005204,16926,0.0243487,16926,4.36708,16926,0,0,1.23195,16926,3.06693,16798,1.75242e+07,16927
4894.5,2,0,0.0506402,0.275618,8.48354,1.44781,11,1.38368,0.116724,0.0310714,0.00356891,0.00293582,2.99504,0,17,3,0,287,0,0,0,0,0,4.81894,9687,0.0486003,9687,0.0592441,9687,4.71042,9687,0,0,0.0012967,17327,0.0883885,2926,0.0093615,2167,0.0267652,17327,0.0101918,17326,0.0208816,17198,0.0767972,150,0.0225388,213,0.0073738,17034,0.408836,17326,0.523201,17326,0.0053162,17326,0.0252519,17326,4.49021,17326,0,0,1.26518,17326,3.15504,17198,1.80108e+07,17327
4994.5,2,0,0.0354482,0.227584,7.65794,1.46821,9,1.63357,0.13989,0.0327933,0.00361335,0.00326181,3.02226,0,17,5,0,287,0,0,0,0,0,4.94139,9887,0.0491485,9887,0.0604435,9887,4.83111,9887,0,0,0.0013259,17727,0.0911243,3015,0.0096073,2217,0.0273474,17727,0.0104266,17726,0.0213669,17598,0.078073,152,0.0225388,213,0.0075423,17432,0.421699,17726,0.535429,17726,0.0054287,17726,0.0259273,17726,4.61192,17726,0,0,1.29801,17726,3.24219,17598,1.85083e+07,17727
5094.5,2,0,0.0248137,0.18703,6.91085,1.12791,10,1.24584,0.112895,0.0320588,0.00368406,0.0031217,2.83074,0,17,3,0,287,0,0,0,0,0,5.08403,10087,0.0496514,10087,0.0616157,10087,4.97206,10087,0,0,0.0013517,18127,0.0932431,3086,0.0099022,2267,0.0279198,18127,0.0106522,18126,0.0218491,17998,0.0867861,168,0.0227458,217,0.0077071,17816,0.442139,18126,0.545875,18126,0.0055366,18126,0.0276867,18126,4.73272,18126,0,0,1.33119,18126,3.32824,17998,1.90034e+07,18127
5194.5,2,0,0.0173696,0.153098,6.23508,1.10175,11,1.13953,0.108763,0.0320102,0.0034604,0.00287568,2.89586,0,17,3,0,287,0,0,0,0,0,5.20188,10287,0.050198,10287,0.0627996,10287,5.08817,10287,0,0,0.0013795,18527,0.0942871,3122,0.0100816,2317,0.0285495,18527,0.0108825,18525,0.0223192,18397,0.0867861,168,0.0228133,218,0.0078699,18215,0.454207,18525,0.55984,18525,0.0057826,18525,0.02799,18525,4.85355,18525,0,0,1.36533,18525,3.41319,18397,1.94961e+07,18527
