time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1230,1,0,8.12176,24.4284,22.236,0.624094,13,13.861,0.307406,0.918254,0.00347904,0.00277743,7.50046,0,192,15,0,221,0,0,0,0,0,0.589225,2365,0.0153935,2365,0.0126983,2365,0.560974,2365,0.474799,1985,0.0004298,1985,0.0177935,409,0.0009451,249,0.4554,1985,0.004406,1985,0.0023495,1930,0.0300976,36,0.000541,8,0.0006265,1824,0.0561296,1985,0.0143249,1985,0.0006185,1985,0.0039692,1985,0.341356,1985,0.0647303,1985,0.0295222,1985,0.241985,1930,1438107,1985
1330,1,0,5.68523,20.6798,22.0804,0.779314,15,13.6507,0.293864,0.91894,0.00345623,0.00264871,7.31568,0,191,15,0,221,0,0,0,0,0,0.654762,2565,0.0159596,2565,0.013731,2565,0.624903,2565,0.529986,2185,0.0004829,2185,0.0198789,468,0.00105,274,0.508318,2185,0.0047252,2185,0.0025649,2130,0.0312487,38,0.0005636,11,0.0006862,2005,0.0624429,2185,0.0155155,2185,0.0006815,2185,0.0044767,2185,0.384343,2185,0.073613,2185,0.0326164,2185,0.2724,2130,1621853,2185
1430,1,0,3.97966,17.3398,21.6063,0.59388,14,12.9809,0.399538,0.794043,0.00329804,0.00281524,7.65853,0,182,17,0,221,0,0,0,0,0,0.719726,2765,0.0166805,2765,0.0147722,2765,0.688094,2765,0.584063,2385,0.0005364,2385,0.0214766,518,0.0011267,299,0.560643,2385,0.0050524,2385,0.0027863,2330,0.0312487,38,0.001176,20,0.000723,2121,0.0690981,2385,0.0165244,2385,0.0007354,2385,0.004611,2385,0.42752,2385,0.0827052,2385,0.0361521,2385,0.302295,2330,1803118,2385
1530,1,0,2.78576,14.429,20.8886,0.592722,13,12.0057,0.317612,0.870862,0.00333774,0.00300311,7.61695,0,180,14,0,221,0,0,0,0,0,0.782466,2965,0.0171789,2965,0.0158065,2965,0.749289,2965,0.63603,2585,0.0005864,2585,0.0224824,550,0.0012021,324,0.611453,2585,0.0053843,2585,0.0030163,2530,0.0323977,39,0.0012688,24,0.0007794,2285,0.0728934,2585,0.0178053,2585,0.0007924,2585,0.0047544,2585,0.471092,2585,0.0917092,2585,0.0398537,2585,0.332436,2530,1984170,2585
1630,1,0,1.95004,11.9332,19.993,0.754259,13,12.0466,0.294302,0.77311,0.00375376,0.00315375,8.11994,0,163,12,0,221,0,0,0,0,0,0.84701,3165,0.0178059,3165,0.0169128,3165,0.812089,3165,0.68939,2785,0.000645,2785,0.0232632,577,0.0012944,349,0.663856,2785,0.005724,2785,0.0032446,2730,0.0323977,39,0.0012688,24,0.0008233,2409,0.0782411,2785,0.0190418,2785,0.0008475,2785,0.0049706,2785,0.5159,2785,0.101176,2785,0.0436327,2785,0.363217,2730,2163546,2785
1730,1,1,1.66502,9.87955,18.9817,0.664085,14,11.9016,0.241816,0.803965,0.00353873,0.00308174,7.72605,0,169,13,0,221,0,0,0,0,0,0.910841,3365,0.0184634,3365,0.0179771,3365,0.874189,3365,0.742285,2985,0.0006845,2985,0.0244413,619,0.0013873,374,0.715413,2985,0.006068,2985,0.0034733,2930,0.0323977,39,0.0016999,30,0.0008784,2576,0.082617,2985,0.0201991,2985,0.0009003,2985,0.0052684,2985,0.560421,2985,0.110681,2985,0.0473197,2985,0.39385,2930,2343209,2985
1830,1,0,1.16552,8.13675,17.8972,0.649679,14,10.9543,0.293331,0.734913,0.00328756,0.00271546,7.41294,0,168,13,0,221,0,0,0,0,0,0.97323,3565,0.0190078,3565,0.0190987,3565,0.934902,3565,0.793536,3185,0.0007204,3185,0.0252259,648,0.0014664,399,0.76574,3185,0.006434,3185,0.0037122,3130,0.0323977,39,0.0016999,30,0.000942,2760,0.0856813,3185,0.0215624,3185,0.0009589,3185,0.0054563,3185,0.605303,3185,0.119976,3185,0.0511932,3185,0.4248,3130,2518247,3185
1930,1,0,0.815862,6.67257,16.7747,0.614124,14,10.2402,0.38166,0.533802,0.00321618,0.0025881,7.22318,0,142,12,0,221,0,0,0,0,0,1.0403,3765,0.0195517,3765,0.0201246,3765,1.00039,3765,0.850365,3385,0.0007673,3385,0.0272753,696,0.0015873,424,0.820327,3385,0.0067841,3385,0.0039371,3330,0.0348895,43,0.0021222,35,0.0010044,2949,0.091168,3385,0.0230091,3385,0.0010141,3385,0.0058843,3385,0.64883,3385,0.128907,3385,0.0547124,3385,0.455214,3330,2698813,3385
2030,1,0,0.571103,5.45228,15.6425,0.739328,14,8.89627,0.452258,0.302278,0.00310106,0.00249681,7.21438,0,121,10,0,221,0,0,0,0,0,1.10829,3965,0.0200719,3965,0.0211814,3965,1.06679,3965,0.907865,3585,0.0008306,3585,0.0287696,730,0.0016869,449,0.876146,3585,0.0071106,3585,0.0041569,3530,0.0367793,46,0.0021913,37,0.0010617,3119,0.0963594,3585,0.0243437,3585,0.0010688,3585,0.0061679,3585,0.695132,3585,0.138338,3585,0.0583245,3585,0.487735,3530,2891022,3585
2130,1,0,0.399772,4.44178,14.5224,0.600021,15,7.95748,0.445038,0.215965,0.00308772,0.00247774,7.23351,0,92,11,0,221,0,0,0,0,0,1.16882,4165,0.0205091,4165,0.0222049,4165,1.12585,4165,0.957653,3785,0.0008672,3785,0.0295673,753,0.0017658,474,0.924997,3785,0.0074447,3785,0.0043841,3730,0.0367793,46,0.0021913,37,0.0011272,3319,0.0986248,3785,0.0256885,3785,0.0011223,3785,0.0062778,3785,0.739493,3785,0.147546,3785,0.0619882,3785,0.518433,3730,3074233,3785
2230,1,0,0.279841,3.60939,13.4311,0.616335,14,7.19061,0.449655,0.191213,0.00299908,0.0024654,7.08874,0,85,9,0,221,0,0,0,0,0,1.23219,4365,0.020963,4365,0.023245,4365,1.18771,4365,1.01026,3985,0.0009025,3985,0.0305551,783,0.0018416,499,0.97648,3985,0.0077899,3985,0.0046127,3930,0.0377207,47,0.0022019,38,0.0011946,3518,0.100875,3985,0.0272709,3985,0.0011759,3985,0.0065182,3985,0.785166,3985,0.157163,3985,0.0656499,3985,0.550013,3930,3263471,3985
2330,1,1,0.495888,2.98669,12.3867,0.722771,20,7.18864,0.471463,0.111043,0.0032529,0.0024085,7.39603,0,70,11,0,221,0,0,0,0,0,1.29479,4565,0.0215339,4565,0.0242731,4565,1.2487,4565,1.06196,4185,0.0009372,4185,0.0316266,818,0.0019151,524,1.02698,4185,0.00814,4185,0.0048407,4130,0.0377207,47,0.0030494,43,0.0012615,3717,0.103459,4185,0.0286017,4185,0.0012311,4185,0.0065836,4185,0.830046,4185,0.166657,4185,0.0692383,4185,0.581075,4130,3451910,4185
2430,1,0,0.347122,2.45878,11.3939,0.644432,14,6.40031,0.472406,0.0871176,0.00319414,0.0024351,7.06519,0,57,10,0,221,0,0,0,0,0,1.35477,4765,0.0220023,4765,0.0253316,4765,1.30715,4765,1.11115,4385,0.0009743,4385,0.0319364,833,0.0019728,549,1.07574,4385,0.0085086,4385,0.0050708,4330,0.0377207,47,0.0030494,43,0.0013319,3916,0.104479,4385,0.0299895,4385,0.0012869,4385,0.0066092,4385,0.875554,4385,0.176355,4385,0.0730832,4385,0.612176,4330,3637910,4385
2530,1,0,0.242985,2.01562,10.4561,0.655619,14,4.92043,0.436532,0.0753854,0.00315774,0.00247257,7.21401,0,45,8,0,221,0,0,0,0,0,1.41967,4965,0.0225862,4965,0.0264432,4965,1.37034,4965,1.16488,4585,0.0010161,4585,0.0329229,867,0.0020431,574,1.12834,4585,0.0088825,4585,0.0053135,4530,0.0377207,47,0.0030795,46,0.0013944,4094,0.107597,4585,0.0314137,4585,0.0013455,4585,0.006676,4585,0.922684,4585,0.186259,4585,0.076893,4585,0.644794,4530,3824503,4585
2630,1,0,0.17009,1.64651,9.5751,0.61689,14,4.18329,0.329127,0.0640276,0.00283782,0.00223885,6.87016,0,68,8,0,221,0,0,0,0,0,1.48164,5165,0.0231227,5165,0.0274866,5165,1.43073,5165,1.21601,4785,0.0010521,4785,0.0333814,887,0.0021079,599,1.17889,4785,0.0092478,4785,0.0055479,4730,0.0377207,47,0.0034865,52,0.0014618,4294,0.109255,4785,0.0327927,4785,0.0014043,4785,0.0067743,4785,0.968877,4785,0.196031,4785,0.0806716,4785,0.676625,4730,4012853,4785
2730,1,0,0.119063,1.34102,8.75169,0.621916,14,4.0003,0.36311,0.0632053,0.00301214,0.00236476,7.04212,0,71,11,0,221,0,0,0,0,0,1.54395,5365,0.0236063,5365,0.0285356,5365,1.49148,5365,1.26748,4985,0.0010881,4985,0.0339762,911,0.0021622,624,1.22965,4985,0.009614,4985,0.005779,4930,0.0377207,47,0.0035,54,0.0015215,4479,0.111245,4985,0.0341646,4985,0.0014639,4985,0.0068168,4985,1.0154,4985,0.206097,4985,0.0844028,4985,0.708518,4930,4202264,4985
2830,1,0,0.083344,1.08949,7.98547,0.624914,15,3.77439,0.230351,0.0622027,0.00305083,0.00226481,6.77435,0,63,8,0,221,0,0,0,0,0,1.61139,5565,0.0241164,5565,0.029635,5565,1.55731,5565,1.32421,5185,0.0011279,5185,0.035578,949,0.0022555,649,1.28462,5185,0.0099832,5185,0.0060165,5130,0.0386249,48,0.0035116,56,0.0015878,4671,0.115192,5185,0.0356042,5185,0.0015233,5185,0.007312,5185,1.06274,5185,0.21615,5185,0.0881201,5185,0.741321,5130,4392333,5185
2930,1,0,0.0583408,0.883257,7.27525,0.69409,14,3.12583,0.225747,0.0606408,0.00293456,0.00230481,6.6889,0,39,7,0,221,0,0,0,0,0,1.67689,5765,0.024758,5765,0.0306939,5765,1.6211,5765,1.37921,5385,0.0011883,5385,0.0364326,975,0.0023481,674,1.33859,5385,0.0103167,5385,0.0062439,5330,0.0406887,50,0.0037802,59,0.0016434,4844,0.11916,5385,0.0368306,5385,0.001575,5385,0.0075869,5385,1.10816,5385,0.225417,5385,0.0918371,5385,0.77301,5330,4578504,5385
3030,1,0,0.0408385,0.714774,6.6192,0.692144,14,2.95865,0.255607,0.0520453,0.00306845,0.00226272,8.11888,0,35,8,0,221,0,0,0,0,0,1.74102,5965,0.0252556,5965,0.0317211,5965,1.68369,5965,1.43275,5585,0.0012344,5585,0.0376054,1010,0.0024732,699,1.39077,5585,0.0106508,5585,0.0064887,5530,0.0406887,50,0.0037802,59,0.0017225,5032,0.123187,5585,0.0382919,5585,0.001631,5585,0.0078692,5585,1.15375,5585,0.234808,5585,0.0955604,5585,0.804784,5530,4765397,5585
3130,1,0,0.028587,0.577536,6.01503,0.646284,18,3.25583,0.269227,0.0501315,0.00299828,0.00225412,8.30222,0,48,8,0,221,0,0,0,0,0,1.80536,6165,0.0257748,6165,0.032762,6165,1.74645,6165,1.48632,5785,0.0012788,5785,0.0381377,1031,0.0025519,724,1.44365,5785,0.0109724,5785,0.006718,5730,0.0414646,51,0.0043038,63,0.001776,5196,0.126743,5785,0.0395559,5785,0.001683,5785,0.0079783,5785,1.19967,5785,0.244212,5785,0.0992346,5785,0.836859,5730,4959510,5785
3230,1,0,0.0200109,0.466031,5.46013,0.630684,14,2.46852,0.210391,0.0492027,0.00292612,0.00222718,7.98969,0,30,5,0,221,0,0,0,0,0,1.86973,6365,0.0262653,6365,0.0338181,6365,1.80927,6365,1.53985,5985,0.0013145,5985,0.0391595,1063,0.0026211,749,1.49603,5985,0.0113144,5985,0.0069443,5930,0.0414646,51,0.0043038,63,0.0018443,5396,0.129696,5985,0.0408455,5985,0.0017364,5985,0.0080458,5985,1.24695,5985,0.253845,5985,0.10289,5985,0.870136,5930,5155238,5985
3330,1,0,0.0140076,0.375626,4.95168,0.599092,14,2.79044,0.195714,0.0453454,0.00274511,0.00224318,7.88696,0,41,7,0,221,0,0,0,0,0,1.93166,6565,0.0266998,6565,0.0348382,6565,1.86973,6565,1.59098,6185,0.0013478,6185,0.0396309,1082,0.002682,774,1.54657,6185,0.0116661,6185,0.0071757,6130,0.0414646,51,0.0043038,63,0.001913,5596,0.131,6185,0.0421725,6185,0.0017909,6185,0.0080857,6185,1.29402,6185,0.263325,6185,0.106666,6185,0.903107,6130,5350294,6185
3430,1,0,0.00980533,0.302462,4.48676,0.625055,14,2.22751,0.186918,0.0436939,0.00296321,0.00239031,7.71509,0,32,7,0,221,0,0,0,0,0,1.99369,6765,0.0271438,6765,0.0358866,6765,1.93026,6765,1.64227,6385,0.0013854,6385,0.0400908,1102,0.0027382,799,1.59728,6385,0.0120281,6385,0.0074077,6330,0.0414646,51,0.0043038,63,0.0019811,5796,0.132241,6385,0.0435222,6385,0.0018475,6385,0.0081095,6385,1.34131,6385,0.272997,6385,0.11047,6385,0.936082,6330,5543694,6385
3530,1,0,0.00686373,0.243343,4.06242,0.710899,14,2.49444,0.157639,0.0396612,0.00296183,0.00216038,7.87317,0,42,6,0,221,0,0,0,0,0,2.05967,6965,0.0276806,6965,0.0369177,6965,1.99467,6965,1.69761,6585,0.0014289,6585,0.0416012,1152,0.0028168,824,1.65097,6585,0.0123488,6585,0.0076286,6530,0.0414646,51,0.0043136,65,0.0020329,5948,0.137614,6585,0.0447545,6585,0.0019025,6585,0.0085498,6585,1.38721,6585,0.282192,6585,0.113936,6585,0.968612,6530,5736108,6585
3630,1,0,0.00480461,0.195635,3.67574,0.738987,14,2.05012,0.169042,0.0398168,0.00291715,0.00235674,7.53052,0,28,5,0,221,0,0,0,0,0,2.12613,7165,0.0281381,7165,0.0379589,7165,2.05962,7165,1.75343,6785,0.0014675,6785,0.043422,1202,0.0029014,849,1.70483,6785,0.0126908,6785,0.0078561,6730,0.0423231,52,0.0043136,65,0.0021023,6147,0.141909,6785,0.0460321,6785,0.0019572,6785,0.0090015,6785,1.4334,6785,0.291872,6785,0.117446,6785,1.00091,6730,5925844,6785
3730,1,0,0.00336323,0.157181,3.32388,0.643957,13,2.15422,0.132515,0.0354243,0.00269861,0.00216487,7.61079,0,23,6,0,221,0,0,0,0,0,2.19096,7365,0.0285946,7365,0.0389916,7365,2.12295,7365,1.80766,6985,0.0015046,6985,0.0446511,1239,0.0029963,874,1.75766,6985,0.0130271,6985,0.0080792,6930,0.0423231,52,0.0043233,67,0.0021709,6347,0.144773,6985,0.0474053,6985,0.0020118,6985,0.0092604,6985,1.48095,6985,0.301538,6985,0.121005,6985,1.03446,6930,6124018,6985
3830,1,0,0.00235426,0.126215,3.00412,0.602766,13,2.4931,0.191685,0.0346894,0.00282146,0.00220999,7.58927,0,30,8,0,221,0,0,0,0,0,2.25508,7565,0.0290721,7565,0.0400004,7565,2.18556,7565,1.86114,7185,0.0015426,7185,0.0456214,1277,0.0030558,899,1.81005,7185,0.0133643,7185,0.0083031,7130,0.0423231,52,0.0043317,69,0.0022287,6525,0.147677,7185,0.0485962,7185,0.0020681,7185,0.0093014,7185,1.52842,7185,0.311287,7185,0.124516,7185,1.06788,7130,6325031,7185
3930,1,0,0.00164798,0.101302,2.71384,0.659147,13,2.02879,0.121712,0.0340022,0.00294504,0.00218598,7.94175,0,22,4,0,221,0,0,0,0,0,2.32041,7765,0.0295081,7765,0.0410702,7765,2.24938,7765,1.91555,7385,0.0015772,7385,0.0460973,1297,0.0031202,924,1.86386,7385,0.0137131,7385,0.0085389,7330,0.0423231,52,0.0043427,71,0.0022934,6705,0.149897,7385,0.0499345,7385,0.0021259,7385,0.0093496,7385,1.57781,7385,0.321366,7385,0.128307,7385,1.10252,7330,6526044,7385
4030,1,0,0.00115359,0.0812722,2.45058,0.630209,13,1.92261,0.130864,0.0356518,0.00274263,0.0021906,7.80985,0,22,5,0,221,0,0,0,0,0,2.38332,7965,0.0299377,7965,0.042084,7965,2.31083,7965,1.96765,7585,0.0016146,7585,0.046437,1312,0.0031791,949,1.9155,7585,0.0140661,7585,0.0087707,7530,0.0423231,52,0.0043427,71,0.0023584,6903,0.15096,7585,0.0513148,7585,0.0021791,7585,0.0093772,7585,1.62619,7585,0.331081,7585,0.13201,7585,1.13659,7530,6727044,7585
4130,1,0,0.000807511,0.0651793,2.21204,0.626901,14,2.44278,0.176067,0.0352595,0.00311555,0.00223199,7.6918,0,21,4,0,221,0,0,0,0,0,2.44749,8165,0.0304092,8165,0.0431419,8165,2.37346,8165,2.02093,7785,0.0016528,7785,0.046966,1333,0.0032444,974,1.96812,7785,0.0144245,7785,0.0090057,7730,0.0423231,52,0.0043427,71,0.0024296,7103,0.152355,7785,0.0527836,7785,0.0022356,7785,0.0094739,7785,1.67504,7785,0.341247,7785,0.135807,7785,1.17061,7730,6922838,7785
4230,1,0,0.000565258,0.0522565,1.99606,0.60429,13,2.13799,0.13162,0.0349061,0.00289638,0.00227883,7.6703,0,23,5,0,221,0,0,0,0,0,2.51296,8365,0.0309823,8365,0.0442151,8365,2.43728,8365,2.07547,7985,0.0016933,7985,0.0478602,1361,0.003316,999,2.02164,7985,0.0147824,7985,0.0092769,7930,0.0423231,52,0.0046287,76,0.0024875,7281,0.155216,7985,0.0540733,7985,0.002296,7985,0.0095397,7985,1.7232,7985,0.351266,7985,0.139565,7985,1.20416,7930,7115972,7985
4330,1,0,0.000395681,0.0418843,1.80064,0.638161,13,2.06531,0.135955,0.0342835,0.0028498,0.00233392,7.70966,0,22,7,0,221,0,0,0,0,0,2.57443,8565,0.0314371,8565,0.045288,8565,2.49721,8565,2.12624,8185,0.0017313,8185,0.0481301,1374,0.0033845,1024,2.072,8185,0.0151551,8185,0.0095135,8130,0.0423231,52,0.0046287,76,0.0025532,7481,0.156034,8185,0.0554665,8185,0.0023515,8185,0.0095667,8185,1.77049,8185,0.361166,8185,0.143413,8185,1.23683,8130,7307572,8185
4430,1,0,0.000276976,0.0335628,1.62394,0.638441,13,1.91172,0.123557,0.0354371,0.0030311,0.00230369,8.03304,0,21,4,0,221,0,0,0,0,0,2.64094,8765,0.0319636,8765,0.0463417,8765,2.56213,8765,2.18199,8385,0.0017697,8385,0.0492721,1409,0.0034636,1049,2.12647,8385,0.0154968,8385,0.0097468,8330,0.0431951,53,0.0049706,82,0.0026124,7658,0.159907,8385,0.0568054,8385,0.0024066,8385,0.0097129,8385,1.81761,8385,0.370852,8385,0.147059,8385,1.26986,8330,7500448,8385
4530,1,0,0.000193883,0.0268891,1.46423,0.865875,13,2.21364,0.170175,0.0340007,0.00282592,0.00231641,7.64202,0,19,4,0,221,0,0,0,0,0,2.70845,8965,0.0324003,8965,0.0473811,8965,2.62816,8965,2.2391,8585,0.0018041,8585,0.0511502,1457,0.0035695,1074,2.18153,8585,0.0158257,8585,0.009971,8530,0.0442151,54,0.0052396,86,0.0026804,7857,0.164662,8585,0.0582281,8585,0.0024621,8585,0.0100086,8585,1.86415,8585,0.380543,8585,0.150568,8585,1.30249,8530,7694598,8585
4630,1,0,0.000135718,0.0215384,1.31996,0.631269,13,2.04464,0.143786,0.0339352,0.00288222,0.00216937,7.78295,0,25,6,0,221,0,0,0,0,0,2.77836,9165,0.0328461,9165,0.0484632,9165,2.69653,9165,2.29843,8785,0.0018416,8785,0.0533546,1529,0.0036758,1099,2.23849,8785,0.0161698,8785,0.0102037,8730,0.0443619,55,0.0053961,89,0.002746,8056,0.170218,8785,0.0596607,8785,0.0025197,8785,0.0103581,8785,1.91266,8785,0.390745,8785,0.15399,8785,1.33672,8730,7894228,8785
4730,1,0,9.50029e-005,0.0172497,1.18969,0.601998,13,1.90384,0.138244,0.0383468,0.00305952,0.00249595,7.94956,0,20,5,0,221,0,0,0,0,0,2.84317,9365,0.0333708,9365,0.0495861,9365,2.75968,9365,2.35183,8985,0.0018777,8985,0.053852,1550,0.0037384,1124,2.29128,8985,0.0165311,8985,0.0104413,8930,0.0443619,55,0.0053961,89,0.002821,8256,0.171497,8985,0.0611234,8985,0.0025761,8985,0.0103826,8985,1.96184,8985,0.400801,8985,0.157876,8985,1.37106,8930,8087428,8985
4830,1,0,6.6502e-005,0.0138131,1.0721,0.605515,13,1.90707,0.134354,0.0344463,0.00299978,0.00219181,7.71569,0,20,5,0,221,0,0,0,0,0,2.90941,9565,0.0338446,9565,0.0506736,9565,2.82434,9565,2.40714,9185,0.0019157,9185,0.0551745,1588,0.0038233,1149,2.34511,9185,0.0168806,9185,0.010676,9130,0.0453162,56,0.0054058,91,0.0028903,8455,0.174829,9185,0.0625084,9185,0.0026383,9185,0.0105679,9185,2.00898,9185,0.410566,9185,0.161537,9185,1.40404,9130,8274850,9185
4930,1,0,4.65514e-005,0.0110598,0.965998,0.577107,13,1.93157,0.130313,0.035407,0.002897,0.00237325,7.95367,0,22,5,0,221,0,0,0,0,0,2.97086,9765,0.0342722,9765,0.0517265,9765,2.8843,9765,2.45786,9385,0.0019507,9385,0.0560451,1613,0.0038922,1174,2.39484,9385,0.017229,9385,0.0109086,9330,0.0453162,56,0.0054058,91,0.0029586,8655,0.176526,9385,0.0639276,9385,0.0026889,9385,0.0106791,9385,2.05468,9385,0.41999,9385,0.165223,9385,1.43583,9330,8459753,9385
