time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1210.5,1,0,7.85898,22.3883,20.0856,0.564824,16,3.05724,0.214141,0.0851004,0.00303208,0.0024056,6.79151,0,44,7,0,207,0,0,0,0,0,0.447885,2330,0.0121656,2330,0.0126131,2330,0.422955,2330,0.335124,1985,0.0003925,1985,0.0114698,300,0.0009561,249,0.322051,1985,0.0043886,1985,0.0023529,1934,0.0155098,21,5.61e-005,4,0.0005979,1844,0.0290401,1985,0.0149726,1985,0.0005791,1985,0.0021462,1985,0.251373,1985,0.0381864,1985,0.0316422,1985,0.17752,1934,1143394,1985
1310.5,1,0,5.50128,19.0109,19.9782,0.764446,19,2.5061,0.111402,0.0813299,0.00293332,0.00248039,6.71152,0,44,7,0,207,0,0,0,0,0,0.511972,2530,0.0126019,2530,0.0136552,2530,0.485554,2530,0.389159,2185,0.0004469,2185,0.013456,351,0.0010845,274,0.373892,2185,0.0047103,2185,0.0025579,2134,0.0179989,24,0.0005428,8,0.0006498,2018,0.034984,2185,0.0162478,2185,0.0006391,2185,0.0026829,2185,0.291749,2185,0.0456852,2185,0.0347086,2185,0.206786,2134,1324547,2185
1410.5,1,0,3.8509,15.9789,19.5782,0.600603,17,2.44565,0.138352,0.0792244,0.00325442,0.00260174,7.09773,0,41,7,0,207,0,0,0,0,0,0.572653,2730,0.013136,2730,0.0146878,2730,0.544656,2730,0.43935,2385,0.0004998,2385,0.0148949,396,0.001159,299,0.42249,2385,0.0050404,2385,0.0027594,2334,0.0179989,24,0.0005664,11,0.0006809,2122,0.0410792,2385,0.0173037,2385,0.0006938,2385,0.0028089,2385,0.33233,2385,0.0534863,2385,0.0380514,2385,0.235593,2334,1502348,2385
1510.5,1,0,2.69563,13.3222,18.9526,0.614125,16,2.49111,0.165448,0.0798841,0.00324353,0.00265407,7.34144,0,41,7,0,207,0,0,0,0,0,0.633621,2930,0.013561,2930,0.0158065,2930,0.604069,2930,0.489632,2585,0.0005419,2585,0.0157746,427,0.001243,324,0.471738,2585,0.0053866,2585,0.0029841,2534,0.0190659,26,0.0005776,13,0.0007271,2263,0.0450254,2585,0.018657,2585,0.0007551,2585,0.003096,2585,0.374115,2585,0.061485,2585,0.041445,2585,0.265267,2534,1680275,2585
1610.5,1,0,1.88694,11.0352,18.1609,0.594374,16,2.79063,0.152378,0.0889343,0.00358962,0.00315363,7.73233,0,42,7,0,207,0,0,0,0,0,0.691998,3130,0.0139833,3130,0.0169841,3130,0.660835,3130,0.536708,2785,0.0005803,2785,0.0160159,440,0.0013066,349,0.518444,2785,0.0057836,2785,0.0032317,2734,0.0190659,26,0.0005776,13,0.0008012,2463,0.0451794,2785,0.0203956,2785,0.0008145,2785,0.003123,2785,0.418007,2785,0.0697094,2785,0.0451101,2785,0.296469,2734,1860475,2785
1710.5,1,0,1.32086,9.09231,17.254,0.584883,16,2.7486,0.156336,0.0799244,0.00327472,0.00267095,7.49779,0,41,9,0,207,0,0,0,0,0,0.751452,3330,0.0144803,3330,0.0182193,3330,0.718545,3330,0.584564,2985,0.0006162,2985,0.0162399,452,0.001371,374,0.565949,2985,0.0061952,2985,0.0034917,2934,0.0190659,26,0.0005776,13,0.0008748,2663,0.0452818,2985,0.022186,2985,0.0008779,2985,0.0031481,2985,0.462673,2985,0.0780173,2985,0.0488621,2985,0.328258,2934,2040675,2985
1810.5,1,0,0.9246,7.45877,16.2745,0.550941,16,2.39355,0.15384,0.07547,0.0030293,0.00266138,6.79524,0,41,7,0,207,0,0,0,0,0,0.808558,3530,0.0149022,3530,0.019289,3530,0.774147,3530,0.630579,3185,0.0006545,3185,0.0164706,465,0.0014315,399,0.611608,3185,0.0065825,3185,0.0037305,3134,0.0190659,26,0.0006181,15,0.0009459,2863,0.0455409,3185,0.0238052,3185,0.0009357,3185,0.0031767,3185,0.505519,3185,0.0861885,3185,0.052403,3185,0.358614,3134,2220875,3185
1911,1,0.497512,0.796474,6.12631,15.2597,0.573274,16,2.2997,0.142849,0.0758175,0.00321259,0.00249203,6.87871,0,41,7,0,207,0,0,0,0,0,0.865101,3731,0.0152992,3731,0.0204024,3731,0.829169,3731,0.676108,3386,0.0006921,3386,0.0166965,477,0.0014911,424,0.656786,3386,0.006986,3386,0.0039738,3335,0.0190659,26,0.0006181,15,0.0010137,3062,0.0458708,3386,0.025364,3386,0.0009951,3386,0.0032063,3386,0.547895,3386,0.0942826,3386,0.0559745,3386,0.388541,3335,2401976,3386
2011,1,1,0.857532,5.07255,14.241,0.557811,20,2.47135,0.141213,0.072631,0.00301283,0.00243381,6.65164,0,45,9,0,207,0,0,0,0,0,0.920488,3931,0.0157024,3931,0.0215054,3931,0.883038,3931,0.720641,3586,0.0007271,3586,0.0169334,490,0.0015514,449,0.700959,3586,0.0073696,3586,0.0042068,3535,0.0190659,26,0.0006327,16,0.0010789,3262,0.0460932,3586,0.0268873,3586,0.0010493,3586,0.0032316,3586,0.589437,3586,0.102341,3586,0.0594498,3586,0.417793,3535,2582176,3586
2111,1,0,0.600272,4.1781,13.2347,0.702659,16,2.5605,0.162314,0.080802,0.00338915,0.00266596,6.76783,0,41,8,0,207,0,0,0,0,0,0.980552,4131,0.0161276,4131,0.0226852,4131,0.941487,4131,0.769566,3786,0.00076,3786,0.0178896,523,0.0016464,474,0.748772,3786,0.0077475,3786,0.0044578,3735,0.0190659,26,0.0006327,16,0.0011462,3462,0.0477534,3786,0.0284428,3786,0.0011093,3786,0.0033706,3786,0.633024,3786,0.110441,3786,0.063004,3786,0.448994,3735,2762652,3786
2211,1,0,0.420191,3.42652,12.2539,0.547408,16,2.41314,0.16181,0.0766081,0.00312844,0.00244799,6.91532,0,41,7,0,207,0,0,0,0,0,1.03923,4331,0.0165637,4331,0.0238977,4331,0.998499,4331,0.817003,3986,0.0007994,3986,0.0182121,538,0.0017045,499,0.795763,3986,0.0081446,3986,0.0047059,3935,0.0190659,26,0.0006327,16,0.0012175,3662,0.0480503,3986,0.0300694,3986,0.0011716,3986,0.0033958,3986,0.67717,3986,0.1187,3986,0.0669918,3986,0.480078,3935,2944652,3986
2311,1,0,0.294133,2.80004,11.3085,0.535729,16,2.27543,0.154855,0.0747027,0.00287953,0.00238548,6.38448,0,40,7,0,207,0,0,0,0,0,1.09475,4531,0.0170341,4531,0.0249359,4531,1.05251,4531,0.861955,4186,0.0008374,4186,0.0187688,560,0.001769,524,0.840029,4186,0.0084915,4186,0.0049203,4135,0.0190659,26,0.000649,17,0.0012807,3862,0.0491366,4186,0.0315058,4186,0.0012264,4186,0.0034517,4186,0.718059,4186,0.126604,4186,0.0706714,4186,0.508659,4135,3127623,4186
2411,1,0,0.205893,2.28121,10.4058,0.556769,16,2.4101,0.174588,0.0746027,0.00295888,0.00250113,6.88742,0,42,8,0,207,0,0,0,0,0,1.15022,4731,0.0174212,4731,0.0259806,4731,1.10653,4731,0.906646,4386,0.0008734,4386,0.019059,574,0.001826,549,0.884309,4386,0.0088534,4386,0.0051483,4335,0.0190659,26,0.000649,17,0.0013438,4062,0.0494231,4386,0.0329584,4386,0.0012824,4386,0.0034783,4386,0.759756,4386,0.134704,4386,0.074403,4386,0.537759,4335,3311223,4386
2511,1,0,0.144125,1.85379,9.55056,0.537696,16,2.28532,0.168673,0.0747031,0.00302321,0.00243885,7.73214,0,40,7,0,207,0,0,0,0,0,1.20472,4931,0.0178445,4931,0.0270157,4931,1.15956,4931,0.950404,4586,0.0009076,4586,0.0193435,588,0.0018816,574,0.927668,4586,0.0092058,4586,0.0053571,4535,0.0190659,26,0.0006858,19,0.0014073,4262,0.0497455,4586,0.0343439,4586,0.0013369,4586,0.0035016,4586,0.800563,4586,0.142667,4586,0.0780706,4586,0.566165,4535,3494823,4586
2611,1,0,0.100888,1.50321,8.74582,0.576088,16,2.36489,0.205694,0.0721909,0.00292063,0.00248773,8.49128,0,39,8,0,207,0,0,0,0,0,1.26012,5131,0.0182114,5131,0.0280371,5131,1.21356,5131,0.995348,4786,0.000943,4786,0.0199732,614,0.0019386,599,0.971864,4786,0.0095478,4786,0.0055729,4735,0.0190659,26,0.0006858,19,0.001467,4462,0.050694,4786,0.0356703,4786,0.0014021,4786,0.003529,4786,0.84167,4786,0.150734,4786,0.0816507,4786,0.594919,4735,3678423,4786
2711,1,0,0.0706214,1.21669,7.99291,0.573802,16,2.17384,0.174264,0.0642386,0.00288454,0.0024033,8.47022,0,38,7,0,207,0,0,0,0,0,1.32037,5331,0.0185979,5331,0.0290974,5331,1.27236,5331,1.04543,4986,0.0009808,4986,0.021389,650,0.0020302,624,1.02037,4986,0.0099014,4986,0.0057762,4935,0.0198848,27,0.0006858,19,0.0015272,4661,0.0540786,4986,0.0371016,4986,0.0014599,4986,0.0039541,4986,0.883341,4986,0.15882,4986,0.0851134,4986,0.624348,4935,3865493,4986
2810.5,1,0.502513,0.200189,1.01339,7.29496,0.574717,16,2.37072,0.187536,0.0634656,0.00320432,0.00254171,8.39018,0,39,8,0,207,0,0,0,0,0,1.37534,5530,0.0190187,5530,0.0301359,5530,1.32585,5530,1.08976,5185,0.0010191,5185,0.0216977,665,0.0020973,649,1.06426,5185,0.0102555,5185,0.0059917,5134,0.0198848,27,0.001161,22,0.0015865,4858,0.0546635,5185,0.0383962,5185,0.0015169,5185,0.0039813,5185,0.924064,5185,0.166678,5185,0.0887272,5185,0.652852,5134,4049170,5185
2910.5,1,0,0.140132,0.838741,6.64934,0.589506,16,2.13975,0.168948,0.057853,0.00284116,0.00242185,8.24951,0,36,7,0,207,0,0,0,0,0,1.42989,5730,0.0194331,5730,0.0311419,5730,1.37897,5730,1.1338,5385,0.0010573,5385,0.0220852,681,0.0021651,674,1.10779,5385,0.0106026,5385,0.0062041,5334,0.0198848,27,0.0011728,24,0.0016448,5057,0.0552598,5385,0.0398223,5385,0.0015727,5385,0.0040253,5385,0.96473,5385,0.174476,5385,0.0923672,5385,0.681338,5334,4234284,5385
3010.5,1,0,0.0980925,0.690611,6.05346,0.549171,16,2.02772,0.162125,0.0511617,0.00291692,0.0024079,8.36933,0,34,6,0,207,0,0,0,0,0,1.48764,5930,0.0199248,5930,0.0321641,5930,1.4352,5930,1.18081,5585,0.0010899,5585,0.023094,719,0.0022446,699,1.15365,5585,0.0109349,5585,0.0064511,5534,0.0206314,28,0.0013531,29,0.0017029,5256,0.0568952,5585,0.0410528,5585,0.0016283,5585,0.0040896,5585,1.00594,5585,0.182395,5585,0.0964792,5585,0.709864,5534,4417407,5585
3110.5,1,0,0.0686647,0.566222,5.50474,0.555654,16,1.94579,0.174687,0.0451502,0.00290878,0.00240773,8.19874,0,31,5,0,207,0,0,0,0,0,1.54285,6130,0.0203204,6130,0.0332167,6130,1.48895,6130,1.22547,5785,0.0011228,5785,0.0239129,746,0.0023062,724,1.19737,5785,0.0112795,5785,0.0066722,5734,0.0206314,28,0.0013531,29,0.0017637,5456,0.0580642,5785,0.0423965,5785,0.0016845,5785,0.0041247,5785,1.04633,5785,0.190386,5785,0.100834,5785,0.737206,5734,4590015,5785
3210.5,1,0,0.0480653,0.462591,5.00052,0.542989,16,2.10345,0.158567,0.0424696,0.00293347,0.00246124,8.40612,0,37,7,0,207,0,0,0,0,0,1.59824,6330,0.0207904,6330,0.0342403,6330,1.54283,6330,1.27032,5985,0.0011597,5985,0.0247631,775,0.0023863,749,1.24122,5985,0.0116211,5985,0.0068882,5934,0.0206314,28,0.0013821,32,0.0018254,5656,0.0595489,5985,0.0436883,5985,0.0017427,5985,0.0042542,5985,1.08646,5985,0.19826,5985,0.105062,5985,0.764575,5934,4764876,5985
3310.5,1,0,0.0336457,0.376802,4.53815,0.669853,16,1.90448,0.162699,0.0417347,0.0030444,0.00227543,8.1775,0,32,6,0,207,0,0,0,0,0,1.65837,6530,0.0212337,6530,0.035268,6530,1.60149,6530,1.32006,6185,0.0012017,6185,0.0257423,806,0.0024595,774,1.28984,6185,0.0119391,6185,0.0071395,6134,0.0206314,28,0.0014126,34,0.0018683,5786,0.0643115,6185,0.0448569,6185,0.0017964,6185,0.0044055,6185,1.12819,6185,0.206251,6185,0.109221,6185,0.793463,6134,4949968,6185
3410.5,1,0,0.023552,0.306152,4.11495,0.636544,16,1.9324,0.183849,0.0380116,0.00297362,0.00236103,8.22869,0,29,6,0,207,0,0,0,0,0,1.7187,6730,0.0216305,6730,0.0362791,6730,1.6604,6730,1.37018,6385,0.001246,6385,0.0267646,836,0.0025504,799,1.33878,6385,0.0122546,6385,0.0073571,6334,0.0206314,28,0.0014126,34,0.0019163,5936,0.0682666,6385,0.0460225,6385,0.0018525,6385,0.0047681,6385,1.17091,6385,0.214289,6385,0.113417,6385,0.823224,6334,5140227,6385
3510.5,1,1,0.316486,0.308219,3.73428,0.63349,20,1.89577,0.171451,0.0367815,0.00299697,0.00242487,8.68686,0,29,6,0,207,0,0,0,0,0,1.77957,6930,0.0221425,6930,0.0373349,6930,1.71968,6930,1.42052,6585,0.0012953,6585,0.027552,869,0.0026362,824,1.38817,6585,0.0125813,6585,0.0075681,6534,0.0206314,28,0.0015102,39,0.0019514,6043,0.0734053,6585,0.0469934,6585,0.0019076,6585,0.0048664,6585,1.21324,6585,0.222574,6585,0.11755,6585,0.852438,6534,5328531,6585
3610.5,1,0,0.22154,0.290883,3.38994,0.592293,16,1.85365,0.13367,0.0360019,0.00288976,0.00231948,8.52346,0,25,6,0,207,0,0,0,0,0,1.83848,7130,0.0225649,7130,0.0383638,7130,1.77714,7130,1.46897,6785,0.0013707,6785,0.02849,900,0.0027313,849,1.43548,6785,0.0129067,6785,0.007782,6734,0.0206314,28,0.0015102,39,0.0020004,6198,0.077282,6785,0.0482398,6785,0.0019596,6785,0.0052052,6785,1.25435,6785,0.230833,6785,0.121724,6785,0.880501,6734,5508739,6785
3710.5,1,1,0.455078,0.323722,3.08332,0.61539,16,1.87988,0.146116,0.0369495,0.00302349,0.00238523,8.42036,0,23,5,0,207,0,0,0,0,0,1.89993,7330,0.0229668,7330,0.0393935,7330,1.83714,7330,1.51999,6985,0.0014222,6985,0.0294102,928,0.0028103,874,1.48543,6985,0.0132145,6985,0.0079983,6934,0.0206314,28,0.0015529,41,0.002038,6316,0.0820744,6985,0.0493811,6985,0.0020147,6985,0.0053165,6985,1.29749,6985,0.239199,6985,0.125888,6985,0.910372,6934,5699589,6985
3810.5,1,0,0.318555,0.322689,2.80725,0.578119,17,1.80555,0.153409,0.03577,0.00287841,0.00240279,8.20734,0,25,5,0,207,0,0,0,0,0,1.95974,7530,0.0233639,7530,0.0404156,7530,1.89552,7530,1.56936,7185,0.0014644,7185,0.0299269,946,0.002882,899,1.53414,7185,0.0135579,7185,0.0082221,7134,0.0206314,28,0.0026043,43,0.0020945,6506,0.083861,7185,0.0507941,7185,0.0020685,7185,0.0054019,7185,1.34108,7185,0.247755,7185,0.130189,7185,0.940368,7134,5890005,7185
3910.5,1,1,0.522988,0.362749,2.5628,0.662497,17,1.64206,0.132039,0.0364887,0.00290907,0.00229464,8.28789,0,22,4,0,207,0,0,0,0,0,2.0186,7730,0.0238823,7730,0.0414366,7730,1.95283,7730,1.61762,7385,0.0015068,7385,0.0302352,959,0.0029528,924,1.58196,7385,0.0139,7385,0.0084464,7334,0.0206314,28,0.0032501,47,0.0021529,6701,0.0846648,7385,0.0522607,7385,0.0021241,7385,0.0054422,7385,1.38515,7385,0.256314,7385,0.134555,7385,0.970728,7334,6082090,7385
4010.5,1,0,0.366092,0.363417,2.34286,0.538436,16,1.94399,0.140607,0.0358655,0.00298925,0.0023867,8.21344,0,28,6,0,207,0,0,0,0,0,2.08102,7930,0.0242241,7930,0.0424757,7930,2.01386,7930,1.66986,7585,0.0015531,7585,0.0316158,992,0.003075,949,1.63262,7585,0.0142252,7585,0.00866,7534,0.0222587,30,0.0032501,47,0.0022104,6897,0.0878399,7585,0.0537297,7585,0.002181,7585,0.0058368,7585,1.42839,7585,0.264716,7585,0.13873,7585,1.00064,7534,6270877,7585
4110.5,1,0,0.256264,0.341987,2.14278,0.575237,16,1.83073,0.160986,0.0373034,0.00321389,0.00245355,8.3159,0,23,6,0,207,0,0,0,0,0,2.14045,8130,0.0245603,8130,0.0435065,8130,2.07191,8130,1.71898,7785,0.0015891,7785,0.0331978,1040,0.0031605,974,1.68001,7785,0.0145571,7785,0.008882,7734,0.0222587,30,0.0032501,47,0.0022664,7097,0.0910603,7785,0.0550993,7785,0.0022403,7785,0.0060766,7785,1.47017,7785,0.27289,7785,0.142797,7785,1.02956,7734,6450891,7785
4210.5,1,0,0.179385,0.309466,1.95945,0.600473,16,1.64112,0.141816,0.035397,0.00295437,0.00246711,8.01466,0,21,4,0,207,0,0,0,0,0,2.20269,8330,0.0249209,8330,0.0445862,8330,2.1327,8330,1.77085,7985,0.0016274,7985,0.0348739,1087,0.0032545,999,1.73005,7985,0.0148976,7985,0.0091019,7934,0.023284,31,0.0032559,49,0.0023246,7296,0.0939645,7985,0.0564407,7985,0.0022982,7985,0.0062569,7985,1.51396,7985,0.281521,7985,0.146863,7985,1.05999,7934,6638652,7985
4310.5,1,0,0.12557,0.272687,1.79077,0.599802,16,1.55135,0.132187,0.0354295,0.00291598,0.00241251,8.34452,0,21,4,0,207,0,0,0,0,0,2.26611,8530,0.0253001,8530,0.0456261,8530,2.19469,8530,1.8238,8185,0.0016646,8185,0.0362392,1136,0.0033495,1024,1.78147,8185,0.0152265,8185,0.009325,8134,0.0239684,32,0.0032559,49,0.0023874,7495,0.0965092,8185,0.0577316,8185,0.0023539,8185,0.0065085,8185,1.55984,8185,0.290766,8185,0.150973,8185,1.09182,8134,6834199,8185
4410.5,1,0,0.0878987,0.235729,1.63527,0.600118,16,1.66419,0.131384,0.0355132,0.00299928,0.00255248,8.0355,0,23,5,0,207,0,0,0,0,0,2.32896,8730,0.0257004,8730,0.0466881,8730,2.25606,8730,1.87588,8385,0.0017068,8385,0.0370936,1167,0.003414,1049,1.83257,8385,0.0155736,8385,0.0095571,8334,0.0239684,32,0.003479,53,0.002444,7672,0.0986097,8385,0.0590937,8385,0.0024136,8385,0.0065743,8385,1.60637,8385,0.300439,8385,0.155278,8385,1.12362,8334,7032642,8385
4510.5,1,0,0.0615291,0.200889,1.49183,0.602674,20,1.69324,0.158769,0.0372159,0.00305508,0.00245966,7.9901,0,22,5,0,207,0,0,0,0,0,2.39201,8930,0.0260749,8930,0.0478426,8930,2.31758,8930,1.92803,8585,0.0017438,8585,0.0375941,1186,0.0034787,1074,1.88409,8585,0.0159636,8585,0.0098126,8534,0.0239684,32,0.003479,53,0.0025135,7872,0.0992249,8585,0.0606041,8585,0.0024752,8585,0.0066016,8585,1.65485,8585,0.310196,8585,0.159931,8585,1.15683,8534,7227642,8585
4610.5,1,0,0.0430703,0.169325,1.35958,0.646836,25,1.84742,0.176136,0.039453,0.00317443,0.00256299,8.47659,0,22,5,0,207,0,0,0,0,0,2.45425,9130,0.0265288,9130,0.0489324,9130,2.37826,9130,1.97963,8785,0.0017813,8785,0.0384031,1217,0.0035441,1099,1.93475,8785,0.0163152,8785,0.0100404,8734,0.0239684,32,0.0039563,59,0.0025727,8057,0.101137,8785,0.061915,8785,0.0025344,8785,0.0066525,8785,1.70094,8785,0.319504,8785,0.164355,8785,1.18845,8734,7422655,8785
4710.5,1,0,0.0301492,0.14149,1.23777,0.582038,16,1.50522,0.138727,0.0344341,0.00296195,0.00234499,7.54752,0,21,4,0,207,0,0,0,0,0,2.51392,9330,0.0269004,9330,0.0499574,9330,2.43653,9330,2.02867,8985,0.0018217,8985,0.038953,1238,0.0036097,1124,1.9831,8985,0.0166491,8985,0.0102598,8934,0.0239684,32,0.0039633,61,0.0026258,8233,0.103136,8985,0.0632241,8985,0.0025908,8985,0.0067219,8985,1.74514,8985,0.328609,8985,0.168587,8985,1.21856,8934,7613866,8985
4810.5,1,0,0.0211045,0.117413,1.12573,0.608351,20,1.51489,0.126201,0.036243,0.00284928,0.00249934,7.88017,0,22,5,0,207,0,0,0,0,0,2.57318,9530,0.0273029,9530,0.0510238,9530,2.4943,9530,2.07717,9185,0.0018678,9185,0.0392684,1252,0.0036743,1149,2.03114,9185,0.0169871,9185,0.0104745,9134,0.0239684,32,0.0039633,61,0.0026797,8397,0.105004,9185,0.064531,9185,0.0026472,9185,0.0067592,9185,1.78919,9185,0.337561,9185,0.172917,9185,1.24856,9134,7800259,9185
4910.5,1,0,0.0147731,0.0968851,1.02285,0.609559,16,1.44519,0.128055,0.0363936,0.00301251,0.00247411,7.80682,0,20,4,0,207,0,0,0,0,0,2.63632,9730,0.027642,9730,0.0520414,9730,2.55608,9730,2.13027,9385,0.0019365,9385,0.0407268,1287,0.0037731,1174,2.08259,9385,0.0173203,9385,0.0106938,9334,0.0249905,33,0.0039633,61,0.0027315,8568,0.109301,9385,0.0658554,9385,0.0027011,9385,0.007081,9385,1.83291,9385,0.346213,9385,0.17709,9385,1.27883,9334,7986635,9385
