time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1401.5,2,0,10.1657,30.2336,26.2021,2.3693,27,3.61048,0.247788,0.0591828,0.00400659,0.00308479,3.47607,0,39,7,0,188,0,0,0,0,0,0.951097,2709,0.0291923,2709,0.0179543,2709,0.903715,2709,0,0,0.000241,3415,0.0246084,508,0.0021305,430,0.0060558,3415,0.0019745,3415,0.0043573,3411,0.0144775,23,0.0071208,80,0.0055415,3382,0.0626813,3415,0.133563,3415,0.0068352,3415,0.0031366,3415,0.651523,3415,0,0,0.190813,3415,0.45354,3411,2416808,3415
1501.5,2,0,7.11602,25.6101,26.1429,1.85972,20,3.55704,0.229968,0.0553658,0.00329175,0.00274941,3.3583,0,41,7,0,188,0,0,0,0,0,1.12456,2909,0.0295976,2909,0.0193244,2909,1.07539,2909,0,0,0.0002754,3815,0.0278136,587,0.0023627,480,0.006682,3815,0.0022117,3815,0.0050027,3811,0.0158291,25,0.007898,89,0.0057383,3776,0.0775641,3815,0.15399,3815,0.0082344,3815,0.0036487,3815,0.858137,3815,0,0,0.230522,3815,0.617818,3811,3091566,3815
1601.5,2,0,4.98121,21.4843,25.677,1.88762,22,3.03607,0.195282,0.0554714,0.00334671,0.00280128,3.4066,0,26,7,0,188,0,0,0,0,0,1.30042,3109,0.0300259,3109,0.0206785,3109,1.24945,3109,0,0,0.0003044,4215,0.0316008,675,0.0025826,530,0.0072793,4215,0.0024497,4215,0.0056548,4211,0.0162024,27,0.0086397,98,0.0059244,4174,0.0879397,4215,0.176525,4215,0.0099339,4215,0.0040422,4215,1.07781,4215,0,0,0.271422,4215,0.793837,4211,3750309,4215
1701.5,2,0,3.48685,17.8848,24.8978,1.83414,24,3.18099,0.217636,0.0556779,0.00335768,0.00279214,3.25264,0,36,8,0,188,0,0,0,0,0,1.4752,3309,0.0304481,3309,0.0219528,3309,1.42253,3309,0,0,0.0003337,4615,0.0347748,749,0.0028057,580,0.0079021,4615,0.0026867,4615,0.0062992,4611,0.0174637,30,0.0088906,102,0.0061079,4571,0.0985428,4615,0.197504,4615,0.0114781,4615,0.0044273,4615,1.29695,4615,0,0,0.313227,4615,0.968233,4611,4431387,4615
1801.5,2,0,2.44079,14.796,23.8876,1.66102,25,2.86144,0.213878,0.0545411,0.00344338,0.00278224,3.17857,0,23,5,0,188,0,0,0,0,0,1.64739,3509,0.0308997,3509,0.0232917,3509,1.59291,3509,0,0,0.0003627,5015,0.0385337,839,0.0030488,630,0.0085212,5015,0.0029265,5015,0.0069352,5011,0.0184561,32,0.0088906,102,0.0063004,4967,0.112816,5015,0.218205,5015,0.0126918,5015,0.0049955,5015,1.50321,5015,0,0,0.354507,5015,1.13051,5011,5102340,5015
1901.5,2,0,1.70856,12.1785,22.7167,2.05853,19,2.91026,0.194293,0.0516746,0.003991,0.00316404,3.18066,0,36,7,0,188,0,0,0,0,0,1.82198,3709,0.0313205,3709,0.0246101,3709,1.76575,3709,0,0,0.0003973,5415,0.0418433,919,0.0032882,680,0.0091271,5415,0.0031879,5415,0.0075875,5411,0.0212585,37,0.0088906,102,0.0064879,5360,0.127993,5415,0.239633,5415,0.0146683,5415,0.0056639,5415,1.70311,5415,0,0,0.396116,5415,1.28624,5411,5743208,5415
2001.5,2,0,1.19599,9.98201,21.4432,1.86166,27,3.04795,0.209844,0.0464054,0.00328899,0.00274179,3.27748,0,28,6,0,188,0,0,0,0,0,2.00548,3909,0.031862,3909,0.025994,3909,1.94731,3909,0,0,0.000432,5815,0.0445607,984,0.0035673,730,0.0097474,5815,0.0034225,5815,0.0082285,5811,0.0245608,45,0.0108111,118,0.0066637,5746,0.143981,5815,0.255275,5815,0.0174714,5815,0.0064148,5815,1.91189,5815,0,0,0.43927,5815,1.44928,5811,6293510,5815
2101.5,2,0,0.837192,8.15304,20.1142,2.38622,20,2.69274,0.2288,0.0448467,0.00325382,0.00287125,3.30211,0,27,7,0,188,0,0,0,0,0,2.20182,4109,0.0323103,4109,0.0273178,4109,2.14187,4109,0,0,0.0004641,6215,0.0476185,1041,0.0038531,780,0.0104338,6215,0.0036642,6215,0.0089038,6211,0.0304911,51,0.0108717,119,0.0069976,6138,0.157827,6215,0.277351,6215,0.0195846,6215,0.0071471,6215,2.13906,6215,0,0,0.48426,6215,1.62834,6211,6935376,6215
2201.5,2,0,0.586034,6.63964,18.7667,1.87623,17,2.44287,0.207738,0.0447826,0.00330695,0.00262328,3.51213,0,18,8,0,188,0,0,0,0,0,2.38785,4309,0.0327592,4309,0.0286162,4309,2.32614,4309,0,0,0.0004906,6615,0.0521602,1129,0.0041132,830,0.0112691,6615,0.0039027,6615,0.0095267,6611,0.0350497,60,0.0110504,122,0.0077281,6529,0.173789,6615,0.293681,6615,0.0211738,6615,0.008005,6615,2.34335,6615,0,0,0.524506,6615,1.78972,6611,7537930,6615
2301.5,2,0,0.410224,5.39376,17.4294,1.93258,23,2.31314,0.186083,0.0460684,0.00349058,0.00270932,3.30093,0,31,11,0,188,0,0,0,0,0,2.58663,4509,0.033189,4509,0.0299584,4509,2.52313,4509,0,0,0.0005187,7015,0.0574363,1230,0.0044483,880,0.0120849,7015,0.0041381,7014,0.0101688,7010,0.0464124,81,0.0110504,122,0.0088785,6907,0.197928,7015,0.308465,7015,0.0231397,7015,0.0094526,7015,2.52921,7014,0,0,0.564024,7015,1.93398,7011,8103883,7015
2401.5,2,1,0.587157,4.43244,16.1297,1.16228,18,2.31112,0.214335,0.0456891,0.00347038,0.00286152,3.27415,0,26,8,0,188,0,0,0,0,0,2.71126,4709,0.0336408,4709,0.0312325,4709,2.64603,4709,0,0,0.0005466,7415,0.0595448,1290,0.0046953,930,0.0126956,7415,0.0043787,7414,0.0106808,7410,0.0483176,86,0.0110504,122,0.0091047,7302,0.208095,7415,0.328519,7415,0.0233108,7415,0.0102013,7415,2.64512,7414,0,0,0.596867,7415,2.01516,7411,8538264,7415
2501.5,2,0,0.41101,3.62815,14.8796,1.07302,22,2.31302,0.216653,0.0501622,0.00371248,0.00311793,3.24721,0,20,7,0,188,0,0,0,0,0,2.82804,4909,0.0340646,4909,0.032467,4909,2.76113,4909,0,0,0.0005769,7815,0.0625061,1373,0.0049152,980,0.01326,7815,0.0046154,7814,0.011173,7810,0.0499179,90,0.0113388,126,0.0092704,7696,0.219721,7815,0.347554,7815,0.0234307,7815,0.0107468,7815,2.74953,7814,0,0,0.627198,7815,2.08767,7811,8947272,7815
2601.5,2,0,0.287707,2.96006,13.6876,1.08406,31,2.04508,0.168681,0.0486817,0.00362614,0.00289006,3.4846,0,18,8,0,188,0,0,0,0,0,2.95153,5109,0.0345241,5109,0.0337464,5109,2.88287,5109,0,0,0.0006046,8215,0.0657891,1466,0.0051574,1030,0.0138431,8215,0.0048563,8214,0.0117006,8210,0.0527977,97,0.0118576,132,0.0094423,8089,0.234421,8215,0.367063,8215,0.0235531,8215,0.0114986,8215,2.85518,8214,0,0,0.657696,8215,2.1613,8211,9346321,8215
2701.5,2,0,0.201395,2.40833,12.5597,1.2812,19,1.67101,0.12429,0.0432234,0.00331449,0.00269737,3.58234,0,17,5,0,188,0,0,0,0,0,3.067,5309,0.0349621,5309,0.0350415,5309,2.9966,5309,0,0,0.0006363,8615,0.0676204,1520,0.0053801,1080,0.0144402,8615,0.0050922,8614,0.0122039,8610,0.0535837,99,0.0124673,138,0.0096115,8481,0.244056,8615,0.391441,8615,0.0236751,8615,0.0119327,8615,2.96073,8614,0,0,0.687774,8615,2.23515,8611,9735881,8615
2801.5,2,0,0.140976,1.95486,11.4992,2.93078,19,1.91971,0.13664,0.041631,0.00328635,0.00288459,3.40832,0,23,9,0,188,0,0,0,0,0,3.21797,5509,0.0354033,5509,0.0363769,5509,3.14578,5509,0,0,0.0006726,9015,0.0721677,1626,0.0056724,1130,0.0150714,9015,0.0053282,9014,0.0127568,9010,0.0607799,108,0.0131513,144,0.0098806,8870,0.265558,9015,0.407679,9015,0.0241514,9015,0.0131295,9015,3.08257,9014,0,0,0.72008,9015,2.32328,9011,10157289,9015
2901.5,2,0,0.0986835,1.58362,10.5077,1.81493,18,2.27875,0.224874,0.0389233,0.00352386,0.00269909,3.42436,0,36,7,0,188,0,0,0,0,0,3.41121,5709,0.0358453,5709,0.0377463,5709,3.3372,5709,0,0,0.0007024,9415,0.0768456,1730,0.0059473,1180,0.015659,9415,0.0055638,9414,0.0133695,9410,0.0658516,119,0.0142276,155,0.0100627,9259,0.290238,9415,0.423592,9415,0.0273559,9415,0.01437,9415,3.2926,9414,0,0,0.765918,9415,2.48523,9411,10713966,9415
3001.5,2,0,0.0690784,1.28071,9.58496,1.70345,20,2.18846,0.129081,0.0387624,0.00364129,0.00275452,3.45289,0,26,7,0,188,0,0,0,0,0,3.57733,5909,0.0362424,5909,0.0390818,5909,3.50157,5909,0,0,0.0007289,9815,0.0799404,1801,0.0061832,1230,0.0162688,9815,0.0058027,9814,0.0139921,9810,0.0681149,125,0.0158265,173,0.010243,9653,0.302804,9815,0.444346,9815,0.0301543,9815,0.0149165,9815,3.48315,9814,0,0,0.808481,9815,2.63111,9811,11114295,9815
3101.5,2,2,0.648355,1.15424,8.74189,1.51949,21,1.45754,0.119495,0.0381803,0.00342064,0.0027543,3.35085,0,12,3,0,188,0,0,0,0,0,3.73391,6109,0.0366304,6109,0.0403531,6109,3.65648,6109,0,0,0.0007563,10215,0.0830932,1876,0.0063773,1280,0.0168981,10215,0.0060377,10214,0.0146081,10210,0.0696225,128,0.0165689,183,0.0104185,10050,0.313873,10215,0.467366,10215,0.0328975,10215,0.0152548,10215,3.65824,10214,0,0,0.85062,10215,2.76186,10211,11505790,10215
3201.5,2,0,0.453848,1.01416,7.96912,1.50974,25,2.05745,0.144999,0.0381339,0.00341448,0.00267201,3.22338,0,14,4,0,188,0,0,0,0,0,3.88814,6309,0.0370582,6309,0.0416986,6309,3.80893,6309,0,0,0.0007849,10615,0.0847871,1915,0.0065393,1330,0.0175403,10615,0.0062748,10614,0.0152279,10610,0.0696225,128,0.0173487,193,0.0105947,10450,0.322206,10615,0.491223,10615,0.0348206,10615,0.015395,10615,3.84848,10614,0,0,0.895711,10615,2.90443,10611,11925178,10615
3301.5,2,0,0.317694,0.87487,7.25969,1.462,23,1.73316,0.136603,0.0420184,0.00371311,0.00299037,3.97325,0,18,6,0,188,0,0,0,0,0,4.05149,6509,0.0374747,6509,0.043013,6509,3.97053,6509,0,0,0.0008137,11015,0.0877001,1985,0.0067628,1380,0.0181711,11015,0.0065104,11014,0.0157671,11010,0.0727953,132,0.0179665,201,0.0108926,10846,0.333396,11015,0.50848,11015,0.0368787,11015,0.0162131,11015,4.01378,11014,0,0,0.935728,11015,3.02754,11011,12340702,11015
3401.5,2,0,0.222386,0.744373,6.60816,1.43532,21,1.84935,0.156122,0.0369132,0.0033963,0.00277033,4.67867,0,12,4,0,188,0,0,0,0,0,4.21356,6709,0.0379278,6709,0.0443299,6709,4.13082,6709,0,0,0.0008434,11415,0.0900156,2053,0.0069953,1430,0.0187643,11415,0.0067652,11414,0.0162644,11410,0.0745219,136,0.0183556,207,0.0110491,11231,0.345345,11415,0.522358,11415,0.0382211,11415,0.0168667,11415,4.15514,11414,0,0,0.970874,11415,3.13193,11411,12738748,11415
3501.5,2,0,0.15567,0.626633,6.01001,1.54564,25,1.35685,0.113249,0.0412735,0.00360643,0.00300041,4.62469,0,12,3,0,188,0,0,0,0,0,4.37135,6909,0.0383663,6909,0.0456276,6909,4.28686,6909,0,0,0.0008716,11815,0.0922754,2120,0.0073366,1480,0.019345,11815,0.0070059,11814,0.0167751,11810,0.0797487,147,0.0187896,212,0.0112066,11620,0.365165,11815,0.533961,11815,0.0395713,11815,0.0180856,11815,4.27947,11814,0,0,1.00241,11815,3.22351,11811,13113464,11815
3601.5,2,0,0.108969,0.5231,5.46132,1.43832,24,1.98524,0.163698,0.037926,0.00361493,0.0028087,4.60945,0,12,3,0,188,0,0,0,0,0,4.54104,7109,0.0387914,7109,0.0468771,7109,4.45487,7109,0,0,0.0008997,12215,0.0946129,2185,0.0076402,1530,0.0199007,12215,0.0072444,12214,0.0172476,12210,0.0840779,155,0.0190621,216,0.0113696,12012,0.380466,12215,0.546826,12215,0.041117,12215,0.0190742,12215,4.41038,12214,0,0,1.03459,12215,3.3208,12211,13465638,12215
3701.5,2,0,0.0762783,0.433735,4.95856,1.48743,24,1.69317,0.130055,0.0378674,0.00351118,0.00287537,4.55278,0,27,6,0,188,0,0,0,0,0,4.7044,7309,0.0393136,7309,0.0481406,7309,4.61642,7309,0,0,0.0009305,12615,0.09705,2253,0.0079533,1580,0.0204904,12615,0.0074812,12614,0.0177076,12610,0.086779,162,0.0234499,234,0.01153,12402,0.392217,12615,0.559076,12615,0.0421944,12615,0.019975,12615,4.54704,12614,0,0,1.0677,12615,3.4226,12611,13847195,12615
3801.5,2,0,0.0533948,0.357667,4.49847,1.69353,22,1.94678,0.111607,0.0397021,0.00371918,0.00293384,4.78649,0,27,6,0,188,0,0,0,0,0,4.86438,7509,0.0397794,7509,0.0493972,7509,4.77467,7509,0,0,0.0009619,13015,0.0986809,2301,0.0082364,1630,0.0210542,13015,0.0077178,13014,0.0181964,13010,0.0910477,172,0.0238315,239,0.0116897,12791,0.405407,13015,0.572416,13015,0.0433285,13015,0.0211355,13015,4.6774,13014,0,0,1.09966,13015,3.51941,13011,14225548,13015
3901.5,2,1,0.337376,0.353609,4.08398,1.42631,23,1.45947,0.125413,0.0379845,0.00339483,0.00263911,4.81282,0,13,4,0,188,0,0,0,0,0,5.03608,7709,0.0402391,7709,0.0506585,7709,4.94464,7709,0,0,0.0009919,13415,0.100869,2346,0.008483,1680,0.0215851,13415,0.007953,13414,0.0187109,13410,0.0994262,186,0.0242236,244,0.0118507,13177,0.442434,13415,0.579623,13415,0.0448559,13415,0.0229265,13415,4.81945,13414,0,0,1.13739,13415,3.6223,13411,14647059,13415
4001.5,2,0,0.236163,0.33012,3.7086,1.47433,31,1.58593,0.129783,0.037642,0.00364225,0.00288878,4.60541,0,16,5,0,188,0,0,0,0,0,5.17918,7909,0.0406593,7909,0.0519477,7909,5.08602,7909,0,0,0.0010161,13815,0.102111,2385,0.0086473,1730,0.0221229,13815,0.0081955,13814,0.0191955,13810,0.0994262,186,0.0242236,244,0.0120254,13577,0.496006,13815,0.581098,13815,0.0454946,13815,0.0230802,13815,4.96676,13814,0,0,1.17868,13815,3.72718,13811,15103205,13815
