time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1228,1,0,6.45718,19.8001,17.0075,0.615225,19,11.235,0.217691,0.814073,0.00330173,0.0031489,7.99624,0,162,14,0,209,0,0,0,0,0,0.390625,2359,0.0152463,2359,0.0128393,2359,0.36238,2359,0.272222,1990,0.0003626,1990,0.0097584,248,0.0008064,249,0.261057,1990,0.0040921,1990,0.0022152,1940,0.0053718,6,0.0006689,13,0.0006713,1980,0.0170007,1990,0.015469,1990,0.0005633,1990,0.0008597,1990,0.212894,1990,0.0211558,1990,0.0380447,1990,0.150507,1940,1122998,1990
1328,1,0,4.52002,16.7441,16.9812,0.607233,21,10.7221,0.215331,0.717917,0.0033124,0.0028095,8.17935,0,147,11,0,209,0,0,0,0,0,0.452969,2559,0.0157498,2559,0.0138826,2559,0.423166,2559,0.323622,2190,0.0003968,2190,0.0100193,260,0.0008668,274,0.312077,2190,0.0044416,2190,0.0024481,2140,0.0053718,6,0.0006689,13,0.0007399,2180,0.0187119,2190,0.0168757,2190,0.0006194,2190,0.0008818,2190,0.259925,2190,0.0265789,2190,0.0423703,2190,0.187066,2140,1356798,2190
1428,1,0,3.16402,14.0281,16.6858,0.601784,21,10.2009,0.204261,0.695629,0.00312191,0.00285342,8.11844,0,138,13,0,209,0,0,0,0,0,0.514917,2759,0.0161603,2759,0.0149429,2759,0.483633,2759,0.374709,2390,0.0004312,2390,0.0103049,273,0.0009297,299,0.362759,2390,0.0048424,2390,0.0026885,2340,0.0053718,6,0.0006689,13,0.0008057,2380,0.0196907,2390,0.0183976,2390,0.0006845,2390,0.0009058,2390,0.307169,2390,0.0319531,2390,0.0466884,2390,0.223901,2340,1590598,2390
1528,1,0,2.21481,11.6654,16.1838,0.613884,21,10.2343,0.214729,0.723713,0.00324452,0.00297919,7.92156,0,136,10,0,209,0,0,0,0,0,0.576338,2959,0.0166724,2959,0.0159946,2959,0.543479,2959,0.425185,2590,0.0004644,2590,0.0105687,285,0.0009966,324,0.412847,2590,0.0051905,2590,0.0029327,2540,0.0053718,6,0.0007089,14,0.0008731,2580,0.0206867,2590,0.0199163,2590,0.0007372,2590,0.0009255,2590,0.35383,2590,0.0372177,2590,0.0509875,2590,0.260245,2540,1824398,2590
1628,1,0,1.55037,9.64241,15.5297,0.605682,21,9.78416,0.188938,0.71565,0.00335817,0.00287636,7.90509,0,140,12,0,209,0,0,0,0,0,0.636231,3159,0.0170978,3159,0.0170241,3159,0.601906,3159,0.474479,2790,0.0004974,2790,0.0108621,298,0.0010606,349,0.46173,2790,0.0055296,2790,0.0031612,2740,0.0053718,6,0.0007368,15,0.0009363,2780,0.0216366,2790,0.0213526,2790,0.0007883,2790,0.0009469,2790,0.399457,2790,0.0424115,2790,0.0551751,2790,0.295783,2740,2058198,2790
1728,1,1,1.38526,7.99098,14.7758,0.609222,22,9.5604,0.339399,0.601315,0.00296106,0.00276098,8.09849,0,135,10,0,209,0,0,0,0,0,0.6974,3359,0.0175756,3359,0.0180286,3359,0.661583,3359,0.525057,2990,0.0005368,2990,0.0111266,310,0.0011215,374,0.511921,2990,0.0058789,2990,0.0033951,2940,0.0053718,6,0.0013195,18,0.0010017,2978,0.0233767,2990,0.0227315,2990,0.0008396,2990,0.000971,2990,0.445063,2990,0.0476722,2990,0.0594115,2990,0.33121,2940,2291998,2990
1828,1,0,0.969681,6.58672,13.9569,0.596842,21,8.41899,0.397249,0.399993,0.00302578,0.00271141,7.78485,0,122,10,0,209,0,0,0,0,0,0.758096,3559,0.018,3559,0.0190293,3559,0.720843,3559,0.575187,3190,0.0005666,3190,0.0114039,323,0.0011829,399,0.561662,3190,0.0062226,3190,0.0036243,3140,0.0053718,6,0.0013195,18,0.0010641,3178,0.0253543,3190,0.0241761,3190,0.0008901,3190,0.0009933,3190,0.490534,3190,0.0528414,3190,0.0635672,3190,0.366668,3140,2525798,3190
1928,1,0,0.678776,5.40513,13.1017,0.590038,22,6.72476,0.448156,0.190897,0.00291777,0.00256977,7.81333,0,111,8,0,209,0,0,0,0,0,0.817671,3759,0.0183883,3759,0.0200394,3759,0.779009,3759,0.624193,3390,0.0005988,3390,0.0116622,335,0.0012444,424,0.610295,3390,0.0065739,3390,0.0038611,3340,0.0053718,6,0.0013195,18,0.0011276,3378,0.026172,3390,0.025628,3390,0.0009425,3390,0.0010176,3390,0.536028,3390,0.0580879,3390,0.0677134,3390,0.402066,3340,2759598,3390
2028,1,1,0.775144,4.47913,12.2395,0.588133,40,6.34128,0.432116,0.167539,0.00318755,0.00248535,7.78936,0,112,8,0,209,0,0,0,0,0,0.877162,3959,0.0187731,3959,0.021038,3959,0.837104,3959,0.673166,3590,0.000634,3590,0.0119473,348,0.0013046,449,0.658865,3590,0.0069199,3590,0.0040942,3540,0.0053718,6,0.0013195,18,0.0011903,3576,0.0273869,3590,0.0270003,3590,0.0009922,3590,0.0010379,3590,0.58116,3590,0.0632089,3590,0.0718511,3590,0.437214,3540,2993398,3590
2128,1,0,0.5426,3.69183,11.3847,0.628931,25,6.13693,0.492331,0.126603,0.00347157,0.00260168,7.82332,0,114,9,0,209,0,0,0,0,0,0.937577,4159,0.0191892,4159,0.0220731,4159,0.896057,4159,0.722967,3790,0.0006648,3790,0.0122136,360,0.0013681,474,0.708283,3790,0.0072789,3790,0.0043311,3740,0.0053718,6,0.0013404,19,0.0012558,3776,0.028505,3790,0.0284017,3790,0.0010466,3790,0.0010624,3790,0.627158,3790,0.0683699,3790,0.076097,3790,0.473057,3740,3227198,3790
2228,1,0,0.37982,3.02943,10.5492,0.611927,21,5.11743,0.416639,0.0643094,0.00300453,0.00235639,7.60789,0,105,9,0,209,0,0,0,0,0,0.998504,4359,0.0195831,4359,0.0231022,4359,0.95555,4359,0.773248,3990,0.0006972,3990,0.0125011,373,0.001435,499,0.758154,3990,0.0076258,3990,0.0045689,3940,0.0053718,6,0.0013956,21,0.0013201,3976,0.0300788,3990,0.0298044,3990,0.001098,3990,0.001089,3990,0.673131,3990,0.0736578,3990,0.0803168,3990,0.508829,3940,3460998,3990
2328,1,0,0.265874,2.47672,9.74192,0.623476,20,3.80334,0.31377,0.053464,0.00307844,0.00247608,7.49652,0,40,6,0,209,0,0,0,0,0,1.05944,4559,0.0199702,4559,0.0241292,4559,1.01506,4559,0.82342,4190,0.0007298,4190,0.0127655,385,0.0014969,524,0.807945,4190,0.0079846,4190,0.0048126,4140,0.0053718,6,0.0014325,22,0.0013848,4176,0.0311905,4190,0.0312824,4190,0.0011501,4190,0.0011131,4190,0.71941,4190,0.0789155,4190,0.0845463,4190,0.544909,4140,3694798,4190
2428,1,0,0.186112,2.01859,8.96959,0.603146,24,3.06556,0.220002,0.0509568,0.0028098,0.00230059,7.3859,0,30,6,0,209,0,0,0,0,0,1.12057,4759,0.0203673,4759,0.025169,4759,1.07474,4759,0.873811,4390,0.0007635,4390,0.0130509,398,0.0015597,549,0.857931,4390,0.0083569,4390,0.0050783,4340,0.0053718,6,0.0014618,23,0.0014494,4376,0.0323377,4390,0.0327228,4390,0.001202,4390,0.0011388,4390,0.765863,4390,0.0842292,4390,0.0888324,4390,0.581054,4340,3928598,4390
2528,1,0,0.130278,1.64093,8.23672,0.596359,20,3.57347,0.22809,0.0482952,0.00287951,0.00233836,7.42859,0,31,7,0,209,0,0,0,0,0,1.18131,4959,0.0208377,4959,0.0261855,4959,1.13399,4959,0.923815,4590,0.000795,4590,0.0133143,410,0.0016256,574,0.907551,4590,0.0087069,4590,0.0053127,4540,0.0053718,6,0.0014618,23,0.0015153,4576,0.0333512,4590,0.0341919,4590,0.0012549,4590,0.001159,4590,0.812132,4590,0.089522,4590,0.0930888,4590,0.617069,4540,4162398,4590
2628,1,0,0.0911949,1.33098,7.54615,0.600882,24,2.6831,0.190106,0.0453795,0.00297646,0.00234997,7.62534,0,43,7,0,209,0,0,0,0,0,1.24187,5159,0.0212227,5159,0.0272144,5159,1.19312,5159,0.973836,4790,0.0008272,4790,0.0135994,423,0.0016835,599,0.957175,4790,0.0090461,4790,0.0055472,4740,0.0053718,6,0.0014618,23,0.0015837,4776,0.0344804,4790,0.0356863,4790,0.0013064,4790,0.0011834,4790,0.858271,4790,0.0947915,4790,0.0973021,4790,0.653012,4740,4396254,4790
2728,1,0,0.0638364,1.07755,6.89929,0.6304,20,2.26004,0.2245,0.0461228,0.00318174,0.00275768,7.42451,0,41,5,0,209,0,0,0,0,0,1.30209,5359,0.0216994,5359,0.028221,5359,1.25185,5359,1.02334,4990,0.0008577,4990,0.0138655,435,0.0017459,624,1.0063,4990,0.0094098,4990,0.0057821,4940,0.0053718,6,0.0014618,23,0.0016511,4976,0.0355028,4990,0.0371752,4990,0.0013591,4990,0.0012051,4990,0.903998,4990,0.100031,4990,0.101499,4990,0.688592,4940,4630254,4990
2828,1,1,0.344685,0.930981,6.30246,0.587791,20,2.25281,0.153035,0.0433671,0.00283322,0.00234558,7.45547,0,29,6,0,209,0,0,0,0,0,1.36332,5559,0.0221727,5559,0.0292408,5559,1.31157,5559,1.07383,5190,0.0008894,5190,0.0141515,448,0.0018068,649,1.05639,5190,0.0097456,5190,0.0060133,5140,0.0053718,6,0.0014618,23,0.0017202,5176,0.0373664,5190,0.0385704,5190,0.0014109,5190,0.0012292,5190,0.949982,5190,0.105268,5190,0.105658,5190,0.72448,5140,4864181,5190
2928,1,0,0.24128,0.793041,5.75151,0.604118,20,1.94759,0.146582,0.0412406,0.00293239,0.0025298,7.55202,0,25,5,0,209,0,0,0,0,0,1.42318,5759,0.0226116,5759,0.0302535,5759,1.36997,5759,1.12305,5390,0.0009214,5390,0.0144133,460,0.0018673,674,1.10523,5390,0.0100828,5390,0.0062485,5340,0.0053718,6,0.0014618,23,0.0017868,5376,0.038414,5390,0.0400156,5390,0.0014634,5390,0.0012493,5390,0.99548,5390,0.110468,5390,0.109823,5390,0.759889,5340,5097981,5390
3028,1,0,0.168896,0.668212,5.24318,0.599831,20,1.69618,0.116586,0.0391949,0.00279688,0.00233896,7.40045,0,25,5,0,209,0,0,0,0,0,1.48447,5959,0.0230331,5959,0.0313129,5959,1.42976,5959,1.17352,5590,0.0009557,5590,0.0147116,473,0.0019305,699,1.15528,5590,0.0104425,5590,0.0064917,5540,0.0053718,6,0.0014757,24,0.001853,5576,0.0394524,5590,0.0415165,5590,0.0015168,5590,0.0012743,5590,1.04208,5590,0.115853,5590,0.114081,5590,0.796144,5540,5331781,5590
3128,1,0,0.118227,0.558215,4.77469,0.612026,20,1.63998,0.135651,0.0395501,0.00276894,0.0024598,7.21452,0,23,5,0,209,0,0,0,0,0,1.54459,6159,0.0234125,6159,0.0323307,6159,1.48848,6159,1.22309,5790,0.0009892,5790,0.0149719,485,0.0019908,724,1.20447,5790,0.0107818,5790,0.0067262,5740,0.0053718,6,0.0015332,28,0.0019192,5776,0.0407109,5790,0.0429125,5790,0.0015754,5790,0.0012966,5790,1.0877,5790,0.121103,5790,0.118277,5790,0.831631,5740,5565581,5790
3228,1,0,0.082759,0.463124,4.34353,0.608509,20,1.57752,0.114909,0.0374351,0.00284492,0.00241068,7.36149,0,23,5,0,209,0,0,0,0,0,1.60555,6359,0.0237837,6359,0.0333886,6359,1.54799,6359,1.27333,5990,0.0010249,5990,0.0152587,498,0.0020514,749,1.25431,5990,0.011131,5990,0.0069625,5940,0.0053718,6,0.0015332,28,0.0019852,5976,0.0416242,5990,0.0444238,5990,0.0016289,5990,0.0013184,5990,1.13425,5990,0.126382,5990,0.122508,5990,0.867949,5940,5799381,5990
3328,1,0,0.0579313,0.382085,3.94739,0.621662,24,1.66527,0.134094,0.0405935,0.00289634,0.00247516,7.06587,0,26,6,0,209,0,0,0,0,0,1.66601,6559,0.0241924,6559,0.0344197,6559,1.607,6559,1.32318,6190,0.0010594,6190,0.0155152,510,0.0021095,774,1.30378,6190,0.0114752,6190,0.007193,6140,0.0053718,6,0.0015332,28,0.0020516,6176,0.0427446,6190,0.0459042,6190,0.001682,6190,0.0013412,6190,1.18026,6190,0.131604,6190,0.126698,6190,0.903839,6140,6033181,6190
3428,1,0,0.0405519,0.313779,3.58403,0.59412,20,2.74472,0.150739,0.107577,0.00283211,0.00252525,7.11206,0,48,6,0,209,0,0,0,0,0,1.72629,6759,0.0245807,6759,0.0354283,6759,1.66588,6759,1.37287,6390,0.0010929,6390,0.015801,523,0.0021704,799,1.35307,6390,0.011819,6390,0.007429,6340,0.0053718,6,0.0015332,28,0.0021191,6376,0.0442541,6390,0.047308,6390,0.0017335,6390,0.0013623,6390,1.22578,6390,0.136831,6390,0.130859,6390,0.939271,6340,6266981,6390
3528,1,0,0.0283863,0.2567,3.25129,0.662697,24,1.80351,0.185571,0.0423068,0.0028802,0.00241281,7.0707,0,22,4,0,209,0,0,0,0,0,1.78764,6959,0.0249642,6959,0.0364593,6959,1.7258,6959,1.42361,6590,0.0011261,6590,0.0160593,535,0.0022285,824,1.40345,6590,0.012164,6590,0.0076639,6540,0.0053718,6,0.0020618,31,0.0021838,6576,0.0458809,6590,0.0487353,6590,0.0017868,6590,0.0013869,6590,1.27171,6590,0.142078,6590,0.135076,6590,0.975048,6540,6500894,6590
3628,1,0,0.0198704,0.209334,2.9471,0.60474,20,1.58919,0.119986,0.0381533,0.00274645,0.00236712,7.26276,0,24,5,0,209,0,0,0,0,0,1.84797,7159,0.0253442,7159,0.0374798,7159,1.78472,7159,1.47336,6790,0.0011615,6790,0.0163386,548,0.0022896,849,1.4528,6790,0.0124939,6790,0.007895,6740,0.0053718,6,0.0020618,31,0.0022507,6776,0.0473612,6790,0.050171,6790,0.0018388,6790,0.0014065,6790,1.31731,6790,0.147233,6790,0.139263,6790,1.01062,6740,6734861,6790
3728,1,0,0.0139093,0.170249,2.66941,0.586054,24,1.42056,0.111236,0.0363733,0.00273982,0.00237894,7.02735,0,21,4,0,209,0,0,0,0,0,1.90737,7359,0.025718,7359,0.0384777,7359,1.84274,7359,1.52231,6990,0.0011935,6990,0.0166,560,0.0023499,874,1.50138,6990,0.0128213,6990,0.0081256,6940,0.0053718,6,0.0020618,31,0.0023135,6976,0.0483337,6990,0.0516224,6990,0.0018909,6990,0.001426,6990,1.36264,6990,0.152408,6990,0.143437,6990,1.04589,6940,6968661,6990
3828,1,0,0.00973651,0.138147,2.41629,0.592964,20,1.52729,0.125014,0.036309,0.00277863,0.00241616,7.27372,0,21,6,0,209,0,0,0,0,0,1.96763,7559,0.0260886,7559,0.0395084,7559,1.90158,7559,1.57195,7190,0.0012257,7190,0.0168864,573,0.002411,899,1.55062,7190,0.0131634,7190,0.008354,7140,0.0053718,6,0.0020618,31,0.0023794,7176,0.049316,7190,0.0531086,7190,0.0019448,7190,0.0014513,7190,1.40854,7190,0.157639,7190,0.147649,7190,1.08164,7140,7202461,7190
3928,1,1,0.306816,0.17188,2.19184,0.638302,20,1.4675,0.131212,0.0374224,0.00283285,0.00232845,7.2552,0,21,5,0,209,0,0,0,0,0,2.02826,7759,0.0264694,7759,0.0405365,7759,1.9608,7759,1.62198,7390,0.0012569,7390,0.0171509,585,0.0024722,924,1.60027,7390,0.0135095,7390,0.0085918,7340,0.0053718,6,0.0020618,31,0.0024458,7376,0.0502902,7390,0.0545969,7390,0.0019994,7390,0.0014734,7390,1.45486,7390,0.162927,7390,0.151898,7390,1.11771,7340,7436261,7390
4028,1,0,0.214771,0.180459,1.99071,0.591837,20,1.52325,0.120991,0.0356603,0.0028836,0.00237794,7.0658,0,23,5,0,209,0,0,0,0,0,2.08926,7959,0.0268545,7959,0.0415701,7959,2.02037,7959,1.67243,7590,0.0012934,7590,0.0174362,598,0.0025331,949,1.65031,7590,0.0138471,7590,0.0088246,7540,0.0053718,6,0.0021029,32,0.0025099,7576,0.0514786,7590,0.056095,7590,0.0020517,7590,0.0014987,7590,1.50133,7590,0.168277,7590,0.15615,7590,1.15383,7540,7670061,7590
4128,1,1,0.45034,0.234435,1.81508,0.588514,20,1.4235,0.123712,0.035645,0.00275405,0.00223933,7.0857,0,23,5,0,209,0,0,0,0,0,2.14941,8159,0.027227,8159,0.0425738,8159,2.07914,8159,1.72205,7790,0.001327,7790,0.0176942,610,0.0025893,974,1.69956,7790,0.0141897,7790,0.0090544,7740,0.0053718,6,0.0023711,33,0.0025752,7776,0.0525575,7790,0.0575639,7790,0.0021034,7790,0.0015211,7790,1.54691,7790,0.173502,7790,0.160317,7790,1.18932,7740,7903861,7790
4228,1,0,0.315238,0.250595,1.65863,0.607538,20,1.38832,0.138715,0.0357844,0.00288803,0.00233784,7.10876,0,25,5,0,209,0,0,0,0,0,2.21035,8359,0.0276064,8359,0.0436171,8359,2.13864,8359,1.77226,7990,0.0013583,7990,0.0180058,623,0.0026479,999,1.74935,7990,0.014538,7990,0.0092903,7940,0.0053718,6,0.0023711,33,0.0026423,7976,0.0536395,7990,0.0590749,7990,0.0021565,7990,0.001547,7990,1.59323,7990,0.178777,7990,0.164521,7990,1.22546,7940,8137661,7990
4328,1,0,0.220666,0.24461,1.51723,0.599545,20,1.43898,0.132412,0.0376119,0.0028181,0.00244873,7.17543,0,20,5,0,209,0,0,0,0,0,2.27206,8559,0.0279797,8559,0.0446909,8559,2.19889,8559,1.82309,8190,0.001393,8190,0.0182691,635,0.0027082,1024,1.7998,8190,0.0148922,8190,0.009531,8140,0.0053718,6,0.0023711,33,0.0027123,8176,0.0546932,8190,0.0605971,8190,0.0022105,8190,0.0015704,8190,1.64022,8190,0.184146,8190,0.168838,8190,1.26204,8140,8371461,8190
4428,1,0,0.154466,0.226581,1.38816,0.600641,20,1.4458,0.120572,0.0366394,0.00295314,0.00242446,7.31552,0,24,6,0,209,0,0,0,0,0,2.33323,8759,0.0283555,8759,0.045741,8759,2.25862,8759,1.87351,8390,0.0014291,8390,0.0185576,648,0.0027678,1049,1.84981,8390,0.0152378,8390,0.0097704,8340,0.0053718,6,0.0024784,36,0.002779,8376,0.0557913,8390,0.0620809,8390,0.0022634,8390,0.0015956,8390,1.68667,8390,0.189482,8390,0.17305,8390,1.29824,8340,8605261,8390
4528,1,0,0.108127,0.20289,1.26964,0.646244,24,1.3234,0.113584,0.0366181,0.00286876,0.00235388,7.10422,0,20,4,0,209,0,0,0,0,0,2.39378,8959,0.0287885,8959,0.0467543,8959,2.31772,8959,1.9233,8590,0.0014658,8590,0.0188165,660,0.0028262,1074,1.89923,8590,0.0155855,8590,0.0100085,8540,0.0053718,6,0.0024784,36,0.0028447,8576,0.056907,8590,0.0635261,8590,0.0023163,8590,0.0016169,8590,1.73266,8590,0.194764,8590,0.17724,8590,1.33405,8540,8839061,8590
4628,1,0,0.0756886,0.17745,1.16042,0.639671,20,1.52573,0.126642,0.0390991,0.00317858,0.00260403,7.20271,0,20,6,0,209,0,0,0,0,0,2.45849,9159,0.0292669,9159,0.0479019,9159,2.38079,9159,1.97668,8790,0.001503,8790,0.0191359,673,0.0028947,1099,1.95215,8790,0.015968,8790,0.0102665,8740,0.0053718,6,0.0024784,36,0.0029175,8776,0.0578934,8790,0.0652103,8790,0.0023764,8790,0.0016412,8790,1.78198,8790,0.200416,8790,0.181667,8790,1.37252,8740,9072861,8790
4728,1,1,0.352982,0.212556,1.06563,0.656429,24,1.37199,0.129516,0.0361266,0.00297862,0.00233118,7.15001,0,20,4,0,209,0,0,0,0,0,2.52207,9359,0.0296824,9359,0.0490087,9359,2.44284,9359,2.02902,8990,0.0015403,8990,0.019401,685,0.0029546,1124,2.0041,8990,0.01635,8990,0.0105237,8940,0.0053718,6,0.0024784,36,0.0029874,8976,0.0590518,8990,0.0668041,8990,0.0024334,8990,0.0016685,8990,1.83023,8990,0.206021,8990,0.186064,8990,1.41004,8940,9306661,8990
4828,1,0,0.247087,0.219462,0.981015,0.694645,21,1.53077,0.121276,0.0391622,0.00316469,0.00235606,8.34775,0,22,5,0,209,0,0,0,0,0,2.58759,9559,0.0301628,9559,0.0501565,9559,2.50672,9559,2.08315,9190,0.0015771,9190,0.0197045,698,0.0030714,1149,2.05775,9190,0.0167512,9190,0.0107839,9140,0.0053718,6,0.0025335,37,0.0030603,9176,0.0601025,9190,0.0684616,9190,0.0024926,9190,0.0016961,9190,1.88015,9190,0.211663,9190,0.190621,9190,1.44893,9140,9540461,9190
4928,1,0,0.172961,0.210162,0.903929,0.611824,21,1.33258,0.126301,0.0379206,0.00307049,0.00247901,7.24416,0,19,4,0,209,0,0,0,0,0,2.65008,9759,0.0305853,9759,0.0512172,9759,2.56772,9759,2.13461,9390,0.0016128,9390,0.0199784,710,0.0031398,1174,2.10881,9390,0.0171328,9390,0.0110373,9340,0.0053718,6,0.0025335,37,0.0031273,9376,0.0611046,9390,0.070042,9390,0.0025474,9390,0.0017234,9390,1.9277,9390,0.217164,9390,0.194979,9390,1.4859,9340,9774261,9390
