time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
2118,1,0,0.096909,0.978026,2.50985,0.838565,34,2.35139,0.174434,0.0455745,0.0031882,0.0023311,6.32392,0,23,4,0,202,0,0,0,0,0,0.767549,4148,0.0175454,4148,0.0216193,4148,0.728138,4148,0.547623,3910,0.0006973,3910,0.0269904,592,0.0015765,490,0.517886,3910,0.0077835,3910,0.0043084,3897,0.0149,23,0.0015411,31,0.0012699,3877,0.0308158,3910,0.0291639,3910,0.0010544,3910,0.0028572,3910,0.421907,3910,0.058735,3910,0.102873,3910,0.253437,3897,2058565,3910
2218,1,0,0.0678363,0.795988,2.33846,0.687449,27,2.53434,0.180777,0.0453784,0.0030494,0.00234275,6.30928,0,29,6,0,202,0,0,0,0,0,0.837558,4348,0.0179126,4348,0.0226505,4348,0.796737,4348,0.606962,4110,0.0007321,4110,0.028776,632,0.0016651,515,0.575291,4110,0.0081305,4110,0.0045395,4097,0.0156303,24,0.0015479,33,0.0013328,4076,0.0339036,4110,0.0308499,4110,0.0011113,4110,0.00298,4110,0.47284,4110,0.067543,4110,0.107931,4110,0.289682,4097,2296403,4110
2318,1,1,0.347485,0.706288,2.17524,0.658901,42,2.43339,0.177017,0.0456696,0.0030492,0.00232065,6.3197,0,23,5,0,202,0,0,0,0,0,0.904192,4548,0.01832,4548,0.0237048,4548,0.8619,4548,0.662826,4310,0.0007668,4310,0.0293665,650,0.0017311,540,0.630437,4310,0.0084925,4310,0.0047745,4297,0.0156303,24,0.0020575,35,0.0013961,4274,0.0353167,4310,0.032354,4310,0.0011683,4310,0.0030069,4310,0.52368,4310,0.0763483,4310,0.113326,4310,0.325363,4297,2532603,4310
2418,1,0,0.24324,0.613678,2.01909,0.671404,38,2.42677,0.184893,0.0459309,0.0031774,0.00228681,6.21256,0,26,5,0,202,0,0,0,0,0,0.970432,4748,0.0187744,4748,0.0246959,4748,0.926683,4748,0.718469,4510,0.0008015,4510,0.0305492,677,0.0018071,565,0.684761,4510,0.008833,4510,0.0049993,4497,0.0156303,24,0.0025673,40,0.0014585,4474,0.0369622,4510,0.0339794,4510,0.0012214,4510,0.0031421,4510,0.573264,4510,0.084899,4510,0.118455,4510,0.360347,4497,2767623,4510
2518,1,0,0.170268,0.524996,1.86968,0.657398,27,2.32633,0.181098,0.0462581,0.00304293,0.00226656,6.24228,0,23,4,0,202,0,0,0,0,0,1.03572,4948,0.0191634,4948,0.025716,4948,0.990547,4948,0.773188,4710,0.0008418,4710,0.0318553,713,0.0018793,590,0.738034,4710,0.0091711,4710,0.0052221,4697,0.0156303,24,0.0025746,42,0.0015196,4672,0.0385023,4710,0.0354697,4710,0.0012772,4710,0.0032154,4710,0.622607,4710,0.0932103,4710,0.123444,4710,0.395512,4697,3004335,4710
2618,1,0,0.119187,0.443834,1.72709,0.645294,28,2.54809,0.170493,0.0453089,0.00304532,0.00227531,6.2776,0,27,6,0,202,0,0,0,0,0,1.09999,5148,0.0195039,5148,0.0267169,5148,1.05347,5148,0.826785,4910,0.0008755,4910,0.0322271,725,0.0019447,615,0.791138,4910,0.009522,4910,0.0054565,4897,0.0156303,24,0.0025746,42,0.0015836,4872,0.0389114,4910,0.0369185,4910,0.0013327,4910,0.0032462,4910,0.672984,4910,0.101973,4910,0.128843,4910,0.430736,4897,3240535,4910
2718,1,0,0.0834312,0.371754,1.59156,0.729589,29,2.82296,0.213517,0.0534949,0.0038596,0.00276028,6.74424,0,23,6,0,202,0,0,0,0,0,1.16909,5348,0.0200063,5348,0.0278295,5348,1.12094,5348,0.884685,5110,0.000912,5110,0.0327877,742,0.0020147,640,0.848347,5110,0.0099073,5110,0.0057051,5097,0.0156303,24,0.0027351,46,0.0016495,5072,0.0402801,5110,0.0384262,5110,0.0013931,5110,0.0032717,5110,0.726231,5110,0.111029,5110,0.134491,5110,0.46826,5097,3476735,5110
2818,1,0,0.0584019,0.309083,1.46331,0.680559,29,2.31384,0.18373,0.0457247,0.00312927,0.00226406,6.34684,0,25,5,0,202,0,0,0,0,0,1.23784,5548,0.0204219,5548,0.0289564,5548,1.18814,5548,0.942072,5310,0.0009476,5310,0.0331622,754,0.0020858,665,0.905225,5310,0.0103124,5310,0.0059624,5297,0.0156303,24,0.0027351,46,0.0017169,5272,0.0405979,5310,0.0401233,5310,0.0014521,5310,0.0033007,5310,0.780127,5310,0.120266,5310,0.140332,5310,0.506068,5297,3713002,5310
2918,1,0,0.0408813,0.255443,1.34253,0.725298,31,2.27393,0.182344,0.0485434,0.00332021,0.0023597,6.42977,0,23,4,0,202,0,0,0,0,0,1.30724,5748,0.0209068,5748,0.0300461,5748,1.25596,5748,1.00029,5510,0.0009821,5510,0.034222,782,0.0021559,690,0.962251,5510,0.0106916,5510,0.0062087,5497,0.0156303,24,0.0027351,46,0.0017817,5471,0.042163,5510,0.0416363,5510,0.001511,5510,0.0033813,5510,0.833098,5510,0.129152,5510,0.145799,5510,0.543752,5497,3950617,5510
3018,1,0,0.0286169,0.210078,1.22928,0.665683,27,4.04825,0.186454,0.178711,0.00345581,0.00279965,6.48774,0,53,8,0,202,0,0,0,0,0,1.37421,5948,0.0213248,5948,0.0310594,5948,1.32148,5948,1.0563,5710,0.0010211,5710,0.0351899,809,0.0022169,715,1.01717,5710,0.0110293,5710,0.0064427,5697,0.0156303,24,0.0027351,46,0.0018435,5670,0.0442252,5710,0.042965,5710,0.0015667,5710,0.0034113,5710,0.883759,5710,0.137809,5710,0.151031,5710,0.579639,5697,4188740,5710
3118,1,0,0.0200318,0.172069,1.12356,0.718078,33,6.10048,0.316384,0.129507,0.00314099,0.00234579,6.42966,0,45,7,0,202,0,0,0,0,0,1.44457,6148,0.0217487,6148,0.0320895,6148,1.39037,6148,1.11606,5910,0.0010571,5910,0.0383758,878,0.0023262,740,1.07357,5910,0.0113719,5910,0.0066738,5897,0.0156303,24,0.0027491,48,0.0019313,5870,0.0491,5910,0.0446351,5910,0.0016249,5910,0.0037991,5910,0.93234,5910,0.146421,5910,0.155708,5910,0.614248,5897,4417738,5910
3218,1,0,0.0140223,0.140459,1.02525,0.589147,31,4.77763,0.461688,0.066218,0.00311893,0.0024153,6.23598,0,48,6,0,202,0,0,0,0,0,1.50646,6348,0.0222072,6348,0.0330866,6348,1.4508,6348,1.16731,6110,0.0011,6110,0.0393477,906,0.0023881,765,1.12372,6110,0.0116979,6110,0.0068979,6097,0.0156303,24,0.0028787,51,0.0019899,6066,0.0505926,6110,0.046125,6110,0.0016755,6110,0.003838,6110,0.978542,6110,0.154646,6110,0.16074,6110,0.646378,6097,4637858,6110
